Product ,  , 
Product ,  , 
Product , Yield , Error
Cd110 ,2.79000E-10,1.78560E-10
Cd111 ,9.99999E-10,6.40000E-10
Cd111m ,6.14000E-09,3.92960E-09
Cd112 ,1.39000E-07,8.89599E-08
Cd113 ,1.89000E-07,1.20960E-07
Cd113m ,1.16000E-06,7.42400E-07
Cd114 ,1.07600E-05,6.88640E-06
Cd115 ,1.06400E-05,6.80960E-06
Cd115m ,6.53600E-05,4.18304E-05
Cd116 ,3.18090E-04,2.03577E-04
Cd117 ,1.38470E-04,8.86207E-05
Cd117m ,8.50590E-04,5.44377E-04
Cd118 ,2.37267E-03,1.51851E-03
Cd119 ,2.12165E-03,1.35786E-03
Cd119m ,2.12165E-03,1.35786E-03
Cd120 ,5.84142E-03,3.73851E-03
Cd121 ,3.98467E-03,2.55019E-03
Cd121m ,3.98467E-03,2.55019E-03
Cd122 ,5.93828E-03,3.80050E-03
Cd123 ,4.21930E-03,2.70035E-03
Cd124 ,2.27016E-03,1.45290E-03
Cd125 ,8.06530E-04,5.16179E-04
Cd126 ,3.59460E-04,2.30054E-04
Cd127 ,1.45770E-04,9.32927E-05
Cd128 ,4.06400E-05,2.60096E-05
Cd129 ,5.34815E-06,3.42282E-06
Cd130 ,4.70000E-07,3.00800E-07
Cd131 ,2.74000E-08,1.75360E-08
Cd132 ,7.69000E-10,4.92160E-10
Cd133 ,6.68238E-11,4.27672E-11
Cd134 ,1.80000E-13,1.15200E-13
Cd136 ,0.00000E+00,0.00000E+00
In107 ,0.00000E+00,0.00000E+00
In109 ,0.00000E+00,0.00000E+00
In111 ,8.03000E-13,5.13920E-13
In112 ,4.10000E-12,2.62400E-12
In112m ,3.32000E-11,2.12480E-11
In113 ,7.89000E-10,5.04960E-10
In113m ,9.74999E-11,6.24000E-11
In114 ,2.56000E-09,1.63840E-09
In114m ,1.45000E-08,9.27999E-09
In115 ,2.51000E-07,1.60640E-07
In115m ,3.10000E-08,1.98400E-08
In116 ,8.86666E-07,5.67466E-07
In116m ,8.86666E-07,5.67466E-07
In116n ,8.86666E-07,5.67466E-07
In117 ,1.64400E-05,1.05216E-05
In117m ,2.03000E-06,1.29920E-06
In118 ,8.26100E-05,5.28704E-05
In118m ,7.29000E-06,4.66560E-06
In118n ,7.29000E-06,4.66560E-06
In119 ,3.32890E-04,2.13049E-04
In119m ,4.11400E-05,2.63296E-05
In120 ,3.62166E-04,2.31787E-04
In120m ,3.62166E-04,2.31787E-04
In120n ,3.62166E-04,2.31787E-04
In121 ,6.00633E-03,3.84405E-03
In121m ,3.18500E-04,2.03840E-04
In122 ,2.44354E-03,1.56386E-03
In122m ,1.22178E-03,7.81942E-04
In122n ,1.22178E-03,7.81942E-04
In123 ,6.44370E-03,4.12397E-03
In123m ,7.96410E-04,5.09702E-04
In124 ,4.17489E-03,2.67193E-03
In124m ,4.17489E-03,2.67193E-03
In125 ,3.23177E-03,2.06833E-03
In125m ,3.23177E-03,2.06833E-03
In126 ,3.00654E-03,1.92419E-03
In126m ,3.00654E-03,1.92419E-03
In127 ,1.91302E-03,1.22433E-03
In127m ,1.91302E-03,1.22433E-03
In128 ,1.02629E-03,6.56825E-04
In128m ,1.02629E-03,6.56825E-04
In129 ,3.22010E-04,2.06086E-04
In129m ,3.22010E-04,2.06086E-04
In130 ,4.67033E-05,2.98901E-05
In130m ,4.67033E-05,2.98901E-05
In130n ,4.67033E-05,2.98901E-05
In131 ,1.07450E-05,6.87680E-06
In131m ,1.07450E-05,6.87680E-06
In132 ,1.64000E-06,1.04960E-06
In133 ,8.98331E-08,5.74932E-08
In134 ,2.92000E-09,1.86880E-09
In135 ,1.04391E-10,6.68103E-11
In136 ,1.30000E-12,8.32000E-13
Sn111 ,0.00000E+00,0.00000E+00
Sn112 ,0.00000E+00,0.00000E+00
Sn113 ,2.76000E-14,1.76640E-14
Sn113m ,2.76000E-14,1.76640E-14
Sn114 ,2.61000E-12,1.67040E-12
Sn115 ,1.03000E-10,6.59200E-11
Sn116 ,2.25000E-09,1.44000E-09
Sn117 ,1.80000E-08,1.15200E-08
Sn117m ,1.80000E-08,1.15200E-08
Sn118 ,4.32000E-07,2.76480E-07
Sn119 ,5.25000E-07,3.36000E-07
Sn119m ,3.22000E-06,2.06080E-06
Sn120 ,2.42000E-05,1.54880E-05
Sn121 ,2.59100E-05,1.65824E-05
Sn121m ,1.18010E-04,7.55264E-05
Sn122 ,5.31100E-04,3.39904E-04
Sn123 ,1.38224E-03,8.84633E-04
Sn123m ,3.03420E-04,1.94189E-04
Sn124 ,4.17824E-03,2.67407E-03
Sn125 ,5.64519E-03,3.61292E-03
Sn125m ,1.23919E-03,7.93081E-04
Sn126 ,1.28462E-02,4.11077E-03
Sn127 ,1.02213E-02,3.27081E-03
Sn127m ,2.24370E-03,1.43597E-03
Sn128 ,6.15763E-03,3.94088E-03
Sn128m ,6.15763E-03,3.94088E-03
Sn129 ,7.14512E-03,4.57287E-03
Sn129m ,1.56771E-03,1.00333E-03
Sn130 ,2.23479E-03,1.43027E-03
Sn130m ,2.23479E-03,1.43027E-03
Sn131 ,8.64389E-04,5.53209E-04
Sn131m ,8.64389E-04,5.53209E-04
Sn132 ,3.47900E-04,2.22656E-04
Sn133 ,5.10200E-05,3.26528E-05
Sn134 ,4.49000E-06,2.87360E-06
Sn135 ,3.02895E-07,1.93853E-07
Sn136 ,1.40000E-08,8.95999E-09
Sn137 ,3.79000E-10,2.42560E-10
Sn138 ,1.16000E-11,7.42400E-12
Sn139 ,  , 
Sb113 ,0.00000E+00,0.00000E+00
Sb115 ,0.00000E+00,0.00000E+00
Sb117 ,6.80000E-12,4.35200E-12
Sb118 ,4.94000E-11,3.16160E-11
Sb118m ,1.41000E-10,9.02399E-11
Sb119 ,3.82000E-09,2.44480E-09
Sb120 ,1.47000E-08,9.40799E-09
Sb120m ,4.19000E-08,2.68160E-08
Sb121 ,7.85000E-07,5.02400E-07
Sb122 ,2.00000E-06,1.28000E-06
Sb122m ,4.66000E-06,2.98240E-06
Sb123 ,4.77600E-05,3.05664E-05
Sb124 ,8.94199E-05,5.72288E-05
Sb124m ,8.94199E-05,5.72288E-05
Sb124n ,8.94199E-05,5.72288E-05
Sb125 ,9.79969E-04,6.27180E-04
Sb126 ,2.14296E-03,1.37149E-03
Sb126m ,8.03960E-04,5.14534E-04
Sb126n ,8.03960E-04,5.14534E-04
Sb127 ,5.53261E-03,2.48967E-03
Sb128 ,5.66434E-03,3.62518E-03
Sb128m ,4.27297E-03,2.73470E-03
Sb129 ,1.52527E-02,4.88087E-03
Sb130 ,9.95810E-03,6.37319E-03
Sb130m ,7.51224E-03,4.80783E-03
Sb131 ,1.60276E-02,5.12883E-03
Sb132 ,3.12907E-03,2.00260E-03
Sb132m ,4.89418E-03,3.13227E-03
Sb133 ,3.00721E-03,1.92461E-03
Sb134 ,3.46500E-04,2.21760E-04
Sb134m ,3.46500E-04,2.21760E-04
Sb135 ,1.21930E-04,7.80352E-05
Sb136 ,1.45500E-05,9.31199E-06
Sb137 ,1.02000E-06,6.52800E-07
Sb138 ,8.05000E-08,5.15200E-08
Sb139 ,2.71000E-09,1.73440E-09
Sb140 ,5.55906E-11,3.55780E-11
Sb141 ,  , 
Te115 ,0.00000E+00,0.00000E+00
Te117 ,0.00000E+00,0.00000E+00
Te118 ,0.00000E+00,0.00000E+00
Te119 ,3.73000E-13,2.38720E-13
Te120 ,1.29000E-11,8.25600E-12
Te121 ,2.13000E-10,1.36320E-10
Te121m ,2.13000E-10,1.36320E-10
Te122 ,8.56000E-09,5.47840E-09
Te123 ,2.02000E-08,1.29280E-08
Te123m ,1.24000E-07,7.93600E-08
Te124 ,1.92000E-06,1.22880E-06
Te125 ,2.29000E-06,1.46560E-06
Te125m ,1.41000E-05,9.02399E-06
Te126 ,1.34550E-04,8.61120E-05
Te127 ,5.54800E-05,3.55072E-05
Te127m ,2.52760E-04,1.61766E-04
Te128 ,1.05763E-03,6.76883E-04
Te129 ,6.52350E-04,4.17504E-04
Te129m ,2.97181E-03,1.90196E-03
Te130 ,9.28149E-03,5.94016E-03
Te131 ,3.53078E-03,2.25970E-03
Te131m ,1.60847E-02,5.14709E-03
Te132 ,2.31625E-02,3.70600E-03
Te133 ,3.75279E-03,2.40178E-03
Te133m ,1.70961E-02,5.47074E-03
Te134 ,1.18351E-02,3.78722E-03
Te135 ,5.16452E-03,3.30529E-03
Te136 ,1.53033E-03,9.79411E-04
Te137 ,2.72130E-04,1.74163E-04
Te138 ,5.37300E-05,3.43872E-05
Te139 ,4.58000E-06,2.93120E-06
Te140 ,2.17944E-07,1.39484E-07
Te141 ,7.93857E-09,5.08069E-09
Te142 ,3.36000E-10,2.15040E-10
Te143 ,  , 
Te144 ,  , 
I121 ,2.20000E-14,1.40800E-14
I123 ,4.26000E-11,2.72640E-11
I125 ,2.85000E-08,1.82400E-08
I126 ,5.22000E-07,3.34080E-07
I127 ,1.93000E-06,1.23520E-06
I128 ,1.29600E-05,8.29440E-06
I129 ,1.04950E-04,6.71680E-05
I130 ,5.20770E-04,3.33293E-04
I130m ,1.14320E-04,7.31648E-05
I131 ,3.21905E-03,2.06019E-03
I132 ,3.93921E-03,2.52109E-03
I132m ,3.93921E-03,2.52109E-03
I133 ,9.66329E-03,6.18451E-03
I133m ,9.66329E-03,6.18451E-03
I134 ,1.36008E-02,3.12817E-03
I134m ,1.57490E-02,3.62228E-03
I135 ,2.63071E-02,8.41828E-03
I136 ,9.12236E-03,5.83831E-03
I136m ,9.11873E-03,5.83599E-03
I137 ,7.78715E-03,4.98377E-03
I138 ,3.69865E-03,2.36713E-03
I139 ,7.72580E-04,4.94451E-04
I140 ,9.36299E-05,5.99232E-05
I141 ,1.06721E-05,6.83012E-06
I142 ,9.05999E-07,5.79840E-07
I143 ,8.55111E-09,5.47271E-09
I144 ,5.10005E-10,3.26403E-10
I145 ,4.09985E-11,2.62390E-11
I146 ,  , 
Xe124 ,0.00000E+00,0.00000E+00
Xe125 ,2.39000E-12,1.52960E-12
Xe125m ,2.39000E-12,1.52960E-12
Xe126 ,2.00000E-10,1.28000E-10
Xe127 ,6.00000E-10,3.84000E-10
Xe127m ,6.00000E-10,3.84000E-10
Xe128 ,1.63000E-08,1.04320E-08
Xe129 ,1.62000E-07,1.03680E-07
Xe129m ,1.62000E-07,1.03680E-07
Xe130 ,4.86000E-06,3.11040E-06
Xe131 ,1.03100E-05,6.59840E-06
Xe131m ,4.69900E-05,3.00736E-05
Xe132 ,4.19010E-04,2.68166E-04
Xe133 ,4.21400E-04,2.69696E-04
Xe133m ,1.91436E-03,1.22519E-03
Xe134 ,1.37993E-03,8.83155E-04
Xe134m ,6.28633E-03,4.02325E-03
Xe135 ,3.25859E-03,2.08550E-03
Xe135m ,1.48483E-02,4.75147E-03
Xe136 ,2.83414E-02,9.06925E-03
Xe137 ,2.93238E-02,9.38361E-03
Xe138 ,2.38939E-02,7.64606E-03
Xe139 ,1.19751E-02,7.66406E-03
Xe140 ,4.03458E-03,2.58213E-03
Xe141 ,9.53279E-04,6.10099E-04
Xe142 ,2.41110E-04,1.54310E-04
Xe143 ,1.24057E-05,7.93966E-06
Xe143m ,1.24057E-05,7.93966E-06
Xe144 ,1.99949E-06,1.27967E-06
Xe145 ,1.18959E-07,7.61337E-08
Xe146 ,4.57000E-09,2.92480E-09
Xe147 ,2.00267E-10,1.28171E-10
Xe148 ,2.44000E-12,1.56160E-12
Xe149 ,  , 
Xe150 ,0.00000E+00,0.00000E+00
Cs127 ,7.15000E-14,4.57600E-14
Cs129 ,9.78999E-11,6.26560E-11
Cs131 ,1.17000E-07,7.48800E-08
Cs132 ,2.29000E-06,1.46560E-06
Cs133 ,3.35300E-05,2.14592E-05
Cs134 ,1.40945E-04,9.02047E-05
Cs134m ,1.40945E-04,9.02047E-05
Cs135 ,8.08910E-04,5.17702E-04
Cs135m ,8.08910E-04,5.17702E-04
Cs136 ,4.11544E-03,2.63388E-03
Cs136m ,4.11544E-03,2.63388E-03
Cs137 ,1.29206E-02,4.13460E-03
Cs138 ,1.60893E-02,5.14856E-03
Cs138m ,1.57860E-02,5.05150E-03
Cs139 ,3.44926E-02,1.10376E-02
Cs140 ,2.30007E-02,7.36023E-03
Cs141 ,1.46548E-02,4.68953E-03
Cs142 ,6.90046E-03,4.41629E-03
Cs143 ,1.70878E-03,1.09362E-03
Cs144 ,3.29470E-04,2.10861E-04
Cs145 ,4.79000E-05,3.06560E-05
Cs146 ,4.63000E-06,2.96320E-06
Cs147 ,2.69225E-07,1.72304E-07
Cs148 ,1.50000E-08,9.59999E-09
Cs149 ,2.33243E-10,1.49276E-10
Cs150 ,1.03000E-11,6.59200E-12
Cs151 ,  , 
Ba129 ,0.00000E+00,0.00000E+00
Ba131 ,2.32000E-11,1.48480E-11
Ba132 ,1.24000E-09,7.93600E-10
Ba133 ,4.95000E-08,3.16800E-08
Ba134 ,1.12000E-06,7.16800E-07
Ba135 ,8.34500E-06,5.34080E-06
Ba135m ,8.34500E-06,5.34080E-06
Ba136 ,9.03549E-05,5.78272E-05
Ba136m ,9.03549E-05,5.78272E-05
Ba137 ,1.46540E-04,9.37855E-05
Ba137m ,6.67590E-04,4.27257E-04
Ba138 ,4.49417E-03,2.87627E-03
Ba139 ,1.10418E-02,3.53338E-03
Ba140 ,1.67879E-02,3.86122E-03
Ba141 ,2.36162E-02,7.55718E-03
Ba142 ,2.43673E-02,7.79753E-03
Ba143 ,1.36911E-02,4.38117E-03
Ba144 ,5.99992E-03,3.83995E-03
Ba145 ,2.02937E-03,1.29880E-03
Ba146 ,4.76180E-04,3.04755E-04
Ba147 ,7.77605E-05,4.97667E-05
Ba148 ,8.90999E-06,5.70240E-06
Ba149 ,6.76766E-07,4.33130E-07
Ba150 ,3.76000E-08,2.40640E-08
Ba151 ,1.12240E-09,7.18337E-10
Ba152 ,3.71000E-11,2.37440E-11
Ba153 ,2.61646E-12,1.67453E-12
Ba154 ,0.00000E+00,0.00000E+00
La133 ,7.05000E-12,4.51200E-12
La135 ,1.74000E-08,1.11360E-08
La137 ,5.57000E-06,3.56480E-06
La138 ,7.51600E-05,4.81024E-05
La139 ,4.39910E-04,2.81542E-04
La140 ,6.36346E-03,4.07261E-03
La141 ,5.27218E-03,3.37419E-03
La142 ,1.17189E-02,3.75003E-03
La143 ,1.46938E-02,4.70202E-03
La144 ,1.38986E-02,4.44754E-03
La145 ,1.03373E-02,3.30795E-03
La146 ,2.77933E-03,1.77877E-03
La146m ,2.77933E-03,1.77877E-03
La147 ,2.09290E-03,1.33946E-03
La148 ,5.48760E-04,3.51206E-04
La149 ,9.97599E-05,6.38464E-05
La150 ,1.34600E-05,8.61440E-06
La151 ,1.50888E-06,9.65681E-07
La152 ,8.12000E-08,5.19680E-08
La153 ,3.51738E-09,2.25112E-09
La154 ,1.11000E-10,7.10400E-11
La155 ,2.50814E-12,1.60521E-12
La156 ,  , 
Ce135 ,1.74000E-12,1.11360E-12
Ce137 ,3.82000E-09,2.44480E-09
Ce138 ,1.31000E-07,8.38400E-08
Ce139 ,3.44000E-07,2.20160E-07
Ce139m ,1.57000E-06,1.00480E-06
Ce140 ,1.86600E-05,1.19424E-05
Ce141 ,1.37220E-04,8.78207E-05
Ce142 ,7.21130E-04,4.61523E-04
Ce143 ,2.04532E-03,1.30900E-03
Ce144 ,4.37947E-03,2.80286E-03
Ce145 ,7.19603E-03,3.23821E-03
Ce146 ,8.46476E-03,5.41744E-03
Ce147 ,6.95207E-03,4.44932E-03
Ce148 ,3.96451E-03,2.53728E-03
Ce149 ,1.63355E-03,1.04547E-03
Ce150 ,5.11240E-04,3.27193E-04
Ce151 ,1.35490E-04,8.67135E-05
Ce152 ,1.75900E-05,1.12576E-05
Ce153 ,1.86000E-06,1.19040E-06
Ce154 ,1.45000E-07,9.27999E-08
Ce155 ,7.27749E-09,4.65759E-09
Ce156 ,2.51000E-10,1.60640E-10
Ce157 ,5.67000E-12,3.62880E-12
Ce158 ,8.50000E-14,5.44000E-14
Ce159 ,  , 
Ce160 ,0.00000E+00,0.00000E+00
Pr139 ,8.22000E-10,5.26080E-10
Pr140 ,2.09000E-08,1.33760E-08
Pr141 ,3.99000E-07,2.55360E-07
Pr142 ,2.46500E-06,1.57760E-06
Pr142m ,2.46500E-06,1.57760E-06
Pr143 ,3.56100E-05,2.27904E-05
Pr144 ,1.06200E-05,6.79680E-06
Pr144m ,1.66370E-04,1.06477E-04
Pr145 ,6.40400E-04,4.09856E-04
Pr146 ,1.74396E-03,1.11613E-03
Pr147 ,3.10584E-03,1.98774E-03
Pr148 ,1.91069E-03,1.22284E-03
Pr148m ,1.91069E-03,1.22284E-03
Pr149 ,3.42527E-03,2.19217E-03
Pr150 ,2.35125E-03,1.50480E-03
Pr151 ,1.39446E-03,8.92454E-04
Pr152 ,4.14450E-04,2.65248E-04
Pr153 ,1.02830E-04,6.58112E-05
Pr154 ,1.91200E-05,1.22368E-05
Pr155 ,2.38000E-06,1.52320E-06
Pr156 ,2.06000E-07,1.31840E-07
Pr157 ,1.18000E-08,7.55200E-09
Pr158 ,4.53000E-10,2.89920E-10
Pr159 ,1.21000E-11,7.74400E-12
Pr160 ,1.85000E-13,1.18400E-13
Pr161 ,  , 
Nd140 ,2.24000E-12,1.43360E-12
Nd141 ,1.10000E-10,7.04000E-11
Nd142 ,3.38000E-09,2.16320E-09
Nd143 ,6.18000E-08,3.95520E-08
Nd144 ,7.52000E-07,4.81280E-07
Nd145 ,6.76000E-06,4.32640E-06
Nd146 ,4.33400E-05,2.77376E-05
Nd147 ,1.81860E-04,1.16390E-04
Nd148 ,4.90820E-04,3.14125E-04
Nd149 ,9.75829E-04,6.24531E-04
Nd150 ,1.46497E-03,9.37580E-04
Nd151 ,1.53981E-03,9.85478E-04
Nd152 ,1.22081E-03,7.81318E-04
Nd153 ,6.70090E-04,4.28857E-04
Nd154 ,2.81560E-04,1.80198E-04
Nd155 ,8.28500E-05,5.30240E-05
Nd156 ,1.73500E-05,1.11040E-05
Nd157 ,2.45000E-06,1.56800E-06
Nd158 ,2.35000E-07,1.50400E-07
Nd159 ,1.58000E-08,1.01120E-08
Nd160 ,6.62000E-10,4.23680E-10
Nd161 ,1.67000E-11,1.06880E-11
Nd162 ,2.52000E-13,1.61280E-13
Nd163 ,0.00000E+00,0.00000E+00
Nd164 ,0.00000E+00,0.00000E+00
Pm141 ,0.00000E+00,0.00000E+00
Pm143 ,1.04000E-11,6.65600E-12
Pm144 ,3.16000E-10,2.02240E-10
Pm145 ,7.06000E-09,4.51840E-09
Pm146 ,1.14000E-07,7.29600E-08
Pm147 ,1.14000E-06,7.29600E-07
Pm148 ,1.32000E-06,8.44800E-07
Pm148m ,6.03000E-06,3.85920E-06
Pm149 ,3.43600E-05,2.19904E-05
Pm150 ,1.18710E-04,7.59744E-05
Pm151 ,3.43460E-04,2.19814E-04
Pm152 ,1.63407E-04,1.04580E-04
Pm152m ,1.63407E-04,1.04580E-04
Pm152n ,1.63407E-04,1.04580E-04
Pm153 ,5.85270E-04,3.74573E-04
Pm154 ,2.66890E-04,1.70810E-04
Pm154m ,2.66890E-04,1.70810E-04
Pm155 ,3.51240E-04,2.24793E-04
Pm156 ,1.67730E-04,1.07347E-04
Pm157 ,5.53000E-05,3.53920E-05
Pm158 ,1.26600E-05,8.10240E-06
Pm159 ,2.09000E-06,1.33760E-06
Pm160 ,2.32000E-07,1.48480E-07
Pm161 ,1.58000E-08,1.01120E-08
Pm162 ,6.48000E-10,4.14720E-10
Pm163 ,1.98000E-11,1.26720E-11
Pm164 ,4.69000E-13,3.00160E-13
Pm165 ,0.00000E+00,0.00000E+00
Pm166 ,  , 
Sm143 ,0.00000E+00,0.00000E+00
Sm143m ,0.00000E+00,0.00000E+00
Sm144 ,1.25000E-14,8.00000E-15
Sm145 ,7.05000E-13,4.51200E-13
Sm146 ,2.92000E-11,1.86880E-11
Sm147 ,7.29000E-10,4.66560E-10
Sm148 ,1.14000E-08,7.29600E-09
Sm149 ,1.31000E-07,8.38400E-08
Sm150 ,1.09000E-06,6.97600E-07
Sm151 ,5.42000E-06,3.46880E-06
Sm152 ,2.48900E-05,1.59296E-05
Sm153 ,6.77100E-05,4.33344E-05
Sm154 ,1.37560E-04,8.80383E-05
Sm155 ,2.02090E-04,1.29338E-04
Sm156 ,2.13590E-04,1.36698E-04
Sm157 ,1.56470E-04,1.00141E-04
Sm158 ,8.07900E-05,5.17056E-05
Sm159 ,3.07000E-05,1.96480E-05
Sm160 ,8.61000E-06,5.51040E-06
Sm161 ,1.52000E-06,9.72799E-07
Sm162 ,1.65000E-07,1.05600E-07
Sm163 ,1.32000E-08,8.44800E-09
Sm164 ,7.92000E-10,5.06880E-10
Sm165 ,3.70000E-11,2.36800E-11
Sm166 ,8.03000E-13,5.13920E-13
Sm167 ,2.61000E-14,1.67040E-14
Sm168 ,0.00000E+00,0.00000E+00
Sm170 ,0.00000E+00,0.00000E+00
Eu147 ,4.43000E-14,2.83520E-14
Eu149 ,4.89000E-11,3.12960E-11
Eu151 ,1.07000E-08,6.84800E-09
Eu152 ,4.62666E-08,2.96106E-08
Eu152m ,4.62666E-08,2.96106E-08
Eu152n ,4.62666E-08,2.96106E-08
Eu153 ,9.17999E-07,5.87520E-07
Eu154 ,2.17500E-06,1.39200E-06
Eu154m ,2.17500E-06,1.39200E-06
Eu155 ,1.50500E-05,9.63199E-06
Eu156 ,3.66000E-05,2.34240E-05
Eu157 ,6.03600E-05,3.86304E-05
Eu158 ,6.91800E-05,4.42752E-05
Eu159 ,5.82100E-05,3.72544E-05
Eu160 ,3.87800E-05,2.48192E-05
Eu161 ,1.66200E-05,1.06368E-05
Eu162 ,4.51000E-06,2.88640E-06
Eu163 ,9.07999E-07,5.81120E-07
Eu164 ,1.34000E-07,8.57600E-08
Eu165 ,1.49000E-08,9.53599E-09
Eu166 ,7.94000E-10,5.08160E-10
Eu167 ,6.27000E-11,4.01280E-11
Eu168 ,2.61000E-12,1.67040E-12
Eu169 ,7.97000E-14,5.10080E-14
Eu170 ,0.00000E+00,0.00000E+00
Gd147 ,0.00000E+00,0.00000E+00
Gd149 ,0.00000E+00,0.00000E+00
Gd151 ,2.38000E-12,1.52320E-12
Gd152 ,7.72000E-11,4.94080E-11
Gd153 ,1.27000E-09,8.12800E-10
Gd154 ,1.47000E-08,9.40799E-09
Gd155 ,1.26000E-07,8.06400E-08
Gd156 ,7.54000E-07,4.82560E-07
Gd157 ,2.99000E-06,1.91360E-06
Gd158 ,7.84000E-06,5.01760E-06
Gd159 ,1.50000E-05,9.59999E-06
Gd160 ,2.36800E-05,1.51552E-05
Gd161 ,2.38400E-05,1.52576E-05
Gd162 ,1.53100E-05,9.79839E-06
Gd163 ,7.27000E-06,4.65280E-06
Gd164 ,2.49000E-06,1.59360E-06
Gd165 ,6.29000E-07,4.02560E-07
Gd166 ,7.99000E-08,5.11360E-08
Gd167 ,1.49000E-08,9.53599E-09
Gd168 ,1.48000E-09,9.47199E-10
Gd169 ,1.09000E-10,6.97600E-11
Gd170 ,4.87000E-12,3.11680E-12
Gd171 ,1.48000E-13,9.47199E-14
Gd172 ,0.00000E+00,0.00000E+00
Tb151 ,0.00000E+00,0.00000E+00
Tb153 ,1.68000E-13,1.07520E-13
Tb155 ,1.07000E-10,6.84800E-11
Tb156 ,1.51000E-09,9.66399E-10
Tb156m ,9.66999E-11,6.18880E-11
Tb157 ,1.59000E-08,1.01760E-08
Tb158 ,9.64999E-08,6.17600E-08
Tb158m ,6.16000E-09,3.94240E-09
Tb159 ,4.79000E-07,3.06560E-07
Tb160 ,3.05000E-07,1.95200E-07
Tb161 ,4.62000E-06,2.95680E-06
Tb162 ,3.54000E-06,2.26560E-06
Tb162m ,3.54000E-06,2.26560E-06
Tb163 ,7.75000E-06,4.96000E-06
Tb164 ,5.88000E-06,3.76320E-06
Tb165 ,3.21000E-06,2.05440E-06
Tb166 ,9.12999E-07,5.84320E-07
Tb167 ,3.83000E-07,2.45120E-07
Tb168 ,8.73999E-08,5.59360E-08
Tb169 ,1.50000E-08,9.59999E-09
Tb170 ,1.59000E-09,1.01760E-09
Tb171 ,1.18000E-10,7.55200E-11
Tb172 ,1.18000E-11,7.55200E-12
Dy155 ,0.00000E+00,0.00000E+00
Dy156 ,3.35000E-13,2.14400E-13
Dy157 ,8.46000E-12,5.41440E-12
Dy158 ,1.38000E-10,8.83199E-11
Dy159 ,1.62000E-09,1.03680E-09
Dy160 ,1.68000E-08,1.07520E-08
Dy161 ,1.09000E-07,6.97600E-08
Dy162 ,4.17000E-07,2.66880E-07
Dy163 ,1.10000E-06,7.04000E-07
Dy164 ,1.89000E-06,1.20960E-06
Dy165 ,2.05000E-06,1.31200E-06
Dy165m ,1.54000E-07,9.85599E-08
Dy166 ,1.36000E-06,8.70399E-07
Dy167 ,1.22000E-06,7.80800E-07
Dy168 ,6.06000E-07,3.87840E-07
Dy169 ,2.31000E-07,1.47840E-07
Dy170 ,5.53000E-08,3.53920E-08
Dy171 ,9.73999E-09,6.23360E-09
Dy172 ,2.28000E-09,1.45920E-09
Ho159 ,5.00000E-13,3.20000E-13
Ho159m ,3.76000E-14,2.40640E-14
Ho161 ,2.48000E-10,1.58720E-10
Ho161m ,1.87000E-11,1.19680E-11
Ho162 ,4.91000E-10,3.14240E-10
Ho162m ,2.24000E-09,1.43360E-09
Ho163 ,1.72000E-08,1.10080E-08
Ho163m ,1.29000E-09,8.25600E-10
Ho164 ,1.37000E-08,8.76799E-09
Ho164m ,6.22000E-08,3.98080E-08
Ho165 ,1.99000E-07,1.27360E-07
Ho166 ,4.95000E-08,3.16800E-08
Ho166m ,2.26000E-07,1.44640E-07
Ho167 ,5.31000E-07,3.39840E-07
Ho168 ,5.62000E-07,3.59680E-07
Ho169 ,4.56000E-07,2.91840E-07
Ho170 ,1.17000E-07,7.48800E-08
Ho170m ,1.17000E-07,7.48800E-08
Ho171 ,9.21999E-08,5.90080E-08
Ho172 ,4.82000E-08,3.08480E-08
Er161 ,6.38000E-14,4.08320E-14
Er162 ,1.79000E-12,1.14560E-12
Er163 ,3.20000E-11,2.04800E-11
Er164 ,3.30000E-10,2.11200E-10
Er165 ,2.04000E-09,1.30560E-09
Er166 ,6.69000E-09,4.28160E-09
Er167 ,2.73000E-08,1.74720E-08
Er167m ,2.06000E-09,1.31840E-09
Er168 ,6.92000E-08,4.42880E-08
Er169 ,1.22000E-07,7.80800E-08
Er170 ,1.35000E-07,8.63999E-08
Er171 ,1.15000E-07,7.36000E-08
Er172 ,1.28000E-07,8.19200E-08
Tm165 ,2.12000E-12,1.35680E-12
Tm166 ,1.72000E-11,1.10080E-11
Tm167 ,1.80000E-10,1.15200E-10
Tm168 ,9.90999E-10,6.34240E-10
Tm169 ,4.04000E-09,2.58560E-09
Tm170 ,1.01000E-08,6.46400E-09
Tm171 ,1.93000E-08,1.23520E-08
Tm172 ,4.66000E-08,2.98240E-08
Yb166 ,0.00000E+00,0.00000E+00
Yb167 ,1.10000E-13,7.04000E-14
Yb168 ,1.46000E-12,9.34399E-13
Yb169 ,1.33000E-11,8.51200E-12
Yb169m ,1.00000E-12,6.40000E-13
Yb170 ,8.42000E-11,5.38880E-11
Yb171 ,3.86000E-10,2.47040E-10
Yb172 ,2.13000E-09,1.36320E-09
Lu169 ,0.00000E+00,0.00000E+00
Lu169m ,0.00000E+00,0.00000E+00
Lu171 ,4.03000E-13,2.57920E-13
Lu171m ,4.03000E-13,2.57920E-13
Lu172 ,5.29000E-12,3.38560E-12
Lu172m ,5.29000E-12,3.38560E-12
Hf171 ,0.00000E+00,0.00000E+00
Hf172 ,0.00000E+00,0.00000E+00
