Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Ge71 ; 3.16044E-9 ; 2.02268E-9
Ge71m ; 3.16044E-9 ; 2.02268E-9
Ge72 ; 1.55022E-7 ; 9.92138E-8
Ge73 ; 1.66023E-6 ; 1.06255E-6
Ge73m ; 3.89054E-7 ; 2.48995E-7
Ge74 ; 1.95327E-5 ; 1.25009E-5
Ge75 ; 1.54922E-5 ; 9.91498E-6
Ge75m ; 1.03664E-4 ; 6.63453E-5
Ge76 ; 5.23703E-4 ; 3.3517E-4
Ge77 ; 0.00113331 ; 7.25317E-4
Ge77m ; 1.69344E-4 ; 1.0838E-4
Ge78 ; 0.00248123 ; 0.00158798
Ge79 ; 0.00144477 ; 9.24651E-4
Ge79m ; 0.00144477 ; 9.24651E-4
Ge80 ; 0.00266984 ; 0.0017087
Ge81 ; 0.0012537 ; 8.02371E-4
Ge82 ; 4.9908E-4 ; 3.19411E-4
Ge83 ; 1.05745E-4 ; 6.76766E-5
Ge84 ; 1.71324E-5 ; 1.09647E-5
Ge85 ; 1.85026E-6 ; 1.18417E-6
Ge86 ; 1.38019E-7 ; 8.83323E-8
Ge87 ; 5.41076E-9 ; 3.46288E-9
Ge88 ; 1.80025E-10 ; 1.15216E-10
Ge89 ; 7.75346E-12 ; 4.96221E-12
As69 ; 0.0 ; 0.0
As71 ; 6.23087E-13 ; 3.98776E-13
As72 ; 3.96055E-11 ; 2.53475E-11
As73 ; 1.98028E-9 ; 1.26738E-9
As74 ; 1.39019E-8 ; 8.89724E-9
As74m ; 3.24045E-8 ; 2.07389E-8
As75 ; 1.02014E-6 ; 6.52891E-7
As76 ; 1.07015E-5 ; 6.84896E-6
As77 ; 9.22129E-5 ; 5.90162E-5
As78 ; 3.85014E-4 ; 2.46409E-4
As79 ; 0.00147418 ; 9.43472E-4
As80 ; 0.00285551 ; 0.00182753
As81 ; 0.00422233 ; 0.00270229
As82 ; 0.00185125 ; 0.0011848
As82m ; 0.00185125 ; 0.0011848
As83 ; 0.00266197 ; 0.00170366
As84 ; 4.88483E-4 ; 3.12629E-4
As84m ; 4.88483E-4 ; 3.12629E-4
As85 ; 3.83003E-4 ; 2.45122E-4
As86 ; 6.81695E-5 ; 4.36285E-5
As87 ; 9.82137E-6 ; 6.28568E-6
As88 ; 8.00112E-7 ; 5.12071E-7
As89 ; 4.8499E-8 ; 3.10394E-8
As90 ; 3.56835E-10 ; 2.28374E-10
As91 ; 2.46071E-11 ; 1.57486E-11
As92 ; 6.4304E-13 ; 4.11546E-13
Se72 ; 0.0 ; 0.0
Se73 ; 1.61022E-13 ; 1.03054E-13
Se73m ; 3.78053E-14 ; 2.41954E-14
Se74 ; 1.79025E-11 ; 1.14576E-11
Se75 ; 9.92138E-10 ; 6.34969E-10
Se76 ; 4.00056E-8 ; 2.56036E-8
Se77 ; 1.12016E-7 ; 7.169E-8
Se77m ; 7.46104E-7 ; 4.77507E-7
Se78 ; 1.31218E-5 ; 8.39797E-6
Se79 ; 1.04425E-4 ; 6.68317E-5
Se79m ; 1.56022E-5 ; 9.98539E-6
Se80 ; 7.8547E-4 ; 5.02701E-4
Se81 ; 3.16454E-4 ; 2.02531E-4
