Product , Fast (500 keV) 
Product ,  
Product , Yield 
Br97 ,6.19556E-11
Br98 ,3.20254E-12
Br99 ,1.08902E-12
Kr77 ,0
Kr78 ,0
Kr79 ,0
Kr79m ,0
Kr80 ,2.0901E-13
Kr81 ,2.18011E-11
Kr81m ,2.97015E-12
Kr82 ,0.00000000228011
Kr83 ,0.0000000815041
Kr83m ,0.0000000167008
Kr84 ,0.00000332017
Kr85 ,0.0000464523
Kr85m ,0.00000951047
Kr86 ,0.000507025
Kr87 ,0.00257038
Kr88 ,0.0100354
Kr89 ,0.0228173
Kr90 ,0.0364541
Kr91 ,0.0346526
Kr92 ,0.0238046
Kr93 ,0.00818349
Kr94 ,0.00198982
Kr95 ,0.000344925
Kr96 ,0.0000373419
Kr97 ,0.00000207004
Kr98 ,0.000000107002
Kr99 ,0.000000036386
Kr100 ,3.36017E-11
Kr101 ,1.1301E-12
Rb79 ,0
Rb81 ,0
Rb83 ,4.25021E-12
Rb84 ,4.27021E-10
Rb85 ,0.0000000320016
Rb86 ,0.000000415021
Rb86m ,0.000000415021
Rb87 ,0.0000178909
Rb88 ,0.000184699
Rb89 ,0.00142658
Rb90 ,0.000886464
Rb90m ,0.00432527
Rb91 ,0.0168554
Rb92 ,0.0253177
Rb93 ,0.0297833
Rb94 ,0.0170756
Rb95 ,0.0112409
Rb96 ,0.00308434
Rb97 ,0.000706425
Rb98 ,0.0000990649
Rb99 ,0.0000478881
Rb100 ,0.000000374019
Rb101 ,0.0000000377587
Rb102 ,1.17027E-10
Rb103 ,2.71266E-12
Rb104 ,9.51781E-14
Sr83 ,0
Sr84 ,0
Sr85 ,7.15036E-13
Sr85m ,7.15036E-13
Sr86 ,1.69008E-10
Sr87 ,0.00000000836042
Sr87m ,0.00000000171009
Sr88 ,0.000000445022
Sr89 ,0.00000913046
Sr90 ,0.000134717
Sr91 ,0.00109975
Sr92 ,0.00600257
Sr93 ,0.0156708
Sr94 ,0.0308083
Sr95 ,0.0454322
Sr96 ,0.042355
Sr97 ,0.0234176
Sr98 ,0.0123518
Sr99 ,0.00285864
Sr100 ,0.000501595
Sr101 ,0.0000496947
Sr102 ,0.00000391008
Sr103 ,0.0000000906345
Sr104 ,0.00000000318006
Sr105 ,0
Sr106 ,0
Sr107 ,0
Sr108 ,0
Y85 ,0
Y87 ,1.10005E-13
Y88 ,1.42007E-11
Y89 ,2.11011E-10
Y89m ,0.00000000103005
Y90 ,0.0000000258013
Y90m ,0.0000000258013
Y91 ,0.000000900045
Y91m ,0.000000900045
Y92 ,0.0000251513
Y93 ,0.000137717
Y93m ,0.000137717
Y94 ,0.00134182
Y95 ,0.00701425
Y96 ,0.00128321
Y96m ,0.0129743
Y97 ,0.0129975
Y97m ,0.0129975
Y98 ,0.0151334
Y98m ,0.0151316
Y99 ,0.0246284
Y100 ,0.010467
Y101 ,0.00397374
Y102 ,0.000841742
Y103 ,0.000119285
Y104 ,0.0000079404
Y105 ,4.04955E-13
Y106 ,1.32322E-14
Y107 ,8.63997E-16
Y108 ,7.39005E-18
Y109 ,0
Y110 ,5.62688E-14
Zr87 ,0
Zr88 ,0
Zr89 ,1.27006E-14
Zr90 ,1.17006E-12
Zr90m ,1.17006E-12
Zr91 ,2.37012E-10
Zr92 ,0.0000000158008
Zr93 ,0.000000444022
Zr94 ,0.00000986049
Zr95 ,0.000126456
Zr96 ,0.000969878
Zr97 ,0.00450454
Zr98 ,0.0169497
Zr99 ,0.0298164
Zr100 ,0.0425255
Zr101 ,0.0356499
Zr102 ,0.0274154
Zr103 ,0.0095015
Zr104 ,0.00253552
Zr105 ,0.0000081104
Zr106 ,0.000000265013
Zr107 ,0.0000000173041
Zr108 ,1.48007E-10
Zr109 ,4.9733E-14
Zr110 ,0.00000000188004
Zr111 ,4.36316E-13
Zr112 ,3.31782E-14
Nb89 ,0
Nb90 ,0
Nb91 ,0
Nb92 ,1.15006E-13
Nb93 ,1.19006E-11
Nb93m ,2.44012E-12
Nb94 ,5.78029E-10
Nb94m ,3.39017E-10
Nb95 ,0.0000000423021
Nb95m ,0.00000000866043
Nb96 ,0.00000106005
Nb97 ,0.0000154108
Nb97m ,0.00000316016
Nb98 ,0.000152118
Nb98m ,0.0000429021
Nb99 ,0.000101455
Nb99m ,0.00116662
Nb100 ,0.00214333
Nb100m ,0.00214333
Nb101 ,0.0120927
Nb102 ,0.0101853
Nb102m ,0.0101853
Nb103 ,0.0232699
Nb104 ,0.00717175
Nb104m ,0.00717175
Nb105 ,0.00544612
Nb106 ,0.000717206
Nb107 ,0.00014545
Nb108 ,0.0000143407
Nb109 ,0.0000009960499
Nb110 ,0.00000179009
Nb111 ,0.0000000145781
Nb112 ,0.00000000110854
Nb113 ,2.46109E-13
Nb114 ,4.72898E-14
Nb115 ,8.38191E-15
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,0
Mo93m ,0
Mo94 ,0
Mo95 ,1.59008E-12
Mo96 ,1.41007E-10
Mo97 ,0.00000000711036
Mo98 ,0.000000311016
Mo99 ,0.00000542027
Mo100 ,0.0000749337
Mo101 ,0.000526356
Mo102 ,0.00332261
Mo103 ,0.00857125
Mo104 ,0.0178971
Mo105 ,0.0191037
Mo106 ,0.00910801
Mo107 ,0.00528055
Mo108 ,0.00282927
Mo109 ,0.000704085
Mo110 ,0.000229801
Mo111 ,0.0000191864
Mo112 ,0.00000145896
Mo113 ,0.00000000822294
Mo114 ,0.00000000158003
Mo115 ,2.80054E-10
Mo116 ,2.74014E-13
Mo117 ,7.65825E-15
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,2.62513E-14
Tc97m ,2.62513E-14
Tc98 ,6.47032E-12
Tc99 ,3.9902E-10
Tc99m ,8.17041E-11
Tc100 ,0.0000000189009
Tc101 ,0.000000562028
Tc102 ,0.00000475024
Tc102m ,0.00000475024
Tc103 ,0.0000958548
Tc104 ,0.000506295
Tc105 ,0.000213881
Tc106 ,0.000304875
Tc107 ,0.000734047
Tc108 ,0.000990839
Tc109 ,0.000822951
Tc110 ,0.000578219
Tc111 ,0.000234232
Tc112 ,0.0000566828
Tc113 ,0.0000108223
Tc114 ,0.00000106005
Tc115 ,0.000000368583
Tc116 ,0.00000000285014
Tc117 ,2.55875E-10
Tc118 ,6.55472E-13
Tc119 ,2.02927E-14
Tc120 ,4.48954E-16
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,0
Ru99 ,0
Ru100 ,5.62028E-13
Ru101 ,4.72024E-11
Ru102 ,0.00000000347017
Ru103 ,0.0000000960048
Ru104 ,0.00000215011
Ru105 ,0.00000000361018
Ru106 ,0.0000000342017
Ru107 ,0.000000371019
Ru108 ,0.00000346017
Ru109 ,0.00000514026
Ru109m ,0.00000514026
Ru110 ,0.000332857
Ru111 ,0.0003953
Ru112 ,0.00039872
Ru113 ,0.000221691
Ru114 ,0.0000978249
Ru115 ,0.0000220023
Ru116 ,0.00000359018
Ru117 ,0.000000336761
Ru118 ,0.0000000219004
Ru119 ,6.78014E-10
Ru120 ,1.50003E-11
Ru121 ,7.1234E-14
Ru122 ,0
Ru123 ,  
Ru124 ,0
Rh99 ,0
Rh101 ,0
Rh101m ,0
