Product , High (14 MeV) 
Product ,  
Product , Yield 
Sm163 ,0.0000000287
Sm164 ,0.00000000173
Sm165 ,6.99E-11
Sm166 ,1.53E-12
Sm167 ,4.98E-14
Sm168 ,0
Sm170 ,0
Eu147 ,0
Eu149 ,1.33E-11
Eu151 ,0.00000000545
Eu152 ,0.0000000213333
Eu152m ,0.0000000213333
Eu152n ,0.0000000213333
Eu153 ,0.000000603
Eu154 ,0.000001185
Eu154m ,0.000001185
Eu155 ,0.00000998
Eu156 ,0.00002887
Eu157 ,0.00005761
Eu158 ,0.00007047
Eu159 ,0.00006137
Eu160 ,0.00003953
Eu161 ,0.00001957
Eu162 ,0.00000643
Eu163 ,0.00000148
Eu164 ,0.000000227
Eu165 ,0.000000024
Eu166 ,0.00000000136
Eu167 ,1.1E-10
Eu168 ,4.16E-12
Eu169 ,1.38E-13
Eu170 ,0
Eu171 ,8.92511E-17
Gd147 ,0
Gd149 ,0
Gd151 ,7.48E-13
Gd152 ,2.26E-11
Gd153 ,5.58E-10
Gd154 ,0.00000000555
Gd155 ,0.0000000599
Gd156 ,0.000000426
Gd157 ,0.0000021
Gd158 ,0.00000603
Gd159 ,0.00001231
Gd160 ,0.00001817
Gd161 ,0.00002076
Gd162 ,0.00001575
Gd163 ,0.00000848
Gd164 ,0.00000315
Gd165 ,0.00000082
Gd166 ,0.000000115
Gd167 ,0.0000000225
Gd168 ,0.00000000213
Gd169 ,1.76E-10
Gd170 ,7.61E-12
Gd171 ,2.50911E-13
Gd172 ,0
Tb151 ,0
Tb153 ,4.59E-14
Tb155 ,3.34E-11
Tb156 ,5.7E-10
Tb156m ,3.64E-11
Tb157 ,0.0000000077
Tb158 ,0.0000000517
Tb158m ,0.0000000033
Tb159 ,0.00000028
Tb160 ,0.00000101
Tb161 ,0.00000279
Tb162 ,0.0000025
Tb162m ,0.0000025
Tb163 ,0.00000624
Tb164 ,0.00000533
Tb165 ,0.00000324
Tb166 ,0.00000106
Tb167 ,0.000000473
Tb168 ,0.000000107
Tb169 ,0.000000021
Tb170 ,0.00000000222
Tb171 ,1.8E-10
Tb172 ,1.58E-11
Dy155 ,0
Dy156 ,7.73E-14
Dy157 ,2.59E-12
Dy158 ,4.74E-11
Dy159 ,6.26E-10
Dy160 ,0.00000000577
Dy161 ,0.0000000412
Dy162 ,0.000000186
Dy163 ,0.00000057
Dy164 ,0.00000116
Dy165 ,0.00000153
Dy165m ,0.000000115
Dy166 ,0.00000122
Dy167 ,0.00000118
Dy168 ,0.000000603
Dy169 ,0.000000267
Dy170 ,0.0000000648
Dy171 ,0.0000000124
Dy172 ,0.00000000263
Ho159 ,1.18E-13
Ho159m ,0
Ho161 ,5.45E-11
Ho161m ,4.1E-12
Ho162 ,1.26E-10
Ho162m ,5.73E-10
Ho163 ,0.00000000518
Ho163m ,3.9E-10
Ho164 ,0.00000000521
Ho164m ,0.0000000237
Ho165 ,0.000000102
Ho166 ,0.000000032
Ho166m ,0.000000146
Ho167 ,0.000000383
Ho168 ,0.000000435
Ho169 ,0.000000417
Ho170 ,0.00000011
Ho170m ,0.00000011
Ho171 ,0.0000000939
Ho172 ,0.0000000452
Er161 ,0
Er162 ,2.41E-13
Er163 ,5.15E-12
Er164 ,7.11E-11
Er165 ,6.56E-10
Er166 ,0.00000000288
Er167 ,0.0000000136
Er167m ,0.00000000102
Er168 ,0.0000000389
Er169 ,0.0000000837
Er170 ,0.0000000975
Er171 ,0.00000009
Er172 ,0.0000000941
Tm165 ,3.94E-13
Tm166 ,4.5E-12
Tm167 ,5.61E-11
Tm168 ,3.71E-10
Tm169 ,0.0000000019
Tm170 ,0.00000000517
Tm171 ,0.0000000109
Tm172 ,0.0000000253
Yb166 ,0
Yb167 ,1.98E-14
Yb168 ,3.35E-13
Yb169 ,3.95E-12
Yb169m ,2.98E-13
Yb170 ,2.83E-11
Yb171 ,1.43E-10
Yb172 ,7.87E-10
Lu169 ,0
Lu169m ,0
Lu171 ,9.04E-14
Lu171m ,9.04E-14
Lu172 ,1.23E-12
Lu172m ,1.23E-12
Hf171 ,0
Hf172 ,0
