Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Br82 ; 3.69004E-7 ; 2.36163E-7
Br82m ; 1.37002E-7 ; 8.7681E-8
Br83 ; 1.16601E-5 ; 7.46248E-6
Br84 ; 4.02005E-5 ; 2.57283E-5
Br84m ; 8.5421E-5 ; 5.46694E-5
Br85 ; 8.35699E-4 ; 5.34848E-4
Br86 ; 0.00146578 ; 9.38097E-4
Br86m ; 0.00145834 ; 9.33335E-4
Br87 ; 0.00762223 ; 0.00487823
Br88 ; 0.0135574 ; 0.00433836
Br89 ; 0.0155204 ; 0.00496653
Br90 ; 0.00788598 ; 0.00504703
Br91 ; 0.00328367 ; 0.00210155
Br92 ; 7.27158E-4 ; 4.65381E-4
Br93 ; 1.23822E-4 ; 7.92458E-5
Br94 ; 1.06301E-5 ; 6.80328E-6
Br95 ; 2.51379E-7 ; 1.60883E-7
Br96 ; 1.72002E-8 ; 1.10081E-8
Br97 ; 8.4458E-11 ; 5.40531E-11
Br98 ; 3.37152E-12 ; 2.15777E-12
Br99 ; 7.14264E-13 ; 4.57129E-13
Kr77 ; 0.0 ; 0.0
Kr78 ; 0.0 ; 0.0
Kr79 ; 0.0 ; 0.0
Kr79m ; 0.0 ; 0.0
Kr80 ; 0.0 ; 0.0
Kr81 ; 9.1201E-13 ; 5.83687E-13
Kr81m ; 1.24001E-13 ; 7.93609E-14
Kr82 ; 1.48002E-10 ; 9.47211E-11
Kr83 ; 8.6401E-9 ; 5.52966E-9
Kr83m ; 1.77002E-9 ; 1.13281E-9
Kr84 ; 4.94006E-7 ; 3.16164E-7
Kr85 ; 7.91009E-6 ; 5.06246E-6
Kr85m ; 1.62002E-6 ; 1.03681E-6
Kr86 ; 1.41152E-4 ; 9.0337E-5
Kr87 ; 9.73211E-4 ; 6.22855E-4
Kr88 ; 0.00615247 ; 0.00393758
Kr89 ; 0.0163634 ; 0.00523629
Kr90 ; 0.0296976 ; 0.00950324
Kr91 ; 0.0304434 ; 0.0097419
Kr92 ; 0.0253573 ; 0.00811433
Kr93 ; 0.0112985 ; 0.00361551
Kr94 ; 0.00392729 ; 0.00251347
Kr95 ; 6.11556E-4 ; 3.91396E-4
Kr96 ; 7.81209E-5 ; 4.99974E-5
Kr97 ; 5.83998E-6 ; 3.73759E-6
Kr98 ; 3.15E-7 ; 2.016E-7
Kr99 ; 4.93889E-8 ; 3.16089E-8
Kr100 ; 1.41002E-10 ; 9.0241E-11
Kr101 ; 1.62011E-12 ; 1.03687E-12
Kr102 ; 1.47894E-13 ; 9.46519E-14
Rb79 ; 0.0 ; 0.0
Rb81 ; 0.0 ; 0.0
Rb83 ; 1.64002E-13 ; 1.04961E-13
Rb84 ; 2.36003E-11 ; 1.51042E-11
Rb85 ; 2.14002E-9 ; 1.36962E-9
Rb86 ; 4.79005E-8 ; 3.06563E-8
Rb86m ; 4.79005E-8 ; 3.06563E-8
Rb87 ; 2.97003E-6 ; 1.90082E-6
Rb88 ; 5.22106E-5 ; 3.34148E-5
Rb89 ; 5.74847E-4 ; 3.67902E-4
Rb90 ; 4.44145E-4 ; 2.84253E-4
Rb90m ; 0.00216635 ; 0.00138647
Rb91 ; 0.00999129 ; 0.00319721
Rb92 ; 0.018708 ; 0.00598654
Rb93 ; 0.0289266 ; 0.00925651
Rb94 ; 0.023315 ; 0.0074608
Rb95 ; 0.0139748 ; 0.00447194
Rb96 ; 0.00462043 ; 0.00295708
Rb97 ; 0.00142245 ; 9.10366E-4
Rb98 ; 2.13742E-4 ; 1.36795E-4
Rb99 ; 5.56688E-5 ; 3.5628E-5
Rb100 ; 1.20001E-6 ; 7.68009E-7
Rb101 ; 5.1903E-8 ; 3.32179E-8
Rb102 ; 3.50656E-9 ; 2.2442E-9
Rb103 ; 4.069E-12 ; 2.60416E-12
Rb104 ; 1.80885E-13 ; 1.15766E-13
Sr83 ; 0.0 ; 0.0
Sr84 ; 0.0 ; 0.0
Sr85 ; 1.64002E-14 ; 1.04961E-14
Sr85m ; 1.64002E-14 ; 1.04961E-14
Sr86 ; 7.05008E-12 ; 4.51205E-12
Sr87 ; 5.63006E-10 ; 3.60324E-10
Sr87m ; 1.15001E-10 ; 7.36008E-11
Sr88 ; 5.38006E-8 ; 3.44324E-8
Sr89 ; 1.77002E-6 ; 1.13281E-6
Sr90 ; 3.56504E-5 ; 2.28163E-5
Sr91 ; 3.89854E-4 ; 2.49507E-4
