Product , High (14 MeV) 
Product ,  
Product , Yield 
Se92 ,0.000000579579
Se93 ,0.0000000106362
Se94 ,0.00000000131972
Se95 ,1.89378E-10
Se96 ,7.21849E-13
Br75 ,0
Br77 ,3.24932E-12
Br77m ,1.99958E-11
Br78 ,7.73838E-10
Br79 ,0.00000000274943
Br79m ,0.0000000168965
Br80 ,0.0000000535888
Br80m ,0.000000303937
Br81 ,0.00000441908
Br82 ,0.0000320633
Br82m ,0.00000703853
Br83 ,0.000231692
Br84 ,0.000198968
Br84m ,0.000705423
Br85 ,0.00285095
Br86 ,0.00258172
Br86m ,0.00258481
Br87 ,0.00691246
Br88 ,0.00661637
Br89 ,0.00450032
Br90 ,0.00202969
Br91 ,0.000680148
Br92 ,0.000154168
Br93 ,0.0000205351
Br94 ,0.00000232951
Br95 ,0.000000365627
Br96 ,0.00000000828827
Br97 ,4.19238E-10
Br98 ,  
Kr77 ,0
Kr78 ,9.74797E-14
Kr79 ,3.08936E-12
Kr79m ,3.08936E-12
Kr80 ,2.8594E-10
Kr81 ,0.00000000827827
Kr81m ,6.2287E-10
Kr82 ,0.000000200958
Kr83 ,0.00000271943
Kr83m ,0.00000033593
Kr84 ,0.0000299138
Kr85 ,0.000201428
Kr85m ,0.0000248948
Kr86 ,0.000980065
Kr87 ,0.00288515
Kr88 ,0.00627936
Kr89 ,0.0098292
Kr90 ,0.0101941
Kr91 ,0.00814964
Kr92 ,0.00443471
Kr93 ,0.00145073
Kr94 ,0.000411564
Kr95 ,0.0000707893
Kr96 ,0.00000916809
Kr97 ,0.000000809412
Kr98 ,0.0000000539887
Kr99 ,0.00000000169863
Kr100 ,7.41845E-11
Rb79 ,0
Rb81 ,1.74963E-12
Rb83 ,0.00000000415913
Rb84 ,0.000000106978
Rb85 ,0.00000203957
Rb86 ,0.0000111977
Rb86m ,0.0000111977
Rb87 ,0.000167145
Rb88 ,0.000885075
Rb89 ,0.00293372
Rb90 ,0.000770289
Rb90m ,0.00623084
Rb91 ,0.0129186
Rb92 ,0.0158282
Rb93 ,0.0119654
Rb94 ,0.00804432
Rb95 ,0.00330509
Rb96 ,0.00103311
Rb97 ,0.000220234
Rb98 ,0.0000359125
Rb99 ,0.0000032795
Rb100 ,0.000000302937
Rb101 ,0.00000000825019
Rb102 ,6.9873E-10
Rb103 ,  
Sr83 ,5.49885E-13
Sr84 ,3.77921E-11
Sr85 ,9.39804E-10
Sr85m ,9.39804E-10
Sr86 ,0.0000000542887
Sr87 ,0.000000915809
Sr87m ,0.000000112976
Sr88 ,0.0000139171
Sr89 ,0.000112906
Sr90 ,0.000630188
Sr91 ,0.0027242
Sr92 ,0.00764263
Sr93 ,0.0129296
Sr94 ,0.0199406
Sr95 ,0.0184032
Sr96 ,0.0131999
Sr97 ,0.0064745
Sr98 ,0.00248013
Sr99 ,0.000634946
Sr100 ,0.000121355
Sr101 ,0.0000159284
Sr102 ,0.00000134902
Sr103 ,0.0000000218884
Sr104 ,0.00000000229952
Sr105 ,2.57764E-10
Sr106 ,  
Y85 ,1.65965E-13
Y87 ,6.37867E-10
Y88 ,0.0000000227952
Y89 ,0.0000000510893
Y89m ,0.000000413914
Y90 ,0.00000338429
Y90m ,0.00000338429
Y91 ,0.0000365724
Y91m ,0.0000365724
Y92 ,0.000505694
Y93 ,0.000954776
Y93m ,0.000954776
Y94 ,0.00681201
Y95 ,0.013932
Y96 ,0.00132398
Y96m ,0.0207426
Y97 ,0.0117938
Y97m ,0.0117938
Y98 ,0.0100239
Y98m ,0.0100235
Y99 ,0.0117041
Y100 ,0.00516421
Y101 ,0.00160565
Y102 ,0.00033406
Y103 ,0.0000422593
Y104 ,0.00000386919
Y105 ,0.000000497658
Y106 ,0.00000000460126
Y107 ,4.31043E-10
Y108 ,  
Zr87 ,3.77921E-14
Zr88 ,3.63924E-12
Zr89 ,1.88961E-10
Zr90 ,0.00000000357425
Zr90m ,0.00000000357425
