Product ,  , 
Product ,  , 
Product , Yield , Error
Pd106 ,0.00000E+00,0.00000E+00
Pd107 ,0.00000E+00,0.00000E+00
Pd107m ,0.00000E+00,0.00000E+00
Pd108 ,0.00000E+00,0.00000E+00
Pd109 ,1.50996E-09,9.66376E-10
Pd109m ,2.80993E-09,1.79835E-09
Pd110 ,2.21994E-07,1.42076E-07
Pd111 ,7.00982E-07,4.48629E-07
Pd111m ,1.29997E-06,8.31979E-07
Pd112 ,1.19197E-05,7.62861E-06
Pd113 ,4.08090E-05,2.61177E-05
Pd114 ,8.13080E-05,5.20371E-05
Pd115 ,1.00467E-04,6.42992E-05
Pd116 ,9.24777E-05,5.91857E-05
Pd117 ,5.36087E-05,3.43095E-05
Pd118 ,2.39594E-05,1.53340E-05
Pd119 ,5.00987E-06,3.20632E-06
Pd120 ,7.91980E-07,5.06867E-07
Pd121 ,6.15985E-08,3.94230E-08
Pd122 ,5.98985E-09,3.83350E-09
Pd123 ,0.00000E+00,0.00000E+00
Pd124 ,0.00000E+00,0.00000E+00
Pd125 ,0.00000E+00,0.00000E+00
Pd126 ,0.00000E+00,0.00000E+00
Pd127 ,0.00000E+00,0.00000E+00
Pd128 ,0.00000E+00,0.00000E+00
Pd129 ,3.82372E-13,2.44718E-13
Pd130 ,0.00000E+00,0.00000E+00
Ag103 ,0.00000E+00,0.00000E+00
Ag105 ,0.00000E+00,0.00000E+00
Ag105m ,0.00000E+00,0.00000E+00
Ag106 ,0.00000E+00,0.00000E+00
Ag106m ,0.00000E+00,0.00000E+00
Ag107 ,0.00000E+00,0.00000E+00
Ag107m ,0.00000E+00,0.00000E+00
Ag108 ,0.00000E+00,0.00000E+00
Ag108m ,0.00000E+00,0.00000E+00
Ag109 ,9.59976E-14,6.14385E-14
Ag109m ,9.59976E-14,6.14385E-14
Ag110 ,1.08997E-11,6.97582E-12
Ag110m ,2.54994E-11,1.63196E-11
Ag111 ,2.79993E-10,1.79196E-10
Ag111m ,1.87995E-09,1.20317E-09
Ag112 ,3.45991E-08,1.55696E-08
Ag113 ,9.42976E-08,6.03505E-08
Ag113m ,6.30984E-07,4.03830E-07
Ag114 ,3.19992E-06,2.04795E-06
Ag115 ,1.23997E-05,7.93580E-06
Ag115m ,1.23997E-05,7.93580E-06
Ag116 ,1.55096E-05,9.92615E-06
Ag116m ,1.55096E-05,9.92615E-06
Ag117 ,3.49691E-05,2.23802E-05
Ag117m ,3.49691E-05,2.23802E-05
Ag118 ,3.34292E-05,2.13947E-05
Ag118m ,3.34292E-05,2.13947E-05
Ag119 ,5.86585E-05,3.75415E-05
Ag120 ,1.10547E-05,7.07502E-06
Ag120m ,1.10547E-05,7.07502E-06
Ag121 ,8.02980E-06,5.13907E-06
Ag122 ,1.01497E-06,6.49584E-07
Ag122m ,1.01497E-06,6.49584E-07
Ag123 ,6.93983E-10,4.44149E-10
Ag124 ,7.21982E-11,4.62068E-11
Ag125 ,8.93978E-12,5.72146E-12
Ag126 ,7.42981E-13,4.75508E-13
Ag127 ,7.37981E-14,4.72308E-14
Ag128 ,0.00000E+00,0.00000E+00
Ag129 ,5.97133E-09,3.82165E-09
Ag130 ,4.19989E-11,2.68793E-11
Ag131 ,1.41775E-12,9.07358E-13
Cd105 ,0.00000E+00,0.00000E+00
Cd106 ,0.00000E+00,0.00000E+00
Cd107 ,0.00000E+00,0.00000E+00
Cd108 ,0.00000E+00,0.00000E+00
