Product , Fast (500 keV) 
Product ,  
Product , Yield 
Kr84 ,0.00000814
Kr85 ,0.000085
Kr85m ,0.00001741
Kr86 ,0.00067571
Kr87 ,0.00226714
Kr88 ,0.00825004
Kr89 ,0.0142355
Kr90 ,0.0204937
Kr91 ,0.0164198
Kr92 ,0.00852867
Kr93 ,0.00305605
Kr94 ,0.00060032
Kr95 ,0.0000775622
Kr96 ,0.00000587
Kr97 ,0.000000296987
Kr98 ,0.00000000972968
Kr99 ,6.38067E-11
Kr100 ,3.21E-12
Kr101 ,  
Rb79 ,0
Rb81 ,0
Rb83 ,6.52E-11
Rb84 ,0.00000000525
Rb85 ,0.000000226
Rb86 ,0.000002345
Rb86m ,0.000002345
Rb87 ,0.00006572
Rb88 ,0.0006406
Rb89 ,0.00387896
Rb90 ,0.00158566
Rb90m ,0.0077406
Rb91 ,0.0198316
Rb92 ,0.0268829
Rb93 ,0.0267332
Rb94 ,0.0153732
Rb95 ,0.0061011
Rb96 ,0.00143067
Rb97 ,0.00023731
Rb98 ,0.00002457
Rb99 ,0.000000640735
Rb100 ,0.0000000813
Rb101 ,3.85847E-10
Rb102 ,1.48385E-11
Rb103 ,2.86588E-12
Sr83 ,0
Sr84 ,1.7E-13
Sr85 ,1.295E-11
Sr85m ,1.295E-11
Sr86 ,0.00000000178
Sr87 ,0.0000000672
Sr87m ,0.0000000138
Sr88 ,0.00000252
Sr89 ,0.00002929
Sr90 ,0.00033124
Sr91 ,0.00196424
Sr92 ,0.00771415
Sr93 ,0.0189393
Sr94 ,0.03091
Sr95 ,0.0337817
Sr96 ,0.0221183
Sr97 ,0.0110311
Sr98 ,0.00338529
Sr99 ,0.000733519
Sr100 ,0.0001039
Sr101 ,0.00000860961
Sr102 ,0.000000451985
Sr103 ,0.000000063948
Sr104 ,2.58E-10
Sr105 ,5.02434E-12
Sr106 ,  
Y85 ,0
Y87 ,5.1E-12
Y88 ,5.26E-10
Y89 ,0.00000000397
Y89m ,0.0000000194
Y90 ,0.000000355
Y90m ,0.000000355
Y91 ,0.000006805
Y91m ,0.000006805
Y92 ,0.00014503
Y93 ,0.000625235
Y93m ,0.000625235
Y94 ,0.00549833
Y95 ,0.0164322
Y96 ,0.00254493
Y96m ,0.0257618
Y97 ,0.0190836
Y97m ,0.0190836
Y98 ,0.0155908
Y98m ,0.0155903
Y99 ,0.0183062
Y100 ,0.00751153
Y101 ,0.00187045
Y102 ,0.00030347
Y103 ,0.0000329461
Y104 ,0.00000174
Y105 ,0.0000000504534
Y106 ,1.2442E-10
Y107 ,0
Y108 ,0
Y109 ,0
Y111 ,  
Zr87 ,0
Zr88 ,0
Zr89 ,8.06E-13
Zr90 ,3.955E-11
Zr90m ,3.955E-11
Zr91 ,0.00000000501
Zr92 ,0.0000002
Zr93 ,0.00000478
Zr94 ,0.00006932
Zr95 ,0.0006357
Zr96 ,0.00311015
Zr97 ,0.0117142
Zr98 ,0.0245175
Zr99 ,0.0361179
Zr100 ,0.0386483
Zr101 ,0.026067
Zr102 ,0.0119751
Zr103 ,0.00383979
Zr104 ,0.00061692
Zr105 ,0.0000577595
Zr106 ,0.00000378988
Zr107 ,1.95004E-13
Zr108 ,1.01E-14
Zr109 ,2.88785E-16
Zr110 ,0
Zr111 ,9.88181E-13
Zr112 ,3.31209E-14
Nb89 ,0
Nb90 ,0
Nb91 ,9.15E-14
Nb92 ,1.22E-11
Nb93 ,8.22E-10
Nb93m ,1.68E-10
Nb94 ,0.0000000308
Nb94m ,0.0000000181
Nb95 ,0.00000123
Nb95m ,0.000000252
Nb96 ,0.00002287
Nb97 ,0.00022663
Nb97m ,0.00004642
Nb98 ,0.00125685
Nb98m ,0.00035482
Nb99 ,0.00050142
Nb99m ,0.0057658
Nb100 ,0.00877021
Nb100m ,0.00877021
Nb101 ,0.0302765
Nb102 ,0.017877
Nb102m ,0.017877
Nb103 ,0.0303394
Nb104 ,0.00673033
Nb104m ,0.00673033
Nb105 ,0.00384567
Nb106 ,0.00077679
Nb107 ,0.00000262
Nb108 ,0.000000165
Nb109 ,0.00000000388
Nb110 ,4.95E-11
Nb111 ,0.00000000992311
Nb112 ,2.4364E-10
Nb113 ,3.33383E-13
Nb114 ,5.77783E-15
Nb115 ,  
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,5.1E-15
Mo93m ,5.1E-15
Mo94 ,1.74E-12
Mo95 ,1.8E-10
Mo96 ,0.00000000919
Mo97 ,0.000000357
Mo98 ,0.00000671
Mo99 ,0.00007641
Mo100 ,0.00062281
Mo101 ,0.00300137
Mo102 ,0.00947005
Mo103 ,0.0202048
Mo104 ,0.0235218
Mo105 ,0.018357
Mo106 ,0.0102751
Mo107 ,0.003872
Mo108 ,0.001146
Mo109 ,0.00014209
Mo110 ,0.00001158
Mo111 ,0.0000113601
Mo112 ,0.000000380756
Mo113 ,0.00000000743897
Mo114 ,1.75994E-10
Mo115 ,6.94421E-13
Mo116 ,3.79E-14
Mo117 ,  
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,1.23E-11
Tc97m ,1.23E-11
Tc98 ,0.00000000149
Tc99 ,0.000000043
Tc99m ,0.00000000881
Tc100 ,0.00000133
Tc101 ,0.0000197
Tc102 ,0.00009244
Tc102m ,0.00009244
Tc103 ,0.00115993
Tc104 ,0.00359481
