Product , Fast (500 keV) 
Br81 ,0.000002
Br82 ,0.00002423
Br82m ,0.00000896001
Br83 ,0.0004085
Br84 ,0.00061775
Br84m ,0.00131271
Br85 ,0.00664215
Br86 ,0.00759113
Br86m ,0.00758725
Br87 ,0.016141
Br88 ,0.0123102
Br89 ,0.00932726
Br90 ,0.00278164
Br91 ,0.000731101
Br92 ,0.0000765401
Br93 ,0.00000680958
Br94 ,0.00000027
Br95 ,0.0000000233562
Br96 ,1.45E-10
Br97 ,2.53002E-12
Kr77 ,0
Kr78 ,0
Kr79 ,4.025E-14
Kr79m ,4.025E-14
Kr80 ,1.23E-11
Kr81 ,9.77001E-10
Kr81m ,1.33E-10
Kr82 ,0.0000000842001
Kr83 ,0.00000231
Kr83m ,0.000000473
Kr84 ,0.00005506
Kr85 ,0.0003793
Kr85m ,0.0000776901
Kr86 ,0.00407572
Kr87 ,0.00868016
Kr88 ,0.024174
Kr89 ,0.0383483
Kr90 ,0.0418305
Kr91 ,0.0253967
Kr92 ,0.010742
Kr93 ,0.00235236
Kr94 ,0.00040524
Kr95 ,0.0000372067
Kr96 ,0.00000262
Kr97 ,0.0000000918975
Kr98 ,0.00000000229
Kr99 ,1.36074E-11
Kr100 ,2.27E-13
Rb79 ,0
Rb81 ,1.33E-14
Rb83 ,4.43E-10
Rb84 ,0.0000000236
Rb85 ,0.000000858001
Rb86 ,0.00001011
Rb86m ,0.00001011
Rb87 ,0.00018156
Rb88 ,0.00114292
Rb89 ,0.00645465
Rb90 ,0.00255129
Rb90m ,0.0124556
Rb91 ,0.0318775
Rb92 ,0.0289552
Rb93 ,0.0230453
Rb94 ,0.00940181
Rb95 ,0.00356474
Rb96 ,0.00064744
Rb97 ,0.0000966801
Rb98 ,0.0000063
Rb99 ,0.000000217847
Rb100 ,0.00000000735001
Rb101 ,5.45096E-11
Rb102 ,1.59291E-12
Rb103 ,1.8442E-13
Sr83 ,0
Sr84 ,1.45E-12
Sr85 ,7.25001E-11
Sr85m ,7.25001E-11
Sr86 ,0.0000000159
Sr87 ,0.000000306
Sr87m ,0.0000000626
Sr88 ,0.00001003
Sr89 ,0.00013882
Sr90 ,0.0012941
Sr91 ,0.00629805
Sr92 ,0.0206696
Sr93 ,0.0336112
Sr94 ,0.0487207
Sr95 ,0.040511
Sr96 ,0.0281933
Sr97 ,0.00993213
Sr98 ,0.00264204
Sr99 ,0.000347032
Sr100 ,0.00003356
Sr101 ,0.00000197995
Sr102 ,0.0000000786985
Sr103 ,0.00000000669866
Sr104 ,0
Sr105 ,0
Sr106 ,0
Sr107 ,0
Y85 ,0
Y87 ,1.67E-11
Y88 ,0.00000000124
Y89 ,0.0000000126
Y89m ,0.0000000617
Y90 ,0.000000915001
Y90m ,0.000000915001
Y91 ,0.000018985
Y91m ,0.000018985
Y92 ,0.00030873
Y93 ,0.000959456
Y93m ,0.000959456
Y94 ,0.00618272
Y95 ,0.0182633
Y96 ,0.00240969
Y96m ,0.0243645
Y97 ,0.0163875
Y97m ,0.0163875
Y98 ,0.00951209
Y98m ,0.00951187
Y99 ,0.00953442
Y100 ,0.00221499
Y101 ,0.00052467
Y102 ,0.00005336
Y103 ,0.0000047033
Y104 ,7.73001E-13
Y105 ,9.54674E-15
Y106 ,1.83512E-16
Y107 ,1.11418E-16
Y108 ,0
Y109 ,2.41586E-13
Y110 ,1.89045E-15
Zr87 ,0
Zr88 ,2.14E-14
Zr89 ,3.44E-12
Zr90 ,1.93E-10
Zr90m ,1.93E-10
Zr91 ,0.0000000217
Zr92 ,0.000000783001
Zr93 ,0.00001237
Zr94 ,0.00016645
Zr95 ,0.0011884
Zr96 ,0.00664028
Zr97 ,0.0172901
Zr98 ,0.0343777
Zr99 ,0.0355789
Zr100 ,0.0292036
Zr101 ,0.0150075
Zr102 ,0.0059369
Zr103 ,0.00128139
Zr104 ,0.00000334
Zr105 ,0.000000288
Zr106 ,0.00000000753001
Zr107 ,0.00000000336118
Zr108 ,6.87E-12
Zr109 ,0.0000000087751
Zr110 ,9.33982E-11
Zr111 ,1.32841E-13
Zr112 ,1.08564E-14
Nb89 ,0
Nb90 ,0
Nb91 ,2.68E-13
Nb92 ,2.66E-11
Nb93 ,0.00000000153
Nb93m ,3.14E-10
Nb94 ,0.0000000422
Nb94m ,0.0000000248
Nb95 ,0.00000174
Nb95m ,0.000000357
Nb96 ,0.00003015
Nb97 ,0.00026037
Nb97m ,0.00005333
Nb98 ,0.00111814
Nb98m ,0.00031538
Nb99 ,0.00043012
Nb99m ,0.00494625
Nb100 ,0.00461727
Nb100m ,0.00461727
Nb101 ,0.0158022
Nb102 ,0.006509
Nb102m ,0.006509
Nb103 ,0.0101103
Nb104 ,0.00106194
Nb104m ,0.00106194
Nb105 ,0.00101832
Nb106 ,0.0000930801
Nb107 ,0.0000187567
Nb108 ,0.00000202
Nb109 ,0.00000616123
Nb110 ,0.0000002
Nb111 ,0.00000000212671
Nb112 ,1.27781E-10
Nb113 ,1.43699E-13
Nb114 ,3.52182E-15
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,1.16E-14
Mo93m ,1.16E-14
Mo94 ,3.87E-12
Mo95 ,3.33E-10
Mo96 ,0.0000000215
Mo97 ,0.00000058
Mo98 ,0.00001117
Mo99 ,0.00010291
Mo100 ,0.000692831
Mo101 ,0.00259307
Mo102 ,0.00759961
Mo103 ,0.0122157
Mo104 ,0.0109531
Mo105 ,0.010907
Mo106 ,0.00382878
Mo107 ,0.002011
Mo108 ,0.00111736
Mo109 ,0.00034615
Mo110 ,0.00006599
Mo111 ,0.00000338788
Mo112 ,0.000000276872
Mo113 ,0.00000000521955
Mo114 ,1.73997E-10
Mo115 ,3.852E-13
Mo116 ,1.2E-14
Mo117 ,  
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,1.195E-11
Tc97m ,1.195E-11
Tc98 ,0.00000000122
Tc99 ,0.0000000404
Tc99m ,0.00000000827001
Tc100 ,0.000000841001
Tc101 ,0.00001271
Tc102 ,0.00004507
Tc102m ,0.00004507
Tc103 ,0.00055693
Tc104 ,0.00011294
Tc105 ,0.00047066
Tc106 ,0.00036959
Tc107 ,0.00065344
Tc108 ,0.000730551
Tc109 ,0.00066685
Tc110 ,0.00038281
Tc111 ,0.00010152
Tc112 ,0.00002607
Tc113 ,0.00000366478
Tc114 ,0.000000256
Tc115 ,0.00000000616684
Tc116 ,2.73E-10
Tc117 ,1.56371E-12
Tc118 ,5.0196E-14
Tc119 ,1.47286E-15
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,1.85E-14
Ru99 ,1.98E-12
Ru100 ,1.52E-10
Ru101 ,0.00000000584
Ru102 ,0.000000179
Ru103 ,0.00000281
Ru104 ,0.00000000304
Ru105 ,0.0000000453
Ru106 ,0.000000204
Ru107 ,0.00000119
Ru108 ,0.00000731001
Ru109 ,0.000102735
Ru109m ,0.000102735
Ru110 ,0.00056714
Ru111 ,0.00040888
Ru112 ,0.00047318
Ru113 ,0.0001839
Ru114 ,0.00005915
Ru115 ,0.00000982384
Ru116 ,0.000000887001
Ru117 ,0.0000000567985
Ru118 ,0.00000000247995
Ru119 ,5.34986E-11
Ru120 ,6.48E-13
Ru121 ,1.01184E-14
Ru122 ,0
Ru124 ,0
Rh99 ,0
Rh101 ,0
Rh101m ,4.79E-14
Rh102 ,2.36E-12
Rh102m ,2.36E-12
Rh103 ,3.92E-11
Rh103m ,2.88E-10
Rh104 ,0
Rh104m ,0
Rh105 ,0
Rh105m ,0
Rh106 ,0
Rh106m ,0
Rh107 ,5.55E-13
Rh108 ,6.84E-12
Rh108m ,6.84E-12
Rh109 ,0.00000102
Rh109m ,0.00000102
Rh110 ,0.00000950001
Rh110m ,0.00000950001
Rh111 ,0.00006676
Rh112 ,0.00020202
Rh113 ,0.00032014
Rh114 ,0.0002491
Rh115 ,0.00017675
Rh116 ,0.00004239
Rh117 ,0.00001182
Rh118 ,0.00000144
Rh119 ,0.000000143
Rh120 ,0.00000000519
Rh121 ,1.6199E-10
Rh122 ,2.34E-12
Rh123 ,2.78E-14
Rh124 ,0
Rh125 ,  
Pd99 ,0
Pd101 ,0
Pd102 ,0
Pd103 ,0
Pd104 ,0
Pd105 ,0
Pd106 ,0
Pd107 ,0
Pd107m ,0
Pd108 ,0
Pd109 ,6.12E-10
Pd109m ,0.00000000136
Pd110 ,0.000000116
Pd111 ,0.000000432
Pd111m ,0.000000962001
Pd112 ,0.00002114
Pd113 ,0.0000889201
Pd114 ,0.00027339
Pd115 ,0.00045188
Pd116 ,0.00041867
Pd117 ,0.00027114
Pd118 ,0.00013905
Pd119 ,0.00003561
Pd120 ,0.00000609
Pd121 ,0.000000556
Pd122 ,0.0000000398
Pd123 ,0.00000000138
Pd124 ,0
Pd125 ,0
Pd126 ,0
Pd127 ,  
Pd128 ,0
Pd129 ,0
Pd130 ,0
Ag103 ,0
Ag105 ,0
Ag105m ,0
Ag106 ,0
Ag106m ,0
Ag107 ,0
Ag107m ,0
Ag108 ,0
Ag108m ,0
Ag109 ,2.09E-14
Ag109m ,2.09E-14
Ag110 ,2.66E-12
Ag110m ,7.19001E-12
Ag111 ,8.68001E-11
Ag111m ,6.37E-10
Ag112 ,0.0000000369
Ag113 ,0.0000000942001
Ag113m ,0.000000691001
Ag114 ,0.00000657
Ag115 ,0.00002307
Ag115m ,0.00002307
Ag116 ,0.00005019
Ag116m ,0.00005019
Ag117 ,0.00011689
Ag117m ,0.00011689
Ag118 ,0.00013409
Ag118m ,0.00013409
Ag119 ,0.00025915
Ag120 ,0.000056325
Ag120m ,0.000056325
Ag121 ,0.00004592
Ag122 ,0.000004625
Ag122m ,0.000004625
Ag123 ,0.0000015
Ag124 ,1.56E-11
Ag125 ,1.24E-12
Ag126 ,8.56001E-14
Ag127 ,0
Ag128 ,0
Ag129 ,7.95562E-17
Ag130 ,1.67E-10
Ag131 ,3.16596E-12
Ag132 ,5.30297E-14
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,0
Cd110 ,0
Cd111 ,0
Cd111m ,2.56E-14
Cd112 ,9.70001E-12
Cd113 ,1.41E-10
Cd113m ,5.31E-10
Cd114 ,0.000000028
Cd115 ,0.00000012
Cd115m ,0.00000045
Cd116 ,0.00000553
Cd117 ,0.0000065
Cd117m ,0.00002446
Cd118 ,0.00013778
Cd119 ,0.00014526
Cd119m ,0.00014526
Cd120 ,0.00047749
Cd121 ,0.000228755
Cd121m ,0.000228755
Cd122 ,0.00038113
Cd123 ,0.0001588
Cd124 ,0.00000642
Cd125 ,0.00000149
Cd126 ,0.000000468
Cd127 ,0.0000000797001
Cd128 ,0.0000000149
Cd129 ,0.0000000024
Cd130 ,0.00000221
Cd131 ,0.000000114997
Cd132 ,0.00000000261995
Cd133 ,2.59206E-11
Cd134 ,1.69E-13
Cd136 ,0
In107 ,0
In109 ,0
In111 ,0
In112 ,0
In112m ,0
In113 ,1.04E-14
In113m ,0
In114 ,3.58E-13
In114m ,1.27E-12
In115 ,1.4E-10
In115m ,2.87E-11
In116 ,0.0000000016
In116m ,0.0000000016
In116n ,0.0000000016
In117 ,0.0000000993001
In117m ,0.0000000203
In118 ,0.0000011
In118m ,0.0000001555
In118n ,0.0000001555
In119 ,0.00001013
In119m ,0.00000207
In120 ,0.0000163867
In120m ,0.0000163867
In120n ,0.0000163867
In121 ,0.00015094
In121m ,0.00003091
In122 ,0.000114713
In122m ,0.000114713
In122n ,0.000114713
In123 ,0.00044636
In123m ,0.0000914201
In124 ,0.00025648
In124m ,0.00025648
In125 ,0.00024356
In125m ,0.00024356
In126 ,0.00018483
In126m ,0.00018483
In127 ,0.00015195
In127m ,0.00015195
In128 ,0.0000791701
In128m ,0.0000791701
In129 ,0.0000703801
In129m ,0.0000703801
In130 ,0.0001343
In130m ,0.0001343
In130n ,0.0001343
In131 ,0.000047085
In131m ,0.000047085
In132 ,0.00000636
In133 ,0.000000414974
In134 ,0.00000000641
In135 ,4.18458E-11
In136 ,7.51001E-13
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,0
Sn116 ,6.11E-13
Sn117 ,2.145E-11
Sn117m ,2.145E-11
Sn118 ,0.00000000241
Sn119 ,0.0000000118
Sn119m ,0.0000000444
Sn120 ,0.00000105
Sn121 ,0.00000268
Sn121m ,0.00000762001
Sn122 ,0.0000809501
Sn123 ,0.00021535
Sn123m ,0.0000756601
Sn124 ,0.00067406
Sn125 ,0.000791941
Sn125m ,0.00027825
Sn126 ,0.00219418
Sn127 ,0.00253687
Sn127m ,0.000891331
Sn128 ,0.00290379
Sn128m ,0.00290379
Sn129 ,0.00924179
Sn129m ,0.00324501
Sn130 ,0.00664956
Sn130m ,0.00664956
Sn131 ,0.0038365
Sn131m ,0.0038365
Sn132 ,0.00236698
Sn133 ,0.00044058
Sn134 ,0.00003424
Sn135 ,0.00000151996
Sn136 ,0.0000000583
Sn137 ,8.49001E-10
Sn138 ,1.06E-11
Sn139 ,2.56707E-13
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,2.01E-14
Sb118m ,3.42E-14
Sb119 ,5.95E-12
Sb120 ,1.22E-10
Sb120m ,2.08E-10
Sb121 ,0.0000000156
Sb122 ,0.000000149
Sb122m ,0.000000198
Sb123 ,0.00000543
Sb124 ,0.000000322667
Sb124m ,0.000000322667
Sb124n ,0.000000322667
Sb125 ,0.00000621
Sb126 ,0.00001144
Sb126m ,0.00000790001
Sb126n ,0.00000790001
Sb127 ,0.00015641
Sb128 ,0.00021289
Sb128m ,0.00029399
Sb129 ,0.00353007
Sb130 ,0.00412904
Sb130m ,0.005702
Sb131 ,0.020599
Sb132 ,0.00810537
Sb132m ,0.00718778
Sb133 ,0.0120954
Sb134 ,0.00130984
Sb134m ,0.00130984
Sb135 ,0.00054545
Sb136 ,0.00005912
Sb137 ,0.00000399
Sb138 ,0.00000014
Sb139 ,0.00000000410975
Sb140 ,2.69196E-11
Sb141 ,2.53215E-12
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,1.48E-14
Te121 ,1.06E-12
Te121m ,1.06E-12
Te122 ,2.33E-10
Te123 ,0.00000000218
Te123m ,0.00000000819001
Te124 ,2.53E-12
Te125 ,9.98001E-12
Te125m ,3.75E-11
Te126 ,9.25001E-10
Te127 ,0.00000000422
Te127m ,0.000000012
Te128 ,0.000000242
Te129 ,0.00000135
Te129m ,0.00000385
Te130 ,0.0018687
Te131 ,0.00230506
Te131m ,0.00656057
Te132 ,0.0250351
Te133 ,0.0117382
Te133m ,0.033409
Te134 ,0.0394022
Te135 ,0.0206098
Te136 ,0.00960128
Te137 ,0.00170247
Te138 ,0.00026906
Te139 ,0.00002115
Te140 ,0.00000132997
Te141 ,0.000000091975
Te142 ,8.34001E-10
Te143 ,8.23026E-12
Te144 ,6.31394E-13
I121 ,0
I123 ,4.4E-13
I125 ,0
I126 ,0
I127 ,0
I128 ,1.53E-14
I129 ,1.91E-12
I130 ,0.00000461
I130m ,0.0000017
I131 ,0.00012797
I132 ,0.00046765
I132m ,0.00046765
I133 ,0.00341074
I133m ,0.00341074
I134 ,0.00748773
I134m ,0.00664269
I135 ,0.0278252
I136 ,0.0147447
I136m ,0.014722
I137 ,0.0201981
I138 ,0.00785056
I139 ,0.0025685
I140 ,0.00041864
I141 ,0.0000645781
I142 ,0.00000314
I143 ,0.000000131762
I144 ,0.00000000743162
I145 ,1.38477E-11
I146 ,2.22644E-13
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,0
Xe127m ,0
Xe128 ,0
Xe129 ,0
Xe129m ,0
Xe130 ,0.0000000033
Xe131 ,0.0000000482
Xe131m ,0.000000137
Xe132 ,0.00000646
Xe133 ,0.00003395
Xe133m ,0.0000966201
Xe134 ,0.00032904
Xe134m ,0.000889641
Xe135 ,0.00174944
Xe135m ,0.00501423
Xe136 ,0.0239376
Xe137 ,0.0353893
Xe138 ,0.049908
Xe139 ,0.0361502
Xe140 ,0.0228153
Xe141 ,0.00839015
Xe142 ,0.00177872
Xe143 ,0.000104949
Xe143m ,0.000104949
Xe144 ,0.0000161026
Xe145 ,0.000000502987
Xe146 ,0.0000000109998
Xe147 ,1.43449E-11
Xe148 ,7.92001E-13
Xe149 ,8.38583E-14
Xe150 ,0
Cs127 ,0
Cs129 ,0
Cs131 ,5.92E-12
Cs132 ,6.21E-10
Cs133 ,0.0000000617
Cs134 ,0.000000860001
Cs134m ,0.000000860001
Cs135 ,0.000021795
Cs135m ,0.000021795
Cs136 ,0.000205435
Cs136m ,0.000205435
Cs137 ,0.00242999
Cs138 ,0.00388921
Cs138m ,0.00388951
Cs139 ,0.0198989
Cs140 ,0.0264877
Cs141 ,0.0340917
Cs142 ,0.0168314
Cs143 ,0.00836754
Cs144 ,0.00170939
Cs145 ,0.00024528
Cs146 ,0.00001522
Cs147 ,0.000000229654
Cs148 ,0.000000014
Cs149 ,0.00000000134253
Cs150 ,2.6E-12
Cs151 ,7.04789E-14
Ba129 ,0
Ba131 ,0
Ba132 ,0
Ba133 ,2.52E-12
Ba134 ,3.63E-10
Ba135 ,0.0000000137
Ba135m ,0.0000000137
Ba136 ,0.000000605
Ba136m ,0.000000605
Ba137 ,0.000005
Ba137m ,0.00001422
Ba138 ,0.00026384
Ba139 ,0.00161534
Ba140 ,0.00810438
Ba141 ,0.022019
Ba142 ,0.0390244
Ba143 ,0.0434907
Ba144 ,0.0345319
Ba145 ,0.0122888
Ba146 ,0.00331626
Ba147 ,0.000365841
Ba148 ,0.00003544
Ba149 ,0.00000213866
Ba150 ,0.0000000779001
Ba151 ,0.00000000256
Ba152 ,1.47E-11
Ba153 ,1.41782E-13
Ba154 ,0
La133 ,0
La135 ,3.71E-13
La137 ,0.00000000358
La138 ,0.000000136
La139 ,0.00000364
La140 ,0.00004659
La141 ,0.0005011
La142 ,0.00213156
La143 ,0.00918512
La144 ,0.0162954
La145 ,0.0213933
La146 ,0.00662247
La146m ,0.00662247
La147 ,0.00572697
La148 ,0.00134143
La149 ,0.00032999
La150 ,0.00003134
La151 ,0.00000179744
La152 ,0.0000000709001
La153 ,0.00000000226986
La154 ,2.87E-11
La155 ,2.23269E-13
La156 ,2.93485E-15
Ce135 ,0
Ce137 ,5.62E-14
Ce138 ,1.01E-11
Ce139 ,1.93E-10
Ce139m ,5.48E-10
Ce140 ,0.0000000427
Ce141 ,0.00000118
Ce142 ,0.0000224
Ce143 ,0.00025601
Ce144 ,0.00190276
Ce145 ,0.00594181
Ce146 ,0.0138259
Ce147 ,0.0129168
Ce148 ,0.0107641
Ce149 ,0.00576415
Ce150 ,0.00214233
Ce151 ,0.00030455
Ce152 ,0.00005119
Ce153 ,0.00000407
Ce154 ,0.000000223
Ce155 ,0.00000000810978
Ce156 ,1.44997E-10
Ce157 ,1.55E-12
Ce158 ,1.44E-14
Ce159 ,1.43031E-16
Ce160 ,0
Pr139 ,0
Pr140 ,5.11E-13
Pr141 ,6.27E-11
Pr142 ,0.00000000167
Pr142m ,0.00000000167
Pr143 ,0.000000181
Pr144 ,0.000000337
Pr144m ,0.00000341
Pr145 ,0.00005245
Pr146 ,0.00031423
Pr147 ,0.00115524
Pr148 ,0.00105388
Pr148m ,0.00105388
Pr149 ,0.00387273
Pr150 ,0.00304368
Pr151 ,0.00156776
Pr152 ,0.00060434
Pr153 ,0.00018199
Pr154 ,0.0000244
Pr155 ,0.00000361
Pr156 ,0.000000162
Pr157 ,0.00000000730001
Pr158 ,1.74E-10
Pr159 ,2.28986E-12
Pr160 ,2.29E-14
Pr161 ,1.83626E-16
Pr162 ,1.42289E-18
Nd140 ,0
Nd141 ,0
Nd142 ,6.97001E-14
Nd143 ,1.11E-11
Nd144 ,0.00000000112
Nd145 ,0.0000000449
Nd146 ,0.00000126
Nd147 ,0.0000123
Nd148 ,0.0000925101
Nd149 ,0.00039134
Nd150 ,0.00114768
Nd151 ,0.00126969
Nd152 ,0.0017134
Nd153 ,0.00104868
Nd154 ,0.00050654
Nd155 ,0.00016612
Nd156 ,0.00002865
Nd157 ,0.00000311
Nd158 ,0.000000304
Nd159 ,0.0000000101
Nd160 ,4.28E-10
Nd161 ,6.66982E-12
Nd162 ,7.02986E-14
Nd163 ,0
Nd164 ,0
Pm141 ,0
Pm143 ,0
Pm144 ,0
Pm145 ,8.37001E-13
Pm146 ,6.87E-11
Pm147 ,0.00000000312
Pm148 ,0.000000017
Pm148m ,0.0000000459
Pm149 ,0.00000112
Pm150 ,0.00000833001
Pm151 ,0.00003719
Pm152 ,0.0000385934
Pm152m ,0.0000385934
Pm152n ,0.0000385934
Pm153 ,0.0002452
Pm154 ,0.0001225
Pm154m ,0.0001225
Pm155 ,0.00026806
Pm156 ,0.0000951601
Pm157 ,0.00003693
Pm158 ,0.00000815001
Pm159 ,0.00000106
Pm160 ,0.000000109
Pm161 ,0.00000000701001
Pm162 ,1.87E-10
Pm163 ,3.76E-12
Pm164 ,6.15E-14
Pm165 ,0
Pm166 ,1.92283E-18
Sm143 ,0
Sm143m ,0
Sm144 ,0
Sm145 ,0
Sm146 ,0
Sm147 ,6.75E-14
Sm148 ,6.22E-12
Sm149 ,2.94E-10
Sm150 ,0.00000000978001
Sm151 ,0.000000116
Sm152 ,0.00000154
Sm153 ,0.00000766001
Sm154 ,0.0000294
Sm155 ,0.0000688601
Sm156 ,0.0000833201
Sm157 ,0.00006487
Sm158 ,0.00004805
Sm159 ,0.00001304
Sm160 ,0.00000488
Sm161 ,0.000000721001
Sm162 ,0.0000000762001
Sm163 ,0.00000000376
Sm164 ,2.64E-10
Sm165 ,6.86E-12
Sm166 ,9.49981E-14
Sm167 ,0
Sm168 ,0
Sm170 ,0
Eu147 ,0
Eu149 ,0
Eu151 ,8.13001E-12
Eu152 ,9.80001E-11
Eu152m ,9.80001E-11
Eu152n ,9.80001E-11
Eu153 ,0.00000000612
Eu154 ,0.00000002985
Eu154m ,0.00000002985
Eu155 ,0.000000557
Eu156 ,0.00000156
Eu157 ,0.00000444
Eu158 ,0.00000692001
Eu159 ,0.00000633
Eu160 ,0.00000475
Eu161 ,0.00000238
Eu162 ,0.000000534
Eu163 ,0.0000000974001
