Product , High (14 MeV) 
Se95 ,2.26791E-10
Se96 ,1.97E-12
Br75 ,0
Br77 ,9.91E-14
Br77m ,6.09E-13
Br78 ,5.02E-11
Br79 ,2.87E-10
Br79m ,0.00000000177
Br80 ,0.00000000837
Br80m ,0.0000000474
Br81 ,0.00000114
Br82 ,0.00001391
Br82m ,0.00000305
Br83 ,0.00012116
Br84 ,0.00016268
Br84m ,0.00057676
Br85 ,0.00334767
Br86 ,0.00365957
Br86m ,0.00365601
Br87 ,0.0146453
Br88 ,0.0135532
Br89 ,0.0127355
Br90 ,0.00604621
Br91 ,0.00203078
Br92 ,0.00050011
Br93 ,0.0000735532
Br94 ,0.00000781
Br95 ,0.000000740108
Br96 ,0.0000000253
Br97 ,7.9341E-10
Br98 ,4.65631E-11
Br99 ,  
Kr77 ,0
Kr78 ,0
Kr79 ,1.07E-13
Kr79m ,1.07E-13
Kr80 ,1.59E-11
Kr81 ,8.42E-10
Kr81m ,6.34E-11
Kr82 ,0.000000038
Kr83 ,0.000000653
Kr83m ,0.0000000808
Kr84 ,0.0000119
Kr85 ,0.00013003
Kr85m ,0.00001607
Kr86 ,0.00081977
Kr87 ,0.00394706
Kr88 ,0.00883511
Kr89 ,0.0196047
Kr90 ,0.0224108
Kr91 ,0.0183508
Kr92 ,0.0111196
Kr93 ,0.00424275
Kr94 ,0.00118936
Kr95 ,0.00020413
Kr96 ,0.00002656
Kr97 ,0.00000258921
Kr98 ,0.000000151953
Kr99 ,0.00000000154734
Kr100 ,2.07E-10
Kr101 ,3.63318E-11
Rb79 ,0
Rb81 ,5.85E-14
Rb83 ,3.82E-10
Rb84 ,0.0000000171
Rb85 ,0.000000601
Rb86 ,0.000004625
Rb86m ,0.000004625
Rb87 ,0.00012321
Rb88 ,0.0006899
Rb89 ,0.0036645
Rb90 ,0.00112346
Rb90m ,0.00908674
Rb91 ,0.0197378
Rb92 ,0.0276248
Rb93 ,0.0253604
Rb94 ,0.0175996
Rb95 ,0.00755789
Rb96 ,0.00244839
Rb97 ,0.00059442
Rb98 ,0.00009049
Rb99 ,0.00000504958
Rb100 ,0.000000815
Rb101 ,0.000000118565
Rb102 ,8.73058E-10
Rb103 ,9.2977E-11
Rb104 ,  
Sr83 ,1.61E-14
Sr84 ,2.03E-12
Sr85 ,1.05E-10
Sr85m ,1.05E-10
Sr86 ,0.00000000918
Sr87 ,0.000000306
Sr87m ,0.0000000378
Sr88 ,0.00000519
Sr89 ,0.00007485
Sr90 ,0.00052245
Sr91 ,0.00252142
Sr92 ,0.00837274
Sr93 ,0.0180274
Sr94 ,0.0297812
Sr95 ,0.0299079
Sr96 ,0.0226488
Sr97 ,0.0129215
Sr98 ,0.00484746
Sr99 ,0.00139273
Sr100 ,0.00026947
Sr101 ,0.0000327014
Sr102 ,0.00000284913
Sr103 ,0.00000030342
Sr104 ,0.00000000745
Sr105 ,4.05893E-10
Sr106 ,8.95674E-11
Sr107 ,3.551E-11
Sr108 ,  
Y85 ,0
Y87 ,8.02E-11
Y88 ,0.00000000338
Y89 ,0.0000000148
Y89m ,0.00000012
Y90 ,0.000001275
Y90m ,0.000001275
Y91 ,0.00001641
Y91m ,0.00001641
Y92 ,0.0002777
Y93 ,0.000767015
Y93m ,0.000767015
Y94 ,0.00616722
Y95 ,0.0144841
Y96 ,0.00149131
Y96m ,0.0233641
Y97 ,0.0157228
Y97m ,0.0157228
Y98 ,0.013584
Y98m ,0.0135831
Y99 ,0.0180857
Y100 ,0.0082629
Y101 ,0.00250323
Y102 ,0.00053854
Y103 ,0.0000836865
Y104 ,0.00000931
Y105 ,0.00000132459
Y106 ,0.000000292293
Y107 ,0.000000115883
Y108 ,3.15526E-10
Y109 ,3.63428E-11
Y110 ,  
Zr87 ,0
Zr88 ,1.78E-13
Zr89 ,2E-11
Zr90 ,5.3E-10
Zr90m ,5.3E-10
Zr91 ,0.0000000378
Zr92 ,0.000000854
Zr93 ,0.0000127
Zr94 ,0.00013466
Zr95 ,0.00079387
Zr96 ,0.00324509
Zr97 ,0.00932171
Zr98 ,0.0183535
Zr99 ,0.0270995
Zr100 ,0.0276429
Zr101 ,0.0194599
Zr102 ,0.00976513
Zr103 ,0.00373177
Zr104 ,0.0010141
Zr105 ,0.000365335
Zr106 ,0.0000806176
Zr107 ,0.0000319617
Zr108 ,0.00000102968
Zr109 ,0.000000118601
Zr110 ,0.00000000408
Zr111 ,1.12305E-10
Zr112 ,2.01806E-11
Nb89 ,0
Nb90 ,3.54E-14
Nb91 ,3.57E-12
Nb92 ,2.2E-10
Nb93 ,0.00000000812
Nb93m ,0.000000001
Nb94 ,0.000000197
Nb94m ,0.0000000693
Nb95 ,0.0000037
Nb95m ,0.000000458
Nb96 ,0.00001372
Nb97 ,0.00026893
Nb97m ,0.00003324
Nb98 ,0.00122578
Nb98m ,0.00021633
Nb99 ,0.00039274
Nb99m ,0.00451594
Nb100 ,0.00564229
Nb100m ,0.00564229
Nb101 ,0.0180246
Nb102 ,0.0100329
Nb102m ,0.0100329
Nb103 ,0.0175925
Nb104 ,0.0054887
Nb104m ,0.0054887
Nb105 ,0.00680083
Nb106 ,0.00278453
Nb107 ,0.000826702
Nb108 ,0.00020021
Nb109 ,0.0000327114
Nb110 ,0.00000485
Nb111 ,0.000000366496
Nb112 ,0.0000000658572
Nb113 ,3.02067E-10
Nb114 ,5.08518E-11
Nb115 ,2.74419E-11
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,2.665E-13
Mo93m ,2.665E-13
Mo94 ,4.38E-11
Mo95 ,0.00000000186
Mo96 ,0.000000051
Mo97 ,0.000000906
Mo98 ,0.00001111
Mo99 ,0.00009311
Mo100 ,0.00051514
Mo101 ,0.00197342
Mo102 ,0.00501993
Mo103 ,0.0100622
Mo104 ,0.0138927
Mo105 ,0.0142672
Mo106 ,0.0103654
Mo107 ,0.00713097
Mo108 ,0.00371347
Mo109 ,0.00142512
Mo110 ,0.00050348
Mo111 ,0.000101083
Mo112 ,0.0000181641
Mo113 ,0.000000985763
Mo114 ,0.000000165949
Mo115 ,0.0000000895535
Mo116 ,6.54E-10
Mo117 ,4.44129E-11
Tc93 ,0
Tc95 ,5.99E-14
Tc95m ,0
Tc97 ,1.14E-10
Tc97m ,1.14E-10
Tc98 ,0.00000000741
Tc99 ,0.000000142
Tc99m ,0.0000000175
Tc100 ,0.00000223
Tc101 ,0.00002175
Tc102 ,0.00006753
Tc102m ,0.00006753
Tc103 ,0.0006599
Tc104 ,0.0021174
Tc105 ,0.00364746
Tc106 ,0.0047029
Tc107 ,0.00703288
Tc108 ,0.00779264
Tc109 ,0.00657532
Tc110 ,0.00521399
Tc111 ,0.00241695
Tc112 ,0.00102331
Tc113 ,0.000271884
Tc114 ,0.00005616
Tc115 ,0.0000246998
Tc116 ,0.00000131
Tc117 ,0.000000144936
Tc118 ,0.00000000177981
Tc119 ,1.81045E-10
Tc120 ,1.48267E-11
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,4.01E-13
Ru99 ,2.25E-11
Ru100 ,8.16E-10
Ru101 ,0.0000000211
Ru102 ,0.000000333
Ru103 ,0.0000042
Ru104 ,0.00003329
Ru105 ,0.00010044
Ru106 ,0.00024054
Ru107 ,0.00082265
Ru108 ,0.00199178
Ru109 ,0.00184017
Ru109m ,0.00184017
Ru110 ,0.00633924
Ru111 ,0.0063998
Ru112 ,0.00598965
Ru113 ,0.00369231
Ru114 ,0.00176228
Ru115 ,0.000638871
Ru116 ,0.00022526
Ru117 ,0.000039975
Ru118 ,0.00000580822
Ru119 ,0.000000590819
Ru120 ,0.0000000483852
Ru121 ,0.000000001112
Ru122 ,1.11E-10
Ru123 ,7.13763E-12
Ru124 ,5.93E-14
Rh99 ,0
Rh101 ,1.83E-13
Rh101m ,1.48E-12
Rh102 ,3.43E-11
Rh102m ,3.43E-11
Rh103 ,1.83E-10
Rh103m ,0.00000000211
Rh104 ,0.000000007
Rh104m ,0.0000000397
Rh105 ,0.000000236
Rh105m ,0.0000000178
Rh106 ,0.000000586
Rh106m ,0.000000586
Rh107 ,0.00000974
Rh108 ,0.00002742
Rh108m ,0.00002742
Rh109 ,0.00011807
Rh109m ,0.00011807
Rh110 ,0.00046167
Rh110m ,0.00046167
Rh111 ,0.00206883
Rh112 ,0.00422582
Rh113 ,0.00577359
Rh114 ,0.00602271
Rh115 ,0.00493794
Rh116 ,0.00373147
Rh117 ,0.0015504
Rh118 ,0.00052311
Rh119 ,0.00012623
Rh120 ,0.00002488
Rh121 ,0.00000362889
Rh122 ,0.000000349
Rh123 ,0.0000000232929
Rh124 ,0.00000000123
Rh125 ,5.75912E-11
Rh126 ,3.79857E-12
Pd99 ,0
Pd101 ,0
Pd102 ,0
Pd103 ,1.01E-13
Pd104 ,5.39E-12
Pd105 ,5.37E-11
Pd106 ,4.87E-10
Pd107 ,0.00000000213
Pd107m ,0.00000000802
Pd108 ,0.000000139
Pd109 ,0.000000308
Pd109m ,0.00000116
Pd110 ,0.00001384
Pd111 ,0.00001542
Pd111m ,0.00005801
Pd112 ,0.00034671
Pd113 ,0.00109157
Pd114 ,0.00251118
Pd115 ,0.00438033
Pd116 ,0.00704818
Pd117 ,0.00642412
Pd118 ,0.00474383
Pd119 ,0.00256369
Pd120 ,0.00115843
Pd121 ,0.00040493
Pd122 ,0.00009265
Pd123 ,0.00001572
Pd124 ,0.00000208
Pd125 ,0.000000187942
Pd126 ,0.0000000123962
Pd127 ,4.22744E-10
Pd128 ,4.91E-11
Pd129 ,4.17782E-11
Pd130 ,1.23E-13
Ag103 ,0
Ag105 ,0
Ag105m ,0
Ag106 ,0
Ag106m ,1.34E-14
Ag107 ,6.93E-14
Ag107m ,7.97E-13
Ag108 ,1.465E-11
Ag108m ,1.465E-11
Ag109 ,3.905E-10
Ag109m ,3.905E-10
Ag110 ,0.00000000333
Ag110m ,0.0000000152
Ag111 ,0.0000000194
Ag111m ,0.000000223
Ag112 ,0.0000028
Ag113 ,0.00000174
Ag113m ,0.00001996
Ag114 ,0.00011728
Ag115 ,0.00022974
Ag115m ,0.00022974
Ag116 ,0.00080909
Ag116m ,0.00080909
Ag117 ,0.00161935
Ag117m ,0.00161935
Ag118 ,0.0025435
Ag118m ,0.0025435
Ag119 ,0.00585399
Ag120 ,0.00285102
Ag120m ,0.00285102
Ag121 ,0.00448225
Ag122 ,0.00115521
Ag122m ,0.00115521
Ag123 ,0.00094702
Ag124 ,0.00030158
Ag125 ,0.00006854
Ag126 ,0.00001122
Ag127 ,0.00000137958
Ag128 ,0.00000023
Ag129 ,0.000000136339
Ag130 ,0.00000000269
Ag131 ,1.04154E-10
Ag132 ,  
Ag133 ,  
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,3.37E-14
Cd110 ,2.03E-12
Cd111 ,9.46E-12
Cd111m ,5.81E-11
Cd112 ,0.00000000196
Cd113 ,0.00000000545
Cd113m ,0.0000000335
Cd114 ,0.000000519
Cd115 ,0.000000676
Cd115m ,0.00000415
Cd116 ,0.00003967
Cd117 ,0.00002597
Cd117m ,0.00015954
Cd118 ,0.00064973
Cd119 ,0.00081499
Cd119m ,0.00081499
Cd120 ,0.00340135
Cd121 ,0.00290104
Cd121m ,0.00290104
Cd122 ,0.00638146
Cd123 ,0.00591673
Cd124 ,0.00426787
Cd125 ,0.00230493
Cd126 ,0.00089721
Cd127 ,0.00027347
Cd128 ,0.00009038
Cd129 ,0.0000376036
Cd130 ,0.00000475
Cd131 ,0.000000339896
Cd132 ,0.0000000166
Cd133 ,4.56441E-10
Cd134 ,7.65E-12
Cd135 ,  
Cd136 ,0
In107 ,0
In109 ,0
In111 ,0
In112 ,1.23E-14
In112m ,9.96E-14
In113 ,5.15E-12
In113m ,6.36E-13
In114 ,2.93E-11
In114m ,1.66E-10
In115 ,0.00000000396
In115m ,4.89E-10
In116 ,0.0000000296
In116m ,0.0000000296
In116n ,0.0000000296
In117 ,0.000000909
In117m ,0.000000112
In118 ,0.00000719
In118m ,0.000000635
In118n ,0.000000635
In119 ,0.00004382
In119m ,0.00000542
In120 ,0.0000777733
In120m ,0.0000777733
In120n ,0.0000777733
In121 ,0.00080313
In121m ,0.00009926
In122 ,0.00107646
In122m ,0.000538245
In122n ,0.000538245
In123 ,0.00395622
In123m ,0.00048897
In124 ,0.00347926
In124m ,0.00347926
In125 ,0.00419928
In125m ,0.00419928
In126 ,0.00364403
In126m ,0.00364403
In127 ,0.00259427
In127m ,0.00259427
In128 ,0.00162887
In128m ,0.00162887
In129 ,0.00113662
In129m ,0.00113662
In130 ,0.000241383
In130m ,0.000241383
In130n ,0.000241383
In131 ,0.00007011
In131m ,0.00007011
In132 ,0.00001927
In133 ,0.00000148954
In134 ,0.0000000727
In135 ,0.00000000146122
In136 ,5.42E-11
In137 ,  
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,3.35E-13
Sn116 ,1.65E-11
Sn117 ,2.4E-10
Sn117m ,2.4E-10
Sn118 ,0.00000000973
Sn119 ,0.0000000192
Sn119m ,0.000000118
Sn120 ,0.00000156
Sn121 ,0.00000261
Sn121m ,0.00001191
Sn122 ,0.00008
Sn123 ,0.00031974
Sn123m ,0.00007019
Sn124 ,0.00137384
Sn125 ,0.00305936
Sn125m ,0.00067157
Sn126 ,0.00703458
Sn127 ,0.009119
Sn127m ,0.00200173
Sn128 ,0.00632448
Sn128m ,0.00632448
Sn129 ,0.0116462
Sn129m ,0.00255269
Sn130 ,0.00535896
Sn130m ,0.00535896
Sn131 ,0.00264696
Sn131m ,0.00264696
Sn132 ,0.00195386
Sn133 ,0.00041495
Sn134 ,0.00005676
Sn135 ,0.00000476854
Sn136 ,0.000000319
Sn137 ,0.0000000118
Sn138 ,3.21E-10
Sn139 ,1.84414E-11
Sn140 ,  
Sb113 ,0
Sb115 ,0
Sb117 ,1.83E-14
Sb118 ,2.39E-13
Sb118m ,6.8E-13
Sb119 ,3.21E-11
Sb120 ,2.33E-10
Sb120m ,6.62E-10
Sb121 ,0.0000000209
Sb122 ,0.0000000833
Sb122m ,0.000000194
Sb123 ,0.00000339
Sb124 ,0.00000954
Sb124m ,0.00000954
Sb124n ,0.00000954
Sb125 ,0.00018654
Sb126 ,0.00040326
Sb126m ,0.000152105
Sb126n ,0.000152105
Sb127 ,0.00290391
Sb128 ,0.00341446
Sb128m ,0.00257565
Sb129 ,0.01067
Sb130 ,0.0103886
Sb130m ,0.00783698
Sb131 ,0.0214711
Sb132 ,0.0077182
Sb132m ,0.012072
Sb133 ,0.0108305
Sb134 ,0.00196899
Sb134m ,0.00196899
Sb135 ,0.00088073
Sb136 ,0.00015614
Sb137 ,0.0000155
Sb138 ,0.00000115
Sb139 ,0.0000000601816
Sb140 ,0.0000000010783
Sb141 ,1.23342E-10
Sb142 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,4.16E-14
Te121 ,1.235E-12
Te121m ,1.235E-12
Te122 ,8.13E-11
Te123 ,3.58E-10
Te123m ,0.0000000022
Te124 ,0.0000000539
Te125 ,0.000000124
Te125m ,0.000000764
Te126 ,0.00000818
Te127 ,0.00001473
Te127m ,0.0000671
Te128 ,0.0003206
Te129 ,0.00016848
Te129m ,0.00076751
Te130 ,0.00375715
Te131 ,0.00190783
Te131m ,0.0086912
Te132 ,0.0235628
Te133 ,0.00562041
Te133m ,0.0256043
Te134 ,0.0279986
Te135 ,0.0155976
Te136 ,0.00693636
Te137 ,0.00177079
Te138 ,0.00034361
Te139 ,0.00004821
Te140 ,0.00000351892
Te141 ,0.000000402513
Te142 ,0.0000000104
Te143 ,3.07824E-10
Te144 ,3.96749E-11
Te145 ,  
I121 ,0
I123 ,1.57E-13
I125 ,3.6E-10
I126 ,0.00000000832
I127 ,0.000000212
I128 ,0.00000164
I129 ,0.00000813
I130 ,0.00006723
I130m ,0.00001476
I131 ,0.00059354
I132 ,0.00167893
I132m ,0.00167893
I133 ,0.0054948
I133m ,0.0054948
I134 ,0.00931618
I134m ,0.0145732
I135 ,0.031392
I136 ,0.0163522
I136m ,0.0163286
I137 ,0.0200351
I138 ,0.00960856
I139 ,0.00342518
I140 ,0.00065047
I141 ,0.000111017
I142 ,0.0000133
I143 ,0.00000100455
I144 ,0.000000129475
I145 ,8.11791E-10
I146 ,4.07427E-11
I147 ,  
Xe124 ,0
Xe125 ,5.85E-15
Xe125m ,5.85E-15
Xe126 ,6.92E-13
Xe127 ,2.295E-11
Xe127m ,2.295E-11
Xe128 ,7.17E-10
Xe129 ,0.00000000307
Xe129m ,0.00000000307
Xe130 ,0.000000162
Xe131 ,0.000000574
Xe131m ,0.00000261
Xe132 ,0.00004917
Xe133 ,0.00007695
Xe133m ,0.00035057
Xe134 ,0.00043097
Xe134m ,0.00196329
Xe135 ,0.00138453
Xe135m ,0.00630643
Xe136 ,0.0187062
Xe137 ,0.0263515
Xe138 ,0.0294399
Xe139 ,0.0249143
Xe140 ,0.0115231
Xe141 ,0.00483569
Xe142 ,0.00148366
Xe143 ,0.000138533
Xe143m ,0.000138533
Xe144 ,0.0000357105
Xe145 ,0.00000264919
Xe146 ,0.000000132959
Xe147 ,7.43185E-10
Xe148 ,1.16E-10
Xe149 ,1.17674E-11
Xe150 ,1.79E-14
Cs127 ,0
Cs129 ,3.77E-13
Cs131 ,0.00000000146
Cs132 ,0.000000064
Cs133 ,0.00000156
Cs134 ,0.000011995
Cs134m ,0.000011995
Cs135 ,0.0001011
Cs135m ,0.0001011
Cs136 ,0.000582565
Cs136m ,0.000582565
Cs137 ,0.0041662
Cs138 ,0.00553542
Cs138m ,0.0055367
Cs139 ,0.0216861
Cs140 ,0.023198
Cs141 ,0.0223122
Cs142 ,0.0164204
Cs143 ,0.00759975
Cs144 ,0.00242911
Cs145 ,0.00045477
Cs146 ,0.00006049
Cs147 ,0.0000024253
Cs148 ,0.000000375
Cs149 ,0.0000000384017
Cs150 ,4.22E-10
Cs151 ,1.88301E-11
Cs152 ,  
Ba129 ,0
Ba131 ,5.42E-14
Ba132 ,6.86E-12
Ba133 ,4.8E-10
Ba134 ,0.000000021
Ba135 ,0.0000002435
Ba135m ,0.0000002435
Ba136 ,0.000004065
Ba136m ,0.000004065
Ba137 ,0.00001249
Ba137m ,0.00005689
Ba138 ,0.00046139
Ba139 ,0.00222221
Ba140 ,0.00567845
Ba141 ,0.0124961
Ba142 ,0.0212389
Ba143 ,0.0228395
Ba144 ,0.0169068
Ba145 ,0.00753088
Ba146 ,0.00250645
Ba147 ,0.000668924
Ba148 ,0.0001022
Ba149 ,0.0000105916
Ba150 ,0.000000805
Ba151 ,0.0000000614499
Ba152 ,0.00000000143
Ba153 ,3.30843E-11
Ba154 ,3.83E-13
Ba155 ,  
La133 ,1.18E-14
La135 ,9.78E-11
La137 ,0.000000102
La138 ,0.00000181
La139 ,0.00002281
La140 ,0.00014934
La141 ,0.00080133
La142 ,0.00330599
La143 ,0.00838639
La144 ,0.0141143
La145 ,0.0142292
La146 ,0.00553855
La146m ,0.00553855
La147 ,0.00695239
La148 ,0.00260764
La149 ,0.00067139
La150 ,0.00013176
La151 ,0.0000169485
La152 ,0.00000158
La153 ,0.000000107967
La154 ,0.00000000305
La155 ,4.25807E-11
La156 ,2.22706E-12
La157 ,  
La158 ,  
Ce135 ,0
Ce137 ,1.24E-11
Ce138 ,6E-10
Ce139 ,0.00000000369
Ce139m ,0.0000000168
Ce140 ,0.00000036
Ce141 ,0.00000497
Ce142 ,0.0000532
Ce143 ,0.00034183
Ce144 ,0.00138357
Ce145 ,0.00326694
Ce146 ,0.00594849
Ce147 ,0.00845281
Ce148 ,0.00735671
Ce149 ,0.00438135
Ce150 ,0.0020864
Ce151 ,0.00065713
Ce152 ,0.00015292
Ce153 ,0.00002678
Ce154 ,0.000002
Ce155 ,0.000000138957
Ce156 ,0.00000000726777
Ce157 ,2.16E-10
Ce158 ,3.68E-12
Ce159 ,9.95592E-14
Ce160 ,0
Pr139 ,1.5E-12
Pr140 ,7.22E-11
Pr141 ,0.00000000265
Pr142 ,0.00000003825
Pr142m ,0.00000003825
Pr143 ,0.00000131
Pr144 ,0.000000813
Pr144m ,0.00001273
Pr145 ,0.0000801
Pr146 ,0.00036461
Pr147 ,0.0012312
Pr148 ,0.00126756
Pr148m ,0.00126756
Pr149 ,0.00343259
Pr150 ,0.00377854
Pr151 ,0.00272285
Pr152 ,0.00148184
Pr153 ,0.00062365
Pr154 ,0.00011779
Pr155 ,0.00002066
Pr156 ,0.00000285
Pr157 ,0.000000233
Pr158 ,0.0000000107
Pr159 ,3.249E-10
Pr160 ,7.28E-12
Pr161 ,1.77062E-13
Pr162 ,  
Pr163 ,  
Nd140 ,0
Nd141 ,1.14E-13
Nd142 ,9.06E-12
Nd143 ,4.23E-10
Nd144 ,0.0000000116
Nd145 ,0.000000179
Nd146 ,0.00000216
Nd147 ,0.00001846
Nd148 ,0.0000964
Nd149 ,0.0003148
Nd150 ,0.00083096
Nd151 ,0.00137271
Nd152 ,0.00169199
Nd153 ,0.00161674
Nd154 ,0.00072005
Nd155 ,0.00029902
Nd156 ,0.00010288
Nd157 ,0.00002197
Nd158 ,0.00000265
Nd159 ,0.000000219
Nd160 ,0.0000000132
Nd161 ,5.77823E-10
Nd162 ,1.69E-11
Nd163 ,3.64E-13
Nd164 ,0
Nd165 ,  
Pm141 ,0
Pm143 ,1.1E-14
Pm144 ,8.07E-13
Pm145 ,3.34E-11
Pm146 ,0.00000000109
Pm147 ,0.0000000246
Pm148 ,0.0000000617
Pm148m ,0.000000281
Pm149 ,0.00000287
Pm150 ,0.00001945
Pm151 ,0.00007863
Pm152 ,0.0000769333
Pm152m ,0.0000769333
Pm152n ,0.0000769333
Pm153 ,0.00051163
Pm154 ,0.00026488
Pm154m ,0.00026488
Pm155 ,0.00049787
Pm156 ,0.00039972
Pm157 ,0.00020823
Pm158 ,0.00006179
Pm159 ,0.00001318
Pm160 ,0.00000206
Pm161 ,0.000000238
Pm162 ,0.0000000181
Pm163 ,0.00000000101
Pm164 ,4.05E-11
Pm165 ,1.02E-12
Pm166 ,2.18418E-14
Pm167 ,8.39361E-16
Sm143 ,0
Sm143m ,0
Sm144 ,0
Sm145 ,0
