Product , High (14 MeV) 
Se90 ,0.00022714
Se91 ,0.0000438771
Se92 ,0.00000434914
Se93 ,0.000000495175
Se94 ,0.0000000138
Se95 ,3.51974E-10
Se96 ,1.03E-11
Br75 ,0
Br77 ,0
Br77m ,1.92E-14
Br78 ,2.72E-12
Br79 ,3.38E-11
Br79m ,1.13E-10
Br80 ,0.00000000119
Br80m ,0.00000000358
Br81 ,0.000000108
Br82 ,0.00000102
Br82m ,0.000000437
Br83 ,0.00001545
Br84 ,0.0000271
Br84m ,0.00004818
Br85 ,0.00095987
Br86 ,0.00116623
Br86m ,0.00116512
Br87 ,0.00464839
Br88 ,0.00657741
Br89 ,0.00651948
Br90 ,0.00431056
Br91 ,0.00220017
Br92 ,0.0006046
Br93 ,0.000109145
Br94 ,0.00001461
Br95 ,0.000000925515
Br96 ,0.0000000834
Br97 ,0.000000001521
Br98 ,9.97819E-11
Br99 ,  
Kr77 ,0
Kr78 ,0
Kr79 ,5.75E-15
Kr79m ,5.75E-15
Kr80 ,9.49E-13
Kr81 ,4.83E-11
Kr81m ,7.21E-12
Kr82 ,0.00000000193
Kr83 ,0.0000000423
Kr83m ,0.00000000992
Kr84 ,0.000000654
Kr85 ,0.00001782
Kr85m ,0.00000418
Kr86 ,0.00013769
Kr87 ,0.00073044
Kr88 ,0.0022709
Kr89 ,0.00541397
Kr90 ,0.00908548
Kr91 ,0.0114286
Kr92 ,0.00815318
Kr93 ,0.00386322
Kr94 ,0.00135168
Kr95 ,0.000330444
Kr96 ,0.00005528
Kr97 ,0.00000647848
Kr98 ,0.0000005009
Kr99 ,0.00000000271802
Kr100 ,9.63E-10
Kr101 ,1.05028E-10
Rb79 ,0
Rb81 ,0
Rb83 ,1.47E-11
Rb84 ,4.9E-10
Rb85 ,0.0000000455
Rb86 ,0.0000003875
Rb86m ,0.0000003875
Rb87 ,0.00001097
Rb88 ,0.00009813
Rb89 ,0.00059241
Rb90 ,0.00044987
Rb90m ,0.00191429
Rb91 ,0.00719336
Rb92 ,0.012735
Rb93 ,0.0145923
Rb94 ,0.012483
Rb95 ,0.00770993
Rb96 ,0.00325913
Rb97 ,0.00096773
Rb98 ,0.00019346
Rb99 ,0.00000714703
Rb100 ,0.00000258
Rb101 ,0.000000276171
Rb102 ,0.00000000220476
Rb103 ,3.25313E-10
Rb104 ,9.10187E-12
Sr83 ,0
Sr84 ,2.96E-14
Sr85 ,3.885E-12
Sr85m ,3.885E-12
Sr86 ,3.71E-10
Sr87 ,0.0000000118
Sr87m ,0.00000000276
Sr88 ,0.000000365
Sr89 ,0.00000608
Sr90 ,0.0000654
Sr91 ,0.0005219
Sr92 ,0.00233647
Sr93 ,0.00646258
Sr94 ,0.013429
Sr95 ,0.0197527
Sr96 ,0.0197607
Sr97 ,0.0139678
Sr98 ,0.00681654
Sr99 ,0.00255176
Sr100 ,0.00058106
Sr101 ,0.0000986038
Sr102 ,0.0000110678
Sr103 ,0.00000138562
Sr104 ,0.0000000456909
Sr105 ,8.36848E-10
Sr106 ,1.28312E-10
Sr107 ,  
Y85 ,0
Y87 ,1.58E-12
Y88 ,1.14E-10
Y89 ,0.00000000103
Y89m ,0.00000000439
Y90 ,0.0000000825
Y90m ,0.0000000825
Y91 ,0.000001825
Y91m ,0.000001825
Y92 ,0.00004859
Y93 ,0.00017209
Y93m ,0.00017209
Y94 ,0.00171521
Y95 ,0.00617609
Y96 ,0.00144533
Y96m ,0.0130085
Y97 ,0.0115443
Y97m ,0.0115443
Y98 ,0.0128899
Y98m ,0.0128883
Y99 ,0.0226221
Y100 ,0.0123379
Y101 ,0.00506199
Y102 ,0.00146637
Y103 ,0.000305414
Y104 ,0.00004076
Y105 ,0.00000220049
Y106 ,0.000000286276
Y107 ,0.00000000138094
Y108 ,1.67299E-10
Y109 ,3.64228E-11
Zr87 ,0
Zr88 ,0
Zr89 ,3.92E-13
Zr90 ,1.72E-11
Zr90m ,1.72E-11
Zr91 ,0.00000000219
Zr92 ,0.0000000846
Zr93 ,0.00000168
Zr94 ,0.00002272
Zr95 ,0.00021124
Zr96 ,0.00122011
Zr97 ,0.00458545
Zr98 ,0.0117976
Zr99 ,0.0235673
Zr100 ,0.0291923
Zr101 ,0.0270397
Zr102 ,0.0189276
Zr103 ,0.0096277
Zr104 ,0.00319178
Zr105 ,0.000785659
Zr106 ,0.000120464
Zr107 ,0.0000058819
Zr108 ,0.000000839833
Zr109 ,0.000000155137
Zr110 ,0
Zr111 ,0
Zr112 ,0
Zr113 ,0
Zr114 ,  
Nb89 ,0
Nb90 ,0
Nb91 ,1.05E-13
Nb92 ,1.21E-11
Nb93 ,5.58E-10
Nb93m ,1.31E-10
Nb94 ,0.0000000153
Nb94m ,0.0000000107
Nb95 ,0.000000537
Nb95m ,0.000000126
Nb96 ,0.0000101
Nb97 ,0.00007756
Nb97m ,0.00001819
Nb98 ,0.00045547
Nb98m ,0.00015182
Nb99 ,0.00023192
Nb99m ,0.00266611
Nb100 ,0.00418981
Nb100m ,0.00418981
Nb101 ,0.017368
Nb102 ,0.0140773
Nb102m ,0.0140773
Nb103 ,0.032711
Nb104 ,0.0126337
Nb104m ,0.0126337
Nb105 ,0.0149278
Nb106 ,0.00562819
Nb107 ,0.00129647
Nb108 ,0.00023579
Nb109 ,0.0000341948
Nb110 ,7.76E-12
Nb111 ,3.96232E-14
Nb112 ,1.77419E-15
Nb113 ,1.17865E-15
Nb114 ,0
Nb115 ,0
Nb116 ,5.7758E-11
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,1.135E-14
Mo93m ,1.135E-14
Mo94 ,2.42E-12
Mo95 ,1.74E-10
Mo96 ,0.0000000072
Mo97 ,0.00000018
Mo98 ,0.00000296
Mo99 ,0.00003601
Mo100 ,0.00025991
Mo101 ,0.00128165
Mo102 ,0.00502815
Mo103 ,0.0134865
Mo104 ,0.023623
Mo105 ,0.0317608
Mo106 ,0.0275674
Mo107 ,0.0146994
Mo108 ,0.00615275
Mo109 ,0.00207344
Mo110 ,0.00001071
Mo111 ,0.00000101
Mo112 ,0.0000000533
Mo113 ,0.0000000300439
Mo114 ,6.54E-11
Mo115 ,1.8822E-14
Mo116 ,0.000000289942
Mo117 ,3.85666E-10
Mo118 ,3.56087E-11
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,1.385E-11
Tc97m ,1.385E-11
Tc98 ,0.00000000122
Tc99 ,0.0000000317
Tc99m ,0.00000000744
Tc100 ,0.00000074
Tc101 ,0.00000918
Tc102 ,0.00004667
Tc102m ,0.00004667
Tc103 ,0.00061849
Tc104 ,0.00260069
Tc105 ,0.00810998
Tc106 ,0.0162773
Tc107 ,0.0192755
Tc108 ,0.0176238
Tc109 ,0.0128986
Tc110 ,0.00756445
Tc111 ,0.00325249
Tc112 ,0.0008892
Tc113 ,0.00019842
Tc114 ,0.00002783
Tc115 ,0.000000296188
Tc116 ,0.00007767
Tc117 ,0.00000101411
Tc118 ,0.0000000794461
Tc119 ,3.54431E-10
Tc120 ,7.52846E-12
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,4E-14
Ru99 ,3.47E-12
Ru100 ,1.75E-10
Ru101 ,0.00000000564
Ru102 ,0.000000155
Ru103 ,0.00000267
Ru104 ,0.00002879
Ru105 ,0.00022631
Ru106 ,0.00109778
Ru107 ,0.0030205
Ru108 ,0.00613031
Ru109 ,0.0047967
Ru109m ,0.0047967
Ru110 ,0.0155793
Ru111 ,0.0182922
Ru112 ,0.016115
Ru113 ,0.0125666
Ru114 ,0.00695083
Ru115 ,0.0031686
Ru116 ,0.00193581
Ru117 ,0.000362076
Ru118 ,0.0000334305
Ru119 ,0.00000150965
Ru120 ,0.0000000377925
Ru121 ,3.72933E-10
Ru122 ,4.19E-12
Ru123 ,  
Ru124 ,0
Rh99 ,0
Rh101 ,5.29E-14
Rh101m ,2.25E-13
Rh102 ,1.05E-11
Rh102m ,1.05E-11
Rh103 ,1.26E-10
Rh103m ,8.42E-10
Rh104 ,0.00000000692
Rh104m ,0.0000000208
Rh105 ,0.000000488
Rh105m ,0.000000073
Rh106 ,0.00000357
Rh106m ,0.00000357
Rh107 ,0.00004868
Rh108 ,0.00011702
Rh108m ,0.00011702
Rh109 ,0.00041425
Rh109m ,0.00041425
Rh110 ,0.00009452
Rh110m ,0.00009452
Rh111 ,0.00079611
Rh112 ,0.00231893
Rh113 ,0.00503132
Rh114 ,0.00724373
Rh115 ,0.00903474
Rh116 ,0.00531407
Rh117 ,0.00343031
Rh118 ,0.0011272
Rh119 ,0.00018625
Rh120 ,0.00001776
Rh121 ,0.000000980627
Rh122 ,0.0000000285
Rh123 ,4.12E-10
Rh124 ,0
Pd99 ,0
Pd101 ,0
Pd102 ,0
Pd103 ,2.8E-14
Pd104 ,2.16E-12
Pd105 ,1.17E-10
Pd106 ,0.00000000397
Pd107 ,0.0000000243
Pd107m ,0.0000000452
Pd108 ,0.00000083
Pd109 ,0.00000246
Pd109m ,0.00000457
Pd110 ,0.00000000165
Pd111 ,0.0000000122
Pd111m ,0.0000000226
Pd112 ,0.000000529
Pd113 ,0.0000053
Pd114 ,0.00003283
Pd115 ,0.00017029
Pd116 ,0.00177142
Pd117 ,0.00380294
Pd118 ,0.00408402
Pd119 ,0.00224789
Pd120 ,0.00075375
Pd121 ,0.0001466
Pd122 ,0.00001588
Pd123 ,0.000000858
Pd124 ,0
Pd125 ,0
Pd126 ,0
Pd127 ,0
Pd128 ,0
Pd129 ,0
Pd130 ,1.06E-12
Ag103 ,0
Ag105 ,0
Ag105m ,0
Ag106 ,5.31E-14
Ag106m ,1.24E-13
Ag107 ,1.06E-12
Ag107m ,7.07E-12
Ag108 ,1.23E-10
Ag108m ,1.23E-10
Ag109 ,0.000000002565
Ag109m ,0.000000002565
Ag110 ,0
Ag110m ,0
Ag111 ,0
Ag111m ,0
Ag112 ,5.24E-14
Ag113 ,3.59E-13
Ag113m ,2.4E-12
Ag114 ,8.9E-11
Ag115 ,0.00000000127
Ag115m ,0.00000000127
Ag116 ,0.00003229
Ag116m ,0.00003229
Ag117 ,0.00025005
Ag117m ,0.00025005
Ag118 ,0.00089718
Ag118m ,0.00089718
Ag119 ,0.0031394
Ag120 ,0.00169309
Ag120m ,0.00169309
Ag121 ,0.00211723
Ag122 ,0.000396925
Ag122m ,0.000396925
Ag123 ,0.00015184
Ag124 ,0.0000000226
Ag125 ,0.00000000131
Ag126 ,5.11E-11
Ag127 ,1.3E-12
Ag128 ,2.04E-14
Ag129 ,5.33541E-16
Ag130 ,0.0000000139
Ag131 ,2.91056E-10
Ag132 ,1.7905E-11
Ag133 ,  
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,3.03E-13
Cd110 ,0
Cd111 ,0
Cd111m ,0
Cd112 ,0
Cd113 ,0
Cd113m ,0
Cd114 ,0
Cd115 ,0
Cd115m ,0
Cd116 ,0.000000218
Cd117 ,0.00000153
Cd117m ,0.00000514
Cd118 ,0.00008811
Cd119 ,0.00026261
Cd119m ,0.00026261
Cd120 ,0.00183776
Cd121 ,0.00174933
Cd121m ,0.00174933
Cd122 ,0.00414924
Cd123 ,0.00256839
Cd124 ,0.00043869
Cd125 ,0.00012734
Cd126 ,0.00002543
Cd127 ,0.00000337
Cd128 ,0.000000327
Cd129 ,0.0000000136
Cd130 ,0.00001471
Cd131 ,0.00000123971
Cd132 ,0.0000000898821
Cd133 ,0.00000000205665
Cd134 ,5.24E-11
Cd135 ,  
Cd136 ,0
In107 ,0
In109 ,0
In111 ,0
In112 ,0
In112m ,0
In113 ,0
In113m ,0
In114 ,0
In114m ,0
In115 ,0
In115m ,0
In116 ,2.05333E-11
In116m ,2.05333E-11
In116n ,2.05333E-11
In117 ,0.00000000633
In117m ,0.00000000149
In118 ,0.000000306
In118m ,0.000000051
In118n ,0.000000051
In119 ,0.00000736
In119m ,0.00000173
In120 ,0.0000377467
In120m ,0.0000377467
In120n ,0.0000377467
In121 ,0.00056413
In121m ,0.00013233
In122 ,0.00130488
In122m ,0.000652445
In122n ,0.000652445
In123 ,0.00398427
In123m ,0.00093458
In124 ,0.00445276
In124m ,0.00445276
In125 ,0.00457254
In125m ,0.00457254
In126 ,0.00363897
In126m ,0.00363897
In127 ,0.00210878
In127m ,0.00210878
In128 ,0.0011059
In128m ,0.0011059
In129 ,0.00028302
In129m ,0.00028302
In130 ,0.000453717
In130m ,0.000453717
In130n ,0.000453717
In131 ,0.00015774
In131m ,0.00015774
In132 ,0.00006422
In133 ,0.00000540795
In134 ,0.000000313
In135 ,0.00000000394569
In136 ,2.76E-10
In137 ,1.21586E-11
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,0
Sn116 ,0
Sn117 ,3.73E-13
Sn117m ,3.73E-13
Sn118 ,1.6E-10
Sn119 ,0.00000000322
Sn119m ,0.0000000108
Sn120 ,0.000000669
Sn121 ,0.00000422
Sn121m ,0.00001032
Sn122 ,0.00018831
Sn123 ,0.00080872
Sn123m ,0.00033032
Sn124 ,0.00141891
Sn125 ,0.00285218
Sn125m ,0.00116497
Sn126 ,0.00829809
Sn127 ,0.0117447
Sn127m ,0.00365798
Sn128 ,0.0104069
Sn128m ,0.0104069
Sn129 ,0.0146504
Sn129m ,0.00597682
Sn130 ,0.00628814
Sn130m ,0.00628814
Sn131 ,0.0037545
Sn131m ,0.0037545
Sn132 ,0.00406368
Sn133 ,0.00095791
Sn134 ,0.00015463
Sn135 ,0.0000168061
Sn136 ,0.00000105
Sn137 ,0.0000000517879
Sn138 ,0.0000000018
Sn139 ,1.00361E-10
Sn140 ,  
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,0
Sb118m ,0
Sb119 ,1.76E-12
Sb120 ,1.38E-10
Sb120m ,1.98E-10
Sb121 ,0.0000000273
Sb122 ,0.000000619
Sb122m ,0.000000698
Sb123 ,0.00002801
Sb124 ,0.000000125333
Sb124m ,0.000000125333
Sb124n ,0.000000125333
Sb125 ,0.00000488
Sb126 ,0.00001592
Sb126m ,0.000013555
Sb126n ,0.000013555
Sb127 ,0.00025271
Sb128 ,0.00058751
Sb128m ,0.00100036
Sb129 ,0.00538985
Sb130 ,0.00505215
Sb130m ,0.00860224
Sb131 ,0.0197582
Sb132 ,0.0153168
Sb132m ,0.0110915
Sb133 ,0.0161965
Sb134 ,0.00343893
Sb134m ,0.00343893
Sb135 ,0.00202253
Sb136 ,0.00033343
Sb137 ,0.00004398
Sb138 ,0.00000403
Sb139 ,0.0000002639
Sb140 ,0.00000000305321
Sb141 ,3.63592E-10
Sb142 ,1.06354E-11
Sb143 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,1.35E-14
Te121 ,2.105E-12
Te121m ,2.105E-12
Te122 ,7.89E-10
Te123 ,0.0000000143
Te123m ,0.000000048
Te124 ,4.36E-14
Te125 ,6.85E-13
Te125m ,2.29E-12
Te126 ,1.36E-10
Te127 ,0.00000000118
Te127m ,0.0000000029
Te128 ,0.000000148
Te129 ,0.00000086
Te129m ,0.00000211
Te130 ,0.00175656
Te131 ,0.00387376
Te131m ,0.00606653
Te132 ,0.0204938
Te133 ,0.00899878
Te133m ,0.0220317
Te134 ,0.0321611
Te135 ,0.0238344
Te136 ,0.00976005
Te137 ,0.00328433
Te138 ,0.00076721
Te139 ,0.00013009
Te140 ,0.000015327
Te141 ,0.00000154866
Te142 ,0.0000000533894
Te143 ,6.15947E-10
Te144 ,8.43833E-11
Te145 ,  
I121 ,0
I123 ,1.15E-11
I125 ,0
I126 ,0
I127 ,0
I128 ,0
I129 ,7.61E-13
I130 ,0.00001602
I130m ,0.00000686
I131 ,0.00028944
I132 ,0.00082371
I132m ,0.00082371
I133 ,0.00359928
I133m ,0.00359928
I134 ,0.010933
I134m ,0.00767067
I135 ,0.0325571
I136 ,0.0155549
I136m ,0.0155112
I137 ,0.0248686
I138 ,0.0138877
I139 ,0.00578622
I140 ,0.00171663
I141 ,0.000341351
I142 ,0.00004209
I143 ,0.00000161963
I144 ,0.000000188267
I145 ,0.00000000158438
I146 ,7.82721E-11
I147 ,3.66225E-11
I148 ,  
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,0
Xe127m ,0
Xe128 ,0
Xe129 ,0
Xe129m ,0
Xe130 ,0.0000000262
Xe131 ,0.00000027
Xe131m ,0.000000661
Xe132 ,0.00001636
Xe133 ,0.00005182
Xe133m ,0.00012688
Xe134 ,0.00035322
Xe134m ,0.00082419
Xe135 ,0.00099764
Xe135m ,0.0024425
Xe136 ,0.012036
Xe137 ,0.0222492
Xe138 ,0.0279066
Xe139 ,0.0270964
Xe140 ,0.0189247
Xe141 ,0.00936731
Xe142 ,0.00292761
Xe143 ,0.000289135
Xe143m ,0.000289135
Xe144 ,0.0000792217
Xe145 ,0.00000674842
Xe146 ,0.000000392922
Xe147 ,0.000000155988
Xe148 ,4.81E-10
Xe149 ,3.46589E-11
Xe150 ,8.88E-14
Cs127 ,0
Cs129 ,0
Cs131 ,2.5E-10
Cs132 ,0.0000000126
Cs133 ,0.000000398
Cs134 ,0.00000365
Cs134m ,0.00000365
Cs135 ,0.00002906
Cs135m ,0.00002906
Cs136 ,0.00025766
Cs136m ,0.00025766
Cs137 ,0.00235787
Cs138 ,0.00350053
Cs138m ,0.0063074
Cs139 ,0.0153555
Cs140 ,0.024415
Cs141 ,0.0280027
Cs142 ,0.0207618
Cs143 ,0.0102626
Cs144 ,0.00361553
Cs145 ,0.00081252
Cs146 ,0.0001279
Cs147 ,0.0000343824
Cs148 ,0.00000116
Cs149 ,0.0000000911355
Cs150 ,0.0000000017
Cs151 ,4.72807E-11
Cs152 ,  
Cs153 ,  
Ba129 ,0
Ba131 ,0
Ba132 ,7.8E-13
Ba133 ,7.33E-11
Ba134 ,0.00000000386
Ba135 ,0.00000004365
Ba135m ,0.00000004365
Ba136 ,0.00000103
Ba136m ,0.00000103
Ba137 ,0.00000719
Ba137m ,0.00001761
Ba138 ,0.00018459
Ba139 ,0.00099054
Ba140 ,0.0037291
Ba141 ,0.0101647
Ba142 ,0.0174776
Ba143 ,0.0204801
Ba144 ,0.0173
Ba145 ,0.00958408
Ba146 ,0.00383219
Ba147 ,0.00114232
Ba148 ,0.00023804
Ba149 ,0.0000325388
Ba150 ,0.00000263
Ba151 ,0.000000201385
Ba152 ,0.00000000526
Ba153 ,1.27352E-10
Ba154 ,2.01E-12
Ba155 ,  
La133 ,0
La135 ,1.07E-11
La137 ,0.0000000227
La138 ,0.000000443
La139 ,0.00000614
La140 ,0.00005945
La141 ,0.00040631
La142 ,0.00172503
La143 ,0.0049449
La144 ,0.0100131
La145 ,0.0131135
La146 ,0.00623788
La146m ,0.00623788
La147 ,0.00911454
La148 ,0.00461389
La149 ,0.00163149
La150 ,0.00034812
La151 ,0.0000443886
La152 ,0.00000518
La153 ,0.000000334873
La154 ,0.0000000144
La155 ,1.78389E-10
La156 ,8.56412E-12
La157 ,3.77903E-13
La158 ,  
Ce135 ,0
Ce137 ,1.68E-12
Ce138 ,8.79E-11
Ce139 ,9.41E-10
Ce139m ,0.0000000023
Ce140 ,0.0000000829
Ce141 ,0.00000151
Ce142 ,0.00001692
Ce143 ,0.00012769
Ce144 ,0.00066067
Ce145 ,0.00214674
Ce146 ,0.00493015
Ce147 ,0.0083662
Ce148 ,0.0100274
Ce149 ,0.00852796
Ce150 ,0.00449342
Ce151 ,0.00146571
Ce152 ,0.00044638
Ce153 ,0.00007548
Ce154 ,0.00000842
Ce155 ,0.000000759822
Ce156 ,0.0000000429914
Ce157 ,0.00000000160962
Ce158 ,4.27E-11
Ce159 ,1.60806E-12
Ce160 ,0
Pr139 ,1.38E-13
Pr140 ,9.44E-12
Pr141 ,4.72E-10
Pr142 ,0.0000000072
Pr142m ,0.0000000072
Pr143 ,0.000000299
Pr144 ,0.00000042
Pr144m ,0.00000378
Pr145 ,0.00003627
Pr146 ,0.00021597
Pr147 ,0.00090202
Pr148 ,0.00132127
Pr148m ,0.00132127
Pr149 ,0.00536372
Pr150 ,0.0066839
Pr151 ,0.00519794
Pr152 ,0.00385996
Pr153 ,0.00160268
Pr154 ,0.00044116
Pr155 ,0.00010064
Pr156 ,0.00001467
Pr157 ,0.0000014
Pr158 ,0.0000000958
Pr159 ,0.00000000422839
Pr160 ,1.31E-10
Pr161 ,2.13832E-12
Pr162 ,5.97497E-14
Pr163 ,  
Nd140 ,0
Nd141 ,1.17E-14
Nd142 ,9.86E-13
Nd143 ,5.78E-11
Nd144 ,0.00000000227
Nd145 ,0.0000000545
Nd146 ,0.000000887
Nd147 ,0.00000971
Nd148 ,0.00007471
Nd149 ,0.00038702
Nd150 ,0.0011937
Nd151 ,0.00223592
Nd152 ,0.00393484
Nd153 ,0.00379207
Nd154 ,0.0024083
Nd155 ,0.00129905
Nd156 ,0.00046051
Nd157 ,0.0001072
Nd158 ,0.00001823
Nd159 ,0.00000204
Nd160 ,0.000000162
Nd161 ,0.00000000910786
Nd162 ,2.9994E-10
Nd163 ,6.31E-12
Nd164 ,9.73E-14
Nd165 ,6.42464E-15
Nd166 ,  
Pm141 ,0
Pm143 ,0
Pm144 ,9.88E-14
Pm145 ,6.69E-12
Pm146 ,3.06E-10
Pm147 ,0.00000000911
Pm148 ,0.0000000578
Pm148m ,0.000000135
Pm149 ,0.00000271
Pm150 ,0.00002216
Pm151 ,0.00010732
Pm152 ,0.00015794
Pm152m ,0.00015794
Pm152n ,0.00015794
Pm153 ,0.00108851
Pm154 ,0.00078988
Pm154m ,0.00078988
Pm155 ,0.00193232
Pm156 ,0.00156468
Pm157 ,0.00083024
Pm158 ,0.00033005
Pm159 ,0.00008845
Pm160 ,0.00001729
Pm161 ,0.00000238
Pm162 ,0.000000199
Pm163 ,0.0000000105
Pm164 ,4.2E-10
Pm165 ,1.68936E-11
Pm166 ,1.54154E-13
Pm167 ,4.97612E-15
Pm168 ,  
Sm143 ,0
Sm143m ,0
Sm144 ,0
Sm145 ,0
Sm146 ,0
Sm147 ,6.92E-13
Sm148 ,4.13E-11
Sm149 ,0.00000000162
Sm150 ,0.0000000367
Sm151 ,0.000000486
Sm152 ,0.00000575
Sm153 ,0.00003376
