Product ;  ; 
Product ;  ; 
Product ; Yield ; Error
Zr95 ; 8.7421E-4 ; 5.59494E-4
Zr96 ; 0.00536144 ; 0.00343132
Zr97 ; 0.0152805 ; 0.00488975
Zr98 ; 0.0306895 ; 0.00982063
Zr99 ; 0.0409655 ; 0.013109
Zr100 ; 0.0407461 ; 0.0130388
Zr101 ; 0.0258033 ; 0.00825706
Zr102 ; 0.0126799 ; 0.00405756
Zr103 ; 0.00322101 ; 0.00206145
Zr104 ; 6.2297E-4 ; 3.98701E-4
Zr105 ; 5.67579E-5 ; 3.63251E-5
Zr106 ; 3.99981E-6 ; 2.55988E-6
Zr107 ; 1.23231E-7 ; 7.88676E-8
Zr108 ; 0.0 ; 0.0
Zr109 ; 0.0 ; 0.0
Zr110 ; 0.0 ; 0.0
Zr111 ; 0.0 ; 0.0
Zr112 ; 4.37854E-14 ; 2.80226E-14
Nb89 ; 0.0 ; 0.0
Nb90 ; 0.0 ; 0.0
Nb91 ; 4.2E-13 ; 2.688E-13
Nb92 ; 4.25E-11 ; 2.72E-11
Nb93 ; 2.25E-9 ; 1.44E-9
Nb93m ; 4.61E-10 ; 2.9504E-10
Nb94 ; 6.25E-8 ; 4.0E-8
Nb94m ; 3.67E-8 ; 2.3488E-8
Nb95 ; 1.79E-6 ; 1.1456E-6
Nb95m ; 3.66E-7 ; 2.3424E-7
Nb96 ; 3.485E-5 ; 2.2304E-5
Nb97 ; 2.8426E-4 ; 1.81926E-4
Nb97m ; 5.822E-5 ; 3.72608E-5
Nb98 ; 0.0012785 ; 8.1824E-4
Nb98m ; 3.6061E-4 ; 2.3079E-4
Nb99 ; 5.5387E-4 ; 3.54477E-4
Nb99m ; 0.00636924 ; 0.00407631
Nb100 ; 0.00756185 ; 0.00483958
Nb100m ; 0.00756185 ; 0.00483958
Nb101 ; 0.0287886 ; 0.00921236
Nb102 ; 0.0158407 ; 0.0101381
Nb102m ; 0.0158407 ; 0.0101381
Nb103 ; 0.0253019 ; 0.0080966
Nb104 ; 0.00577758 ; 0.00369765
Nb104m ; 0.00577758 ; 0.00369765
Nb105 ; 0.00381576 ; 0.00244209
Nb106 ; 7.254E-4 ; 4.64256E-4
Nb107 ; 7.60568E-5 ; 4.86763E-5
