Product ,  , 
Product ,  , 
Product , Yield , Error
Br86m ,6.27670E-03,4.01709E-03
Br87 ,1.86772E-02,2.98835E-03
Br88 ,1.29486E-02,4.14356E-03
Br89 ,7.27152E-03,4.65377E-03
Br90 ,1.92330E-03,1.23091E-03
Br91 ,3.98350E-04,2.54944E-04
Br92 ,3.25600E-05,2.08384E-05
Br93 ,2.52985E-06,1.61910E-06
Br94 ,7.12000E-08,4.55680E-08
Br95 ,7.76185E-09,4.96758E-09
Br96 ,2.05000E-11,1.31200E-11
Br97 ,4.75628E-13,3.04402E-13
Br98 ,  ,  
Kr77 ,0.00000E+00,0.00000E+00
Kr78 ,0.00000E+00,0.00000E+00
Kr79 ,4.79500E-14,3.06880E-14
Kr79m ,4.79500E-14,3.06880E-14
Kr80 ,2.04000E-11,1.30560E-11
Kr81 ,1.77000E-09,1.13280E-09
Kr81m ,2.42000E-10,1.54880E-10
Kr82 ,1.34000E-07,8.57600E-08
Kr83 ,3.27000E-06,2.09280E-06
Kr83m ,6.70000E-07,4.28800E-07
Kr84 ,7.32100E-05,4.68544E-05
Kr85 ,5.59970E-04,3.58381E-04
Kr85m ,1.14690E-04,7.34016E-05
Kr86 ,4.47892E-03,2.86651E-03
Kr87 ,1.48778E-02,2.38045E-03
Kr88 ,3.43240E-02,5.49184E-03
Kr89 ,4.18239E-02,1.33837E-02
Kr90 ,4.12583E-02,1.32027E-02
Kr91 ,2.06397E-02,6.60469E-03
Kr92 ,7.16825E-03,4.58768E-03
Kr93 ,1.43116E-03,9.15942E-04
Kr94 ,1.83660E-04,1.17542E-04
Kr95 ,1.26622E-05,8.10383E-06
Kr96 ,6.72000E-07,4.30080E-07
Kr97 ,1.78995E-08,1.14557E-08
Kr98 ,3.10000E-10,1.98400E-10
Kr99 ,4.64694E-12,2.97404E-12
Kr100 ,2.48000E-14,1.58720E-14
Rb79 ,0.00000E+00,0.00000E+00
Rb81 ,2.72000E-14,1.74080E-14
Rb83 ,7.36000E-10,4.71040E-10
Rb84 ,3.79000E-08,2.42560E-08
Rb85 ,1.58000E-06,1.01120E-06
Rb86 ,1.37850E-05,8.82240E-06
Rb86m ,1.37850E-05,8.82240E-06
Rb87 ,3.72270E-04,2.38253E-04
Rb88 ,2.03531E-03,1.30260E-03
Rb89 ,8.55135E-03,5.47286E-03
Rb90 ,3.16350E-03,2.02464E-03
Rb90m ,1.55948E-02,4.99035E-03
Rb91 ,3.39927E-02,1.08777E-02
Rb92 ,2.63640E-02,8.43647E-03
Rb93 ,2.01355E-02,6.44338E-03
Rb94 ,6.42453E-03,4.11170E-03
Rb95 ,1.92765E-03,1.23370E-03
Rb96 ,2.67310E-04,1.71078E-04
Rb97 ,3.08100E-05,1.97184E-05
Rb98 ,1.45000E-06,9.28000E-07
Rb99 ,7.70794E-08,4.93308E-08
Rb100 ,1.39000E-09,8.89600E-10
Rb101 ,1.47206E-11,9.42115E-12
Rb102 ,3.12567E-13,2.00043E-13
Rb103 ,  ,  
Sr83 ,1.25000E-14,8.00000E-15
Sr84 ,3.06000E-12,1.95840E-12
Sr85 ,1.81000E-10,1.15840E-10
Sr85m ,1.81000E-10,1.15840E-10
Sr86 ,2.94000E-08,1.88160E-08
Sr87 ,8.77000E-07,5.61280E-07
Sr87m ,1.80000E-07,1.15200E-07
Sr88 ,2.50900E-05,1.60576E-05
Sr89 ,2.76370E-04,1.76877E-04
Sr90 ,2.31371E-03,1.48077E-03
Sr91 ,9.43502E-03,6.03841E-03
Sr92 ,3.09314E-02,7.11423E-03
Sr93 ,4.39197E-02,7.02715E-03
Sr94 ,5.17601E-02,1.19048E-02
Sr95 ,3.56735E-02,1.14155E-02
Sr96 ,1.94959E-02,6.23869E-03
Sr97 ,5.40642E-03,3.46011E-03
Sr98 ,1.09337E-03,6.99757E-04
Sr99 ,1.25743E-04,8.04755E-05
Sr100 ,1.16900E-05,7.48160E-06
Sr101 ,5.53985E-07,3.54551E-07
Sr102 ,1.59997E-08,1.02398E-08
Sr103 ,4.93124E-11,3.15599E-11
Sr104 ,0.00000E+00,0.00000E+00
Sr105 ,0.00000E+00,0.00000E+00
Sr106 ,0.00000E+00,0.00000E+00
Sr107 ,0.00000E+00,0.00000E+00
Y85 ,0.00000E+00,0.00000E+00
Y87 ,6.15000E-11,3.93600E-11
Y88 ,3.98000E-09,2.54720E-09
Y89 ,3.16000E-08,2.02240E-08
Y89m ,1.54000E-07,9.85600E-08
Y90 ,2.13000E-06,1.36320E-06
Y90m ,2.13000E-06,1.36320E-06
Y91 ,3.94300E-05,2.52352E-05
Y91m ,3.94300E-05,2.52352E-05
Y92 ,6.18510E-04,3.95846E-04
Y93 ,1.75682E-03,1.12436E-03
Y93m ,1.75682E-03,1.12436E-03
Y94 ,9.27359E-03,5.93510E-03
Y95 ,2.28823E-02,7.32235E-03
Y96 ,2.41305E-03,1.54435E-03
Y96m ,2.43985E-02,7.80752E-03
Y97 ,1.31964E-02,8.44569E-03
Y97m ,1.31964E-02,8.44569E-03
Y98 ,6.12082E-03,3.91732E-03
Y98m ,6.12074E-03,3.91727E-03
Y99 ,5.52512E-03,3.53608E-03
Y100 ,1.25798E-03,8.05107E-04
Y101 ,2.51630E-04,1.61043E-04
Y102 ,1.87800E-05,1.20192E-05
Y103 ,8.17951E-07,5.23488E-07
Y104 ,1.44000E-13,9.21600E-14
Y105 ,2.30050E-15,1.47232E-15
Y106 ,3.94806E-17,2.52676E-17
Y107 ,2.85077E-17,1.82449E-17
Y108 ,1.03929E-12,6.65143E-13
Y109 ,2.29916E-14,1.47146E-14
Zr87 ,0.00000E+00,0.00000E+00
Zr88 ,9.59000E-14,6.13760E-14
Zr89 ,1.24000E-11,7.93600E-12
Zr90 ,6.50000E-10,4.16000E-10
Zr90m ,6.50000E-10,4.16000E-10
Zr91 ,6.65000E-08,4.25600E-08
Zr92 ,2.41000E-06,1.54240E-06
Zr93 ,3.55400E-05,2.27456E-05
Zr94 ,4.01250E-04,2.56800E-04
Zr95 ,2.45128E-03,1.56882E-03
Zr96 ,1.06111E-02,3.39556E-03
Zr97 ,2.18705E-02,5.03022E-03
Zr98 ,3.56606E-02,5.70570E-03
Zr99 ,3.36050E-02,1.07536E-02
Zr100 ,2.77419E-02,8.87740E-03
Zr101 ,1.26749E-02,4.05598E-03
Zr102 ,3.78380E-03,2.42163E-03
Zr103 ,4.10000E-04,2.62400E-04
Zr104 ,1.25000E-06,8.00000E-07
Zr105 ,6.94000E-08,4.44160E-08
Zr106 ,1.62000E-09,1.03680E-09
Zr107 ,8.60003E-10,5.50402E-10
Zr108 ,5.31990E-08,3.40473E-08
Zr109 ,8.65251E-10,5.53761E-10
Zr110 ,2.00000E-12,1.28000E-12
Zr111 ,2.54101E-14,1.62625E-14
Nb89 ,0.00000E+00,0.00000E+00
Nb90 ,0.00000E+00,0.00000E+00
Nb91 ,1.12000E-12,7.16800E-13
Nb92 ,1.16000E-10,7.42400E-11
Nb93 ,6.44000E-09,4.12160E-09
Nb93m ,1.32000E-09,8.44800E-10
Nb94 ,1.53000E-07,9.79200E-08
Nb94m ,8.97000E-08,5.74080E-08
Nb95 ,5.47000E-06,3.50080E-06
Nb95m ,1.12000E-06,7.16800E-07
Nb96 ,7.34200E-05,4.69888E-05
Nb97 ,4.90600E-04,3.13984E-04
Nb97m ,1.00480E-04,6.43072E-05
Nb98 ,1.75895E-03,1.12573E-03
Nb98m ,4.96220E-04,3.17581E-04
Nb99 ,6.06610E-04,3.88230E-04
Nb99m ,6.97594E-03,4.46460E-03
Nb100 ,6.47329E-03,4.14291E-03
Nb100m ,6.47329E-03,4.14291E-03
Nb101 ,2.03489E-02,6.51164E-03
Nb102 ,6.42993E-03,4.11516E-03
Nb102m ,6.42993E-03,4.11516E-03
Nb103 ,5.16345E-03,3.30461E-03
Nb104 ,6.97215E-04,4.46218E-04
Nb104m ,6.97215E-04,4.46218E-04
Nb105 ,4.39610E-04,2.81350E-04
Nb106 ,3.90700E-05,2.50048E-05
Nb107 ,4.79914E-06,3.07145E-06
Nb108 ,1.14700E-05,7.34080E-06
Nb109 ,6.22135E-07,3.98166E-07
Nb110 ,1.20000E-08,7.68000E-09
Nb111 ,4.21480E-10,2.69747E-10
Nb112 ,5.95831E-13,3.81332E-13
Nb113 ,2.93022E-14,1.87534E-14
Nb114 ,  ,  
Mo90 ,0.00000E+00,0.00000E+00
Mo91 ,0.00000E+00,0.00000E+00
Mo92 ,0.00000E+00,0.00000E+00
Mo93 ,7.70000E-14,4.92800E-14
Mo93m ,7.70000E-14,4.92800E-14
Mo94 ,2.30000E-11,1.47200E-11
Mo95 ,1.76000E-09,1.12640E-09
Mo96 ,8.88000E-08,5.68320E-08
Mo97 ,1.84000E-06,1.17760E-06
Mo98 ,3.02900E-05,1.93856E-05
Mo99 ,2.46470E-04,1.57741E-04
Mo100 ,1.62542E-03,1.04027E-03
Mo101 ,5.61471E-03,3.59341E-03
Mo102 ,1.24554E-02,2.86473E-03
