Product , High (14 MeV) 
Se80 ,0.00000762003
Se81 ,0.00000552002
Se81m ,0.0000634703
Se82 ,0.000376632
Se83 ,0.00134308
Se83m ,0.000166001
Se84 ,0.00370585
Se85 ,0.00336238
Se85m ,0.00329449
Se86 ,0.00845413
Se87 ,0.00606661
Se88 ,0.00403131
Se89 ,0.00185785
Se90 ,0.000511263
Se91 ,0.000087092
Se92 ,0.00000990804
Se93 ,0.000000360399
Se94 ,0.0000000409919
Se95 ,4.00846E-10
Se96 ,3.09001E-11
Se97 ,  
Br75 ,0
Br77 ,0
Br77m ,5.99003E-14
Br78 ,5.73002E-12
Br79 ,5.83002E-11
Br79m ,3.58002E-10
Br80 ,0.00000000227001
Br80m ,0.0000000129001
Br81 ,0.000000371002
Br82 ,0.000000737003
Br82m ,0.000000994004
Br83 ,0.0000572602
Br84 ,0.0000952204
Br84m ,0.000337611
Br85 ,0.00158214
Br86 ,0.00237552
Br86m ,0.002444
Br87 ,0.00911808
Br88 ,0.0106034
Br89 ,0.0132119
Br90 ,0.00995531
Br91 ,0.00445679
Br92 ,0.00133518
Br93 ,0.00013171
Br94 ,0.0000418902
Br95 ,0.00000198706
Br96 ,0.000000252001
Br97 ,0.00000000302129
Br98 ,2.48076E-10
Br99 ,7.91732E-11
Br100 ,  
Kr77 ,0
Kr78 ,0
Kr79 ,1.07E-14
Kr79m ,1.07E-14
Kr80 ,2.19001E-12
Kr81 ,1.40001E-10
Kr81m ,1.05E-11
Kr82 ,0.00000000636003
Kr83 ,0.000000155001
Kr83m ,0.0000000192001
Kr84 ,0.00000376002
Kr85 ,0.0000323801
Kr85m ,0.00000400002
Kr86 ,0.000292311
Kr87 ,0.000827624
Kr88 ,0.00557199
Kr89 ,0.012629
Kr90 ,0.0187712
Kr91 ,0.0209268
Kr92 ,0.0157815
Kr93 ,0.00720586
Kr94 ,0.00333617
Kr95 ,0.000726186
Kr96 ,0.000149271
Kr97 ,0.000014977
Kr98 ,0.00000122976
Kr99 ,0.000000392475
Kr100 ,0.00000000241001
Kr101 ,1.24024E-10
Kr102 ,1.38062E-11
Rb79 ,0
Rb81 ,0
Rb83 ,4.06002E-11
Rb84 ,0.00000000250001
Rb85 ,0.0000000665003
Rb86 ,0.0000000645003
Rb86m ,0.0000000645003
Rb87 ,0.0000189501
Rb88 ,0.000150171
Rb89 ,0.00111077
Rb90 ,0.000478042
Rb90m ,0.00386194
Rb91 ,0.0127636
Rb92 ,0.0189465
Rb93 ,0.0265928
Rb94 ,0.0243394
Rb95 ,0.0144359
Rb96 ,0.00708211
Rb97 ,0.00191797
Rb98 ,0.000413652
Rb99 ,0.000143433
Rb100 ,0.00000583002
Rb101 ,0.000000614809
Rb102 ,0.0000000684394
Rb103 ,3.29322E-10
Rb104 ,2.86397E-11
Rb105 ,  
Sr83 ,0
Sr84 ,1.19001E-13
Sr85 ,4.44502E-12
Sr85m ,4.44502E-12
Sr86 ,5.74002E-10
Sr87 ,0.0000000180001
Sr87m ,0.00000000222001
Sr88 ,0.000000438002
Sr89 ,0.00000920004
Sr90 ,0.0000921404
Sr91 ,0.000694673
Sr92 ,0.00263427
Sr93 ,0.00872814
Sr94 ,0.0191788
Sr95 ,0.0280003
Sr96 ,0.0319752
Sr97 ,0.0216851
Sr98 ,0.011505
Sr99 ,0.00432032
Sr100 ,0.00106257
Sr101 ,0.000224686
Sr102 ,0.0000250117
Sr103 ,0.0000016325
Sr104 ,0.000000141972
Sr105 ,5.96731E-10
Sr106 ,1.54521E-10
Sr107 ,3.49047E-11
Sr108 ,  
Sr109 ,  
Y85 ,0
Y87 ,1.55001E-12
Y88 ,9.43004E-11
Y89 ,6.00003E-10
Y89m ,0.00000000485002
Y90 ,0.0000000750003
Y90m ,0.0000000750003
Y91 ,0.00000155001
Y91m ,0.00000155001
Y92 ,0.0000318801
Y93 ,0.000153181
Y93m ,0.000153181
Y94 ,0.00164755
Y95 ,0.00597769
Y96 ,0.000970834
Y96m ,0.0152092
Y97 ,0.0130551
Y97m ,0.0130551
Y98 ,0.0159768
Y98m ,0.015974
Y99 ,0.0297451
Y100 ,0.0166879
Y101 ,0.00879295
Y102 ,0.00243809
Y103 ,0.00059661
Y104 ,0.0000911404
Y105 ,0.0000029581
Y106 ,0.000000765987
Y107 ,0.000000173029
Y108 ,6.9179E-10
Y109 ,5.16079E-11
Y110 ,3.34802E-12
Y111 ,  
Zr87 ,0
Zr88 ,0
Zr89 ,2.39001E-13
Zr90 ,9.25004E-12
Zr90m ,9.25004E-12
Zr91 ,1.13E-11
Zr92 ,6.48003E-10
Zr93 ,0.000000879004
Zr94 ,0.0000127001
Zr95 ,0.000120821
Zr96 ,0.000837484
Zr97 ,0.00345579
Zr98 ,0.00989071
Zr99 ,0.0217012
Zr100 ,0.0273421
Zr101 ,0.0333361
Zr102 ,0.0213863
Zr103 ,0.0124846
Zr104 ,0.00465381
Zr105 ,0.00108106
Zr106 ,0.000279935
Zr107 ,0.0000632344
Zr108 ,0.00000342932
Zr109 ,0.000000255829
Zr110 ,0.0000000165967
Zr111 ,1.4186E-10
Zr112 ,3.16253E-11
Zr113 ,1.06948E-11
Zr114 ,  
Nb89 ,0
Nb90 ,0
Nb91 ,2.87001E-14
Nb92 ,2.31001E-12
Nb93 ,1.60001E-10
Nb93m ,1.97001E-11
Nb94 ,0.00000000535002
Nb94m ,0.00000000188001
Nb95 ,0.000000177001
Nb95m ,0.0000000218001
Nb96 ,0.00000108
Nb97 ,0.0000351301
Nb97m ,0.00000434002
Nb98 ,0.000257141
Nb98m ,0.0000453802
Nb99 ,0.000134371
Nb99m ,0.00154508
Nb100 ,0.00247411
Nb100m ,0.00247411
Nb101 ,0.0140193
Nb102 ,0.0101321
Nb102m ,0.0101321
Nb103 ,0.0266107
Nb104 ,0.0112888
Nb104m ,0.0112888
Nb105 ,0.0128512
Nb106 ,0.00629228
Nb107 ,0.00190468
Nb108 ,0.000439392
Nb109 ,0.0000934945
Nb110 ,0.0000137801
Nb111 ,0.000000703223
Nb112 ,0.000000156772
Nb113 ,0.000000053016
Nb114 ,1.21416E-10
Nb115 ,2.22957E-11
Nb116 ,5.40524E-13
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,0
Mo93m ,0
Mo94 ,2.92001E-13
Mo95 ,2.34001E-11
Mo96 ,0.00000000121001
Mo97 ,0.0000000369002
Mo98 ,0.000000757003
Mo99 ,0.00001134
Mo100 ,0.0000841104
Mo101 ,0.000602443
Mo102 ,0.00207894
Mo103 ,0.00630619
Mo104 ,0.0119574
Mo105 ,0.0162141
Mo106 ,0.014325
Mo107 ,0.00954927
Mo108 ,0.00497202
Mo109 ,0.00248508
Mo110 ,0.000899924
Mo111 ,0.000256998
Mo112 ,0.0000572934
Mo113 ,0.000019375
Mo114 ,0.000000601881
Mo115 ,0.000000110524
Mo116 ,0.00000000267947
Mo117 ,4.27286E-11
Mo118 ,1.15106E-11
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,1.23501E-12
Tc97m ,1.23501E-12
Tc98 ,1.39001E-10
Tc99 ,0.00000000512002
Tc99m ,6.33003E-10
Tc100 ,0.000000113
Tc101 ,0.00000214001
Tc102 ,0.00000933004
Tc102m ,0.00000933004
Tc103 ,0.000143991
Tc104 ,0.000675173
Tc105 ,0.00224221
Tc106 ,0.0036205
Tc107 ,0.00513951
Tc108 ,0.00599924
Tc109 ,0.00660341
Tc110 ,0.00547468
Tc111 ,0.00359846
Tc112 ,0.00189202
Tc113 ,0.000583594
Tc114 ,0.000124681
Tc115 ,0.0000403916
Tc116 ,0.00000346001
Tc117 ,0.000000211813
Tc118 ,0.0000000570602
Tc119 ,5.24389E-10
Tc120 ,5.82879E-11
Tc121 ,8.31782E-12
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,0
Ru99 ,2.09001E-13
Ru100 ,1.1E-11
Ru101 ,5.56002E-10
Ru102 ,0.0000000131001
Ru103 ,0.000000264001
Ru104 ,0.00000304001
Ru105 ,0.0000281901
Ru106 ,0.0000892004
Ru107 ,0.000285531
Ru108 ,0.000789503
Ru109 ,0.000980439
Ru109m ,0.000980439
Ru110 ,0.00366621
Ru111 ,0.00519953
Ru112 ,0.00611594
Ru113 ,0.00450411
Ru114 ,0.00220356
Ru115 ,0.00121663
Ru116 ,0.000344431
Ru117 ,0.0000774085
Ru118 ,0.000020853
Ru119 ,0.00000259949
Ru120 ,0.000000288943
Ru121 ,0.0000000412329
Ru122 ,0.00000000109
Ru123 ,3.67073E-11
Ru124 ,9.42004E-13
Rh99 ,0
Rh101 ,0
Rh101m ,0
Rh102 ,3.28001E-13
Rh102m ,3.28001E-13
Rh103 ,2.80001E-12
Rh103m ,3.22001E-11
Rh104 ,1.62001E-10
Rh104m ,9.18004E-10
Rh105 ,0.00000000741003
Rh105m ,0.00000000111
Rh106 ,0.0000000866004
Rh106m ,0.0000000866004
Rh107 ,0.00000135001
Rh108 ,0.00000474002
Rh108m ,0.00000474002
Rh109 ,0.0000284801
Rh109m ,0.0000284801
Rh110 ,0.000128961
Rh110m ,0.000128961
Rh111 ,0.000853964
Rh112 ,0.00218099
Rh113 ,0.00371508
Rh114 ,0.00402818
Rh115 ,0.00498399
Rh116 ,0.00309173
Rh117 ,0.00161985
Rh118 ,0.00101657
Rh119 ,0.000301111
Rh120 ,0.0000812403
Rh121 ,0.0000150688
Rh122 ,0.00000199001
Rh123 ,0.000000181964
Rh124 ,0.0000000121001
Rh125 ,2.64212E-10
Rh126 ,2.1984E-11
Rh127 ,4.4314E-12
Pd99 ,0
Pd101 ,0
Pd102 ,0
Pd103 ,0
Pd104 ,2.70001E-14
Pd105 ,1.92001E-12
Pd106 ,2.51001E-11
Pd107 ,1.01E-10
Pd107m ,3.80002E-10
Pd108 ,0.00000000887004
Pd109 ,0.0000000284001
Pd109m ,0.000000107
Pd110 ,0.00000157001
Pd111 ,0.00000269001
Pd111m ,0.00001014
Pd112 ,0.0000803403
Pd113 ,0.000318751
Pd114 ,0.000816143
Pd115 ,0.00223024
Pd116 ,0.00300019
Pd117 ,0.00351205
Pd118 ,0.00471534
Pd119 ,0.003105
Pd120 ,0.00191028
Pd121 ,0.000851214
Pd122 ,0.000274201
Pd123 ,0.0000644203
Pd124 ,0.0000111
Pd125 ,0.00000130974
Pd126 ,0.000000108978
Pd127 ,0.0000000219672
Pd128 ,3.42001E-10
Pd129 ,3.71632E-11
Pd130 ,1.34001E-12
Pd131 ,  
Ag103 ,0
Ag105 ,0
Ag105m ,0
Ag106 ,0
Ag106m ,0
Ag107 ,0
Ag107m ,1.11E-14
Ag108 ,2.97501E-13
Ag108m ,2.97501E-13
Ag109 ,1.23501E-11
Ag109m ,1.23501E-11
Ag110 ,1.31001E-10
Ag110m ,5.96003E-10
Ag111 ,0.00000000121001
Ag111m ,0.0000000140001
Ag112 ,0.000000239001
Ag113 ,0.000000195001
Ag113m ,0.00000225001
Ag114 ,0.0000156901
Ag115 ,0.0000493702
Ag115m ,0.0000493702
Ag116 ,0.000156811
Ag116m ,0.000156811
Ag117 ,0.000409392
Ag117m ,0.000409392
Ag118 ,0.00121405
Ag118m ,0.00121405
Ag119 ,0.0034341
Ag120 ,0.00227286
Ag120m ,0.00227286
Ag121 ,0.0045202
Ag122 ,0.00166368
Ag122m ,0.00166368
Ag123 ,0.00188021
Ag124 ,0.000800773
Ag125 ,0.000244391
Ag126 ,0.0000524302
Ag127 ,0.00000802806
Ag128 ,0.0000011
Ag129 ,0.000000184224
Ag130 ,0.0000000206001
Ag131 ,5.06237E-10
Ag132 ,3.12617E-11
Ag133 ,  
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,0
Cd110 ,2.37001E-14
Cd111 ,1.81001E-13
Cd111m ,1.11E-12
Cd112 ,4.98002E-11
Cd113 ,2.00001E-10
Cd113m ,0.00000000123001
Cd114 ,0.0000000240001
Cd115 ,0.0000000521002
Cd115m ,0.000000320001
Cd116 ,0.00000294001
Cd117 ,0.00000262001
Cd117m ,0.0000160701
Cd118 ,0.000128691
Cd119 ,0.000206111
Cd119m ,0.000206111
Cd120 ,0.00120551
Cd121 ,0.00138924
Cd121m ,0.00138924
Cd122 ,0.00428307
Cd123 ,0.00545848
Cd124 ,0.0053356
Cd125 ,0.00392977
Cd126 ,0.00204631
Cd127 ,0.000782673
Cd128 ,0.000266451
Cd129 ,0.000067326
Cd130 ,0.0000228001
Cd131 ,0.0000025095
Cd132 ,0.000000154969
Cd133 ,0.00000000234362
Cd134 ,1.08E-10
Cd135 ,1.63714E-11
Cd136 ,1.26001E-14
In107 ,0
In109 ,0
In111 ,0
In112 ,0
In112m ,0
In113 ,5.27002E-14
In113m ,0
In114 ,4.00002E-13
In114m ,2.27001E-12
In115 ,9.20004E-11
In115m ,1.14E-11
In116 ,7.0667E-10
In116m ,7.0667E-10
In116n ,7.0667E-10
In117 ,0.0000000346001
In117m ,0.00000000428002
In118 ,0.000000470002
In118m ,0.0000000414502
In118n ,0.0000000414502
In119 ,0.00000399002
In119m ,0.000000493002
In120 ,0.00001036
In120m ,0.00001036
In120n ,0.00001036
In121 ,0.000144331
In121m ,0.0000178401
In122 ,0.000201388
In122m ,0.000201388
In122n ,0.000201388
In123 ,0.00157412
In123m ,0.000194551
In124 ,0.00194959
In124m ,0.00194959
In125 ,0.00325899
In125m ,0.00328932
In126 ,0.00387731
In126m ,0.00387731
In127 ,0.00343272
In127m ,0.00343272
In128 ,0.00271491
In128m ,0.00271491
In129 ,0.00145232
In129m ,0.00145232
In130 ,0.000652323
In130m ,0.000652323
In130n ,0.000652323
In131 ,0.000295226
In131m ,0.000295226
In132 ,0.00010206
In133 ,0.0000116177
In134 ,0.000000655003
In135 ,0.0000000811559
In136 ,6.48003E-10
In137 ,2.60178E-11
In138 ,  
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,0
Sn116 ,1.09E-13
Sn117 ,2.60001E-12
Sn117m ,2.60001E-12
Sn118 ,1.86001E-10
Sn119 ,5.29002E-10
Sn119m ,0.00000000325001
Sn120 ,0.0000000649003
Sn121 ,0.000000153001
Sn121m ,0.000000697003
Sn122 ,0.00000782003
Sn123 ,0.0000464902
Sn123m ,0.00001021
Sn124 ,0.000301281
Sn125 ,0.000998974
Sn125m ,0.000219291
Sn126 ,0.00327246
Sn127 ,0.00545824
Sn127m ,0.00117332
Sn128 ,0.00565079
Sn128m ,0.00565079
Sn129 ,0.00987511
Sn129m ,0.00215736
Sn130 ,0.00764988
Sn130m ,0.00764988
Sn131 ,0.00587378
Sn131m ,0.00587378
Sn132 ,0.00534127
Sn133 ,0.00173163
Sn134 ,0.000292111
Sn135 ,0.000029659
Sn136 ,0.00000233001
Sn137 ,0.000000128975
Sn138 ,0.0000000192001
Sn139 ,1.64779E-10
Sn140 ,2.60104E-11
Sn141 ,  
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,0
Sb118m ,0
Sb119 ,2.28001E-13
Sb120 ,2.57001E-12
Sb120m ,7.33003E-12
Sb121 ,3.35001E-10
Sb122 ,0.00000000237001
Sb122m ,0.00000000554002
Sb123 ,0.000000149001
Sb124 ,0.000000680003
Sb124m ,0.000000680003
Sb124n ,0.000000680003
Sb125 ,0.0000212201
Sb126 ,0.0000653603
Sb126m ,0.0000176001
Sb126n ,0.0000176001
Sb127 ,0.000665823
Sb128 ,0.0013545
Sb128m ,0.00102298
Sb129 ,0.0055599
Sb130 ,0.00742607
Sb130m ,0.00560206
Sb131 ,0.0248983
Sb132 ,0.0103376
Sb132m ,0.0161691
Sb133 ,0.0225262
Sb134 ,0.00529932
Sb134m ,0.00529932
Sb135 ,0.00296443
Sb136 ,0.000621553
Sb137 ,0.0000918104
Sb138 ,0.0000357302
Sb139 ,0.000000816839
Sb140 ,0.000000128938
Sb141 ,4.40652E-10
Sb142 ,4.96153E-11
Sb143 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,0
Te121 ,0
Te121m ,0
Te122 ,5.74002E-13
Te123 ,4.05002E-12
Te123m ,2.49001E-11
Te124 ,0.00000000104
Te125 ,0.00000000392002
Te125m ,0.0000000241001
Te126 ,0.000000299001
Te127 ,0.00000111
Te127m ,0.00000505002
Te128 ,0.0000529702
Te129 ,0.0000419402
Te129m ,0.000191081
Te130 ,0.00118509
Te131 ,0.000978174
Te131m ,0.00159728
Te132 ,0.0145773
Te133 ,0.00558053
Te133m ,0.0254224
Te134 ,0.0372241
Te135 ,0.0265509
Te136 ,0.0139277
Te137 ,0.00517219
Te138 ,0.00506081
Te139 ,0.000296731
Te140 ,0.0000471212
Te141 ,0.00000218439
Te142 ,0.000000245951
Te143 ,0.00000000106852
Te144 ,2.05347E-10
Te145 ,2.35773E-11
Te146 ,  
I121 ,0
I123 ,0
I125 ,2.79001E-12
I126 ,7.93003E-11
I127 ,1.61001E-10
I128 ,0.0000000948004
I129 ,0.000000924004
I130 ,0.00000783003
I130m ,0.00000172001
I131 ,0.00011572
I132 ,0.000927624
I132m ,0.000927624
I133 ,0.00233871
I133m ,0.00233871
I134 ,0.00597328
I134m ,0.00934281
I135 ,0.0256887
I136 ,0.0158622
I136m ,0.0157956
I137 ,0.0257618
I138 ,0.0226589
I139 ,0.00887151
I140 ,0.00349348
I141 ,0.000798299
I142 ,0.000121671
I143 ,0.00000529685
I144 ,0.00000101794
I145 ,0.000000116876
I146 ,6.93807E-10
I147 ,5.74175E-11
I148 ,  
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,1.08E-13
Xe127m ,1.08E-13
Xe128 ,1.23001E-11
Xe129 ,1.36501E-10
Xe129m ,1.36501E-10
Xe130 ,0.00000000588003
Xe131 ,0.00000000239001
Xe131m ,0.0000000109
Xe132 ,0.00000414002
Xe133 ,0.0000291001
Xe133m ,0.000144151
Xe134 ,0.00011118
Xe134m ,0.000506482
Xe135 ,0.0013291
Xe135m ,0.00202021
Xe136 ,0.00804582
Xe137 ,0.0167348
Xe138 ,0.0184537
Xe139 ,0.0253406
Xe140 ,0.0239854
Xe141 ,0.0129445
Xe142 ,0.00482163
Xe143 ,0.000967885
Xe143m ,0.000967885
Xe144 ,0.000372013
Xe145 ,0.0000427133
Xe146 ,0.00000343932
Xe147 ,0.000000284628
Xe148 ,0.00000000530002
Xe149 ,7.50916E-11
Xe150 ,1.51001E-12
Xe151 ,  
Cs127 ,0
Cs129 ,0
Cs131 ,2.53001E-11
Cs132 ,0.00000000151001
Cs133 ,0.0000000738003
Cs134 ,0.000001025
Cs134m ,0.000001025
Cs135 ,0.0000133601
Cs135m ,0.0000133601
Cs136 ,0.00010621
Cs136m ,0.00010621
Cs137 ,0.00421145
Cs138 ,0.00174283
Cs138m ,0.00174283
Cs139 ,0.0138648
Cs140 ,0.0173037
Cs141 ,0.0249273
Cs142 ,0.0238148
Cs143 ,0.017825
Cs144 ,0.00898387
Cs145 ,0.00272945
Cs146 ,0.000581872
Cs147 ,0.000104019
Cs148 ,0.00000740003
Cs149 ,0.000000372242
Cs150 ,0.0000000174001
Cs151 ,9.72321E-11
Cs152 ,8.87428E-12
Cs153 ,  
Ba129 ,0
Ba131 ,0
Ba132 ,3.87002E-14
Ba133 ,5.80002E-12
Ba134 ,5.03002E-10
Ba135 ,0.00000000965004
Ba135m ,0.00000000965004
Ba136 ,0.000000221001
Ba136m ,0.000000221001
Ba137 ,0.00000101
Ba137m ,0.00000459002
Ba138 ,0.0000418302
Ba139 ,0.00271478
Ba140 ,0.00137531
Ba141 ,0.00519248
Ba142 ,0.0110822
Ba143 ,0.0174886
Ba144 ,0.0217618
Ba145 ,0.0162091
Ba146 ,0.00851559
Ba147 ,0.00313316
Ba148 ,0.000795213
Ba149 ,0.000136038
Ba150 ,0.0000144501
Ba151 ,0.000000481996
Ba152 ,0.0000000439913
Ba153 ,3.65056E-10
Ba154 ,2.72001E-11
Ba155 ,1.57439E-12
Ba156 ,  
La133 ,0
La135 ,9.89004E-13
La137 ,0.00000000221001
La138 ,0.0000000434002
La139 ,0.000000866004
La140 ,0.0000412102
La141 ,0.0000798503
La142 ,0.000462402
La143 ,0.0018791
La144 ,0.00588549
La145 ,0.0106205
La146 ,0.00656174
La146m ,0.00656174
La147 ,0.012274
La148 ,0.00764972
La149 ,0.00336439
La150 ,0.000943694
La151 ,0.000176149
La152 ,0.0000217601
La153 ,0.00000180964
La154 ,0.0000001
La155 ,0.0000000078045
La156 ,4.75984E-11
La157 ,2.76313E-12
La158 ,7.84567E-14
La159 ,  
Ce135 ,0
Ce137 ,6.14003E-14
Ce138 ,3.24001E-12
Ce139 ,3.10001E-11
Ce139m ,1.41001E-10
Ce140 ,0.00000000592003
Ce141 ,0.00000011
Ce142 ,0.00000168001
Ce143 ,0.0000181601
Ce144 ,0.000156511
Ce145 ,0.000730823
Ce146 ,0.0021868
Ce147 ,0.00517747
Ce148 ,0.00791811
Ce149 ,0.00858326
Ce150 ,0.00574093
Ce151 ,0.00270943
Ce152 ,0.000870374
Ce153 ,0.000189941
Ce154 ,0.0000275201
Ce155 ,0.00000285221
Ce156 ,0.000000235953
Ce157 ,0.0000000136973
Ce158 ,3.88923E-10
Ce159 ,5.02204E-12
Ce160 ,1.43001E-13
Ce161 ,  
Pr139 ,0
Pr140 ,1.84001E-13
Pr141 ,1.1E-11
Pr142 ,2.29501E-10
Pr142m ,2.29501E-10
Pr143 ,0.0000000123001
Pr144 ,0.0000000198001
Pr144m ,0.000000311001
Pr145 ,0.00000435002
Pr146 ,0.0000356702
Pr147 ,0.000221811
Pr148 ,0.000443922
Pr148m ,0.000443922
Pr149 ,0.00246703
Pr150 ,0.00384473
Pr151 ,0.00434752
Pr152 ,0.00337433
Pr153 ,0.00178554
Pr154 ,0.000631833
Pr155 ,0.000161081
Pr156 ,0.0000342501
Pr157 ,0.00000511002
Pr158 ,0.000000387002
Pr159 ,0.0000000248951
Pr160 ,0.00000000102
Pr161 ,7.765E-12
Pr162 ,5.10271E-13
Pr163 ,1.92007E-14
Pr164 ,  
Nd140 ,0
Nd141 ,0
Nd142 ,0
Nd143 ,7.00003E-13
Nd144 ,5.18002E-11
Nd145 ,0.00000000194001
Nd146 ,0.0000000444002
