Product , Fast (500 keV) 
Se92 ,0.00000174994
Se93 ,0.000000117767
Se94 ,0.00000000343987
Se95 ,2.07838E-11
Se96 ,7.56E-13
Br75 ,0
Br77 ,0
Br77m ,0
Br78 ,1.07E-13
Br79 ,3.02E-12
Br79m ,1.14E-11
Br80 ,1.41E-10
Br80m ,5.01E-10
Br81 ,0.0000000258
Br82 ,0.000000349
Br82m ,0.000000129
Br83 ,0.00000634
Br84 ,0.00002091
Br84m ,0.00004442
Br85 ,0.00033452
Br86 ,0.00062242
Br86m ,0.00062242
Br87 ,0.00266817
Br88 ,0.00431984
Br89 ,0.00521909
Br90 ,0.00320167
Br91 ,0.00156166
Br92 ,0.0003894
Br93 ,0.0000812722
Br94 ,0.00000836
Br95 ,0.00000029857
Br96 ,0.0000000213
Br97 ,1.58568E-10
Br98 ,6.92769E-12
Br99 ,2.89636E-12
Kr77 ,0
Kr78 ,0
Kr79 ,0
Kr79m ,0
Kr80 ,3.1E-14
Kr81 ,3.12E-12
Kr81m ,4.26E-13
Kr82 ,2.36E-10
Kr83 ,0.000000007
Kr83m ,0.00000000143
Kr84 ,0.000000312
Kr85 ,0.00000362
Kr85m ,0.000000742
Kr86 ,0.0000578
Kr87 ,0.00032512
Kr88 ,0.00176659
Kr89 ,0.00489912
Kr90 ,0.00941262
Kr91 ,0.0111807
Kr92 ,0.00902349
Kr93 ,0.00501366
Kr94 ,0.00182057
Kr95 ,0.000333761
Kr96 ,0.00004965
Kr97 ,0.00000368984
Kr98 ,0.000000189993
Kr99 ,0.0000000673979
Kr100 ,1.16E-10
Kr101 ,4.90757E-12
Rb79 ,0
Rb81 ,0
Rb83 ,3.9E-13
Rb84 ,4.21E-11
Rb85 ,0.00000000218
Rb86 ,0.0000000435
Rb86m ,0.0000000435
Rb87 ,0.00000184
Rb88 ,0.00002947
Rb89 ,0.00028021
Rb90 ,0.00023215
Rb90m ,0.00113246
Rb91 ,0.00514292
Rb92 ,0.0104498
Rb93 ,0.0157382
Rb94 ,0.0141228
Rb95 ,0.00857153
Rb96 ,0.00346122
Rb97 ,0.00092537
Rb98 ,0.0001384
Rb99 ,0.000046512
Rb100 ,0.000000926
Rb101 ,0.0000000705
Rb102 ,2.88046E-10
Rb103 ,1.78939E-11
Rb104 ,5.06816E-13
Sr83 ,0
Sr84 ,0
Sr85 ,3.525E-14
Sr85m ,3.525E-14
Sr86 ,1.12E-11
Sr87 ,6.08E-10
Sr87m ,1.24E-10
Sr88 ,0.0000000456
Sr89 ,0.00000129
Sr90 ,0.00002321
Sr91 ,0.00022649
Sr92 ,0.0014078
Sr93 ,0.00581857
Sr94 ,0.0154227
Sr95 ,0.0225834
Sr96 ,0.0280111
Sr97 ,0.0189985
Sr98 ,0.00962679
Sr99 ,0.00285172
Sr100 ,0.00063267
Sr101 ,0.0000788095
Sr102 ,0.00000789971
Sr103 ,0.000000416388
Sr104 ,0.0000000138995
Sr105 ,6.32173E-11
Sr106 ,7.77615E-12
Sr107 ,  
Y85 ,0
Y87 ,0
Y88 ,1.93E-12
Y89 ,3.68E-11
Y89m ,1.79E-10
Y90 ,0.00000000595
Y90m ,0.00000000595
Y91 ,0.0000002195
Y91m ,0.0000002195
Y92 ,0.00000823
Y93 ,0.000055775
Y93m ,0.000055775
Y94 ,0.00079784
Y95 ,0.00500248
Y96 ,0.00098493
Y96m ,0.00995827
Y97 ,0.0108128
Y97m ,0.0108128
Y98 ,0.0133977
Y98m ,0.0133958
Y99 ,0.0254008
Y100 ,0.0139866
Y101 ,0.00570012
Y102 ,0.00151591
Y103 ,0.000287354
Y104 ,0.00002651
Y105 ,0.000000908152
Y106 ,0.0000000947831
Y107 ,1.03535E-10
Y108 ,1.69911E-11
Y109 ,1.17958E-12
Zr87 ,0
Zr88 ,0
Zr89 ,0
Zr90 ,2.54E-13
Zr90m ,2.54E-13
Zr91 ,5.67E-11
Zr92 ,0.00000000417
Zr93 ,0.000000139
Zr94 ,0.00000428
Zr95 ,0.00005499
Zr96 ,0.00056684
Zr97 ,0.00318832
Zr98 ,0.0110812
Zr99 ,0.0250902
Zr100 ,0.0405797
Zr101 ,0.0379631
Zr102 ,0.0307488
Zr103 ,0.0145779
Zr104 ,0.00458044
Zr105 ,0.00101519
Zr106 ,0.000124875
Zr107 ,0.00000240925
Zr108 ,0.000000465983
Zr109 ,0.0000000274486
Zr110 ,0
Zr111 ,0
Zr112 ,0
Zr113 ,0
Zr114 ,  
Nb89 ,0
Nb90 ,0
Nb91 ,0
Nb92 ,5.46E-14
Nb93 ,5.84E-12
Nb93m ,1.2E-12
Nb94 ,4.12E-10
Nb94m ,2.42E-10
Nb95 ,0.0000000292
Nb95m ,0.00000000598
Nb96 ,0.00000096
Nb97 ,0.0000146
Nb97m ,0.00000299
Nb98 ,0.00014795
Nb98m ,0.00004173
Nb99 ,0.00011474
Nb99m ,0.0013194
Nb100 ,0.00283554
Nb100m ,0.00283554
Nb101 ,0.015503
Nb102 ,0.0140914
Nb102m ,0.0140914
Nb103 ,0.0384579
Nb104 ,0.0144231
Nb104m ,0.0144231
Nb105 ,0.0203858
Nb106 ,0.00637369
Nb107 ,0.00166265
Nb108 ,0.00023685
Nb109 ,0.0000189426
Nb110 ,3.89E-12
Nb111 ,1.54178E-14
Nb112 ,3.59498E-16
Nb113 ,1.38207E-16
Nb114 ,0
Nb115 ,3.81785E-13
Nb116 ,1.87412E-14
Mo90 ,0
Mo91 ,0
Mo92 ,0
Mo93 ,0
Mo93m ,0
Mo94 ,0
Mo95 ,1.33E-12
Mo96 ,1.4E-10
Mo97 ,0.00000000768
Mo98 ,0.000000312
Mo99 ,0.00000681
Mo100 ,0.00009367
Mo101 ,0.00065512
Mo102 ,0.00372259
Mo103 ,0.0119178
Mo104 ,0.0298492
Mo105 ,0.0430323
Mo106 ,0.0391106
Mo107 ,0.0248298
Mo108 ,0.0117919
Mo109 ,0.00258703
Mo110 ,0.00000836
Mo111 ,0.000000393
Mo112 ,0.0000000108
Mo113 ,0.0000000035229
Mo114 ,3.54E-12
Mo115 ,0.00000000888406
Mo116 ,5.13981E-10
Mo117 ,9.2888E-13
Mo118 ,7.96468E-14
Tc93 ,0
Tc95 ,0
Tc95m ,0
Tc97 ,5.7E-14
Tc97m ,5.7E-14
Tc98 ,1.4E-11
Tc99 ,9.75E-10
Tc99m ,2E-10
Tc100 ,0.0000000466
Tc101 ,0.00000115
Tc102 ,0.00000879
Tc102m ,0.00000879
Tc103 ,0.00018786
Tc104 ,0.00108115
Tc105 ,0.00558932
Tc106 ,0.0115952
Tc107 ,0.0216608
Tc108 ,0.0243269
Tc109 ,0.0165872
Tc110 ,0.00515635
Tc111 ,0.00135062
Tc112 ,0.00018504
Tc113 ,0.0000232665
Tc114 ,0.00000156
Tc115 ,0.00000613099
Tc116 ,0.000000746
Tc117 ,0.0000000133439
Tc118 ,9.70812E-10
Tc119 ,2.48809E-12
Tc120 ,5.57862E-14
Ru95 ,0
Ru96 ,0
Ru97 ,0
Ru98 ,0
Ru99 ,1.29E-14
Ru100 ,1.93E-12
Ru101 ,1.35E-10
Ru102 ,0.00000000744
Ru103 ,0.000000222
Ru104 ,0.00000528
Ru105 ,0.00006441
Ru106 ,0.00044451
Ru107 ,0.00210767
Ru108 ,0.00750537
Ru109 ,0.00611404
Ru109m ,0.00611404
Ru110 ,0.0154819
Ru111 ,0.0104118
Ru112 ,0.00560327
Ru113 ,0.0022357
Ru114 ,0.00068097
Ru115 ,0.0003759
Ru116 ,0.00009961
Ru117 ,0.0000149167
Ru118 ,0.00000127903
Ru119 ,0.0000000578975
Ru120 ,0.00000000152994
Ru121 ,5.58937E-12
Ru122 ,1.53E-13
Ru123 ,3.20884E-15
Ru124 ,0
Rh99 ,0
Rh101 ,0
Rh101m ,0
Rh102 ,4.18E-14
Rh102m ,4.18E-14
Rh103 ,1.09E-12
Rh103m ,7.98E-12
Rh104 ,1.39E-10
Rh104m ,4.93E-10
Rh105 ,0.0000000261
Rh105m ,0.00000000356
Rh106 ,0.000000264
Rh106m ,0.000000264
Rh107 ,0.00000917
Rh108 ,0.00004551
Rh108m ,0.00004551
Rh109 ,0.00025298
Rh109m ,0.00025298
Rh110 ,0.00008076
Rh110m ,0.00008076
Rh111 ,0.00045963
Rh112 ,0.00074714
Rh113 ,0.00092008
Rh114 ,0.0006429
Rh115 ,0.00059954
Rh116 ,0.00049718
Rh117 ,0.00029149
Rh118 ,0.00007942
Rh119 ,0.00001586
Rh120 ,0.00000145
Rh121 ,0.0000000802944
Rh122 ,0.00000000233
Rh123 ,4.60968E-11
Rh124 ,4.13E-13
Pd99 ,0
Pd101 ,0
Pd102 ,0
Pd103 ,0
Pd104 ,0
Pd105 ,7.88E-13
Pd106 ,5.49E-11
Pd107 ,8.62E-10
Pd107m ,0.00000000192
Pd108 ,0.000000104
Pd109 ,0.000000524
Pd109m ,0.00000117
Pd110 ,0.00000000218
Pd111 ,0.00000000921
Pd111m ,0.0000000205
Pd112 ,0.000000305
Pd113 ,0.00000152
Pd114 ,0.00000507
Pd115 ,0.000109
Pd116 ,0.00036619
Pd117 ,0.00060018
Pd118 ,0.00058225
Pd119 ,0.00035312
Pd120 ,0.00013028
Pd121 ,0.00002397
Pd122 ,0.00000298
Pd123 ,0.000000203
Pd124 ,0.00000000838
Pd125 ,0
Pd126 ,0
Pd127 ,0
Pd128 ,0
Pd129 ,0
Pd130 ,0
Ag103 ,0
Ag105 ,0
Ag105m ,0
Ag106 ,0
Ag106m ,0
Ag107 ,0
Ag107m ,2.49E-14
Ag108 ,1.62E-12
Ag108m ,1.62E-12
Ag109 ,1.01E-10
Ag109m ,1.01E-10
Ag110 ,0
Ag110m ,0
Ag111 ,0
Ag111m ,0
Ag112 ,3.15E-14
Ag113 ,1.11E-13
Ag113m ,8.17E-13
Ag114 ,1.42E-11
Ag115 ,0.000000474
Ag115m ,0.000000474
Ag116 ,0.00000586
Ag116m ,0.00000586
Ag117 ,0.00003761
Ag117m ,0.00003761
Ag118 ,0.00010272
Ag118m ,0.00010272
Ag119 ,0.00044442
Ag120 ,0.000227485
Ag120m ,0.000227485
Ag121 ,0.00031244
Ag122 ,0.00005897
Ag122m ,0.00005897
Ag123 ,0.00003281
Ag124 ,0.00000466
Ag125 ,1.63E-10
Ag126 ,1.29E-11
Ag127 ,9.81E-13
Ag128 ,5.77E-14
Ag129 ,3.25617E-15
Ag130 ,0
Ag131 ,1.87789E-10
Ag132 ,9.99047E-12
Ag133 ,1.13108E-12
Cd105 ,0
Cd106 ,0
Cd107 ,0
Cd108 ,0
Cd109 ,0
Cd110 ,0
Cd111 ,0
Cd111m ,0
Cd112 ,0
Cd113 ,0
Cd113m ,0
Cd114 ,0
Cd115 ,1.25E-10
Cd115m ,4.7E-10
Cd116 ,0.0000000381
Cd117 ,0.000000179
Cd117m ,0.000000672
Cd118 ,0.00000954
Cd119 ,0.00003202
Cd119m ,0.00003202
Cd120 ,0.00023727
Cd121 ,0.00022281
Cd121m ,0.00022281
Cd122 ,0.00057682
Cd123 ,0.00045192
Cd124 ,0.00025188
Cd125 ,0.00001598
Cd126 ,0.00000537
Cd127 ,0.00000148
Cd128 ,0.000000406
Cd129 ,0.000000083
Cd130 ,0.00000000805
Cd131 ,0.00000436981
Cd132 ,0.00000027399
Cd133 ,0.00000002632
Cd134 ,6.55E-11
Cd135 ,2.47494E-12
Cd136 ,0
In107 ,0
In109 ,0
In111 ,0
In112 ,0
In112m ,0
In113 ,0
In113m ,0
In114 ,0
In114m ,0
In115 ,1.06E-14
In115m ,0
In116 ,1.15333E-12
In116m ,1.15333E-12
In116n ,1.15333E-12
In117 ,3.03E-10
In117m ,6.2E-11
In118 ,0.0000000112
In118m ,0.00000000158
In118n ,0.00000000158
In119 ,0.000000357
In119m ,0.0000000731
In120 ,0.00000172667
In120m ,0.00000172667
In120n ,0.00000172667
In121 ,0.0000314
In121m ,0.00000643
In122 ,0.0000456267
In122m ,0.0000456267
In122n ,0.0000456267
In123 ,0.00030412
In123m ,0.00006229
In124 ,0.00027994
In124m ,0.00027994
In125 ,0.00043252
In125m ,0.00043252
In126 ,0.000387885
In126m ,0.000387885
In127 ,0.00041546
In127m ,0.00041546
In128 ,0.00036921
In128m ,0.00036921
In129 ,0.00034962
In129m ,0.00034962
In130 ,0.00009883
In130m ,0.00009883
In130n ,0.00009883
In131 ,0.00043358
In131m ,0.00043358
In132 ,0.00017175
In133 ,0.0000181637
In134 ,0.000000648
In135 ,0.0000000355539
In136 ,1.56E-10
In137 ,1.83492E-12
Sn111 ,0
Sn112 ,0
Sn113 ,0
Sn113m ,0
Sn114 ,0
Sn115 ,0
Sn116 ,0
Sn117 ,5.05E-15
Sn117m ,5.05E-15
Sn118 ,1.85E-12
Sn119 ,4.32E-11
Sn119m ,1.62E-10
Sn120 ,0.0000000111
Sn121 ,0.0000000723
Sn121m ,0.000000206
Sn122 ,0.00000408
Sn123 ,0.00002437
Sn123m ,0.00000856
Sn124 ,0.00018631
Sn125 ,0.00030161
Sn125m ,0.00010597
Sn126 ,0.00089728
Sn127 ,0.00142365
Sn127m ,0.0005002
Sn128 ,0.00216279
Sn128m ,0.00216279
Sn129 ,0.00811308
Sn129m ,0.00263164
Sn130 ,0.0081091
Sn130m ,0.0081091
Sn131 ,0.00718847
Sn131m ,0.00718847
Sn132 ,0.0103877
Sn133 ,0.00350813
Sn134 ,0.00054497
Sn135 ,0.0000397444
Sn136 ,0.00000194
Sn137 ,0.0000000426982
Sn138 ,0.0000000011
Sn139 ,1.62878E-11
Sn140 ,1.58485E-12
Sb113 ,0
Sb115 ,0
Sb117 ,0
Sb118 ,0
Sb118m ,0
Sb119 ,0
Sb120 ,2.43E-13
Sb120m ,4.14E-13
Sb121 ,7.56E-11
Sb122 ,0.00000000164
Sb122m ,0.00000000218
Sb123 ,0.000000131
Sb124 ,0.00000082
Sb124m ,0.00000082
Sb124n ,0.00000082
Sb125 ,0.000000367
Sb126 ,0.000000986
Sb126m ,0.00000068
Sb126n ,0.00000068
Sb127 ,0.00001873
Sb128 ,0.00004418
Sb128m ,0.00006102
Sb129 ,0.00086455
Sb130 ,0.00148232
Sb130m ,0.00204699
Sb131 ,0.0136079
Sb132 ,0.0135212
Sb132m ,0.0119905
Sb133 ,0.0307245
Sb134 ,0.00730477
Sb134m ,0.00730477
Sb135 ,0.00429146
Sb136 ,0.00066861
Sb137 ,0.00006027
Sb138 ,0.00000463
Sb139 ,0.000000233984
Sb140 ,0.0000000193176
Sb141 ,3.63449E-11
Sb142 ,2.36635E-12
Sb143 ,  
Te115 ,0
Te117 ,0
Te118 ,0
Te119 ,0
Te120 ,0
Te121 ,0
Te121m ,0
Te122 ,3.01E-13
Te123 ,7.63E-12
Te123m ,2.87E-11
Te124 ,0.00000000309
Te125 ,4.91E-14
Te125m ,1.85E-13
Te126 ,6.2E-12
Te127 ,4.62E-11
Te127m ,1.32E-10
Te128 ,0.00000000451
Te129 ,0.0000000359
Te129m ,0.000000102
Te130 ,0.00000299
Te131 ,0.00038882
Te131m ,0.00181903
Te132 ,0.00863663
Te133 ,0.0079044
Te133m ,0.0224969
Te134 ,0.050008
Te135 ,0.0409209
Te136 ,0.0232753
Te137 ,0.00617525
Te138 ,0.00170194
Te139 ,0.0002422
Te140 ,0.0000254507
Te141 ,0.00000084574
Te142 ,0.0000000648976
Te143 ,9.30809E-11
Te144 ,1.50116E-11
Te145 ,1.19392E-12
I121 ,0
I123 ,0
I125 ,0
I126 ,0
I127 ,0
I128 ,0
I129 ,0
I130 ,4.97E-13
I130m ,1.84E-13
I131 ,0.00000731
I132 ,0.00006929
I132m ,0.00006929
I133 ,0.00086801
I133m ,0.00086801
I134 ,0.00434071
I134m ,0.00395411
I135 ,0.0235261
I136 ,0.0174141
I136m ,0.0173345
I137 ,0.0305965
I138 ,0.0212822
I139 ,0.00995443
I140 ,0.00273063
I141 ,0.000583654
I142 ,0.00006766
I143 ,0.00000133716
I144 ,0.000000182975
I145 ,0.0000000171513
I146 ,3.86492E-11
I147 ,3.18911E-12
I148 ,  
Xe124 ,0
Xe125 ,0
Xe125m ,0
Xe126 ,0
Xe127 ,0
Xe127m ,0
Xe128 ,0
Xe129 ,0
Xe129m ,0
Xe130 ,0
Xe131 ,6.39E-10
Xe131m ,0.00000000182
Xe132 ,0.00000019
Xe133 ,0.00000203
Xe133m ,0.00000577
Xe134 ,0.00004575
Xe134m ,0.0001237
Xe135 ,0.00038889
Xe135m ,0.00110979
Xe136 ,0.00772219
Xe137 ,0.0270097
Xe138 ,0.0362733
Xe139 ,0.0399661
Xe140 ,0.0326423
Xe141 ,0.0170615
Xe142 ,0.00660042
Xe143 ,0.000747381
Xe143m ,0.000747381
Xe144 ,0.000241067
Xe145 ,0.0000191728
Xe146 ,0.00000105996
Xe147 ,0.00000007421
Xe148 ,5.82E-10
Xe149 ,4.74332E-12
Xe150 ,4.75E-14
Cs127 ,0
Cs129 ,0
Cs131 ,2.84E-14
Cs132 ,7.34E-12
Cs133 ,0.00000000136
Cs134 ,0.000000052
Cs134m ,0.000000052
Cs135 ,0.00000195
Cs135m ,0.00000195
Cs136 ,0.00003874
Cs136m ,0.00003874
Cs137 ,0.00070771
Cs138 ,0.00149657
Cs138m ,0.00149988
Cs139 ,0.0105147
Cs140 ,0.0177703
Cs141 ,0.0274398
Cs142 ,0.0248603
Cs143 ,0.0175269
Cs144 ,0.00742866
Cs145 ,0.0020704
Cs146 ,0.00033519
Cs147 ,0.0000512131
Cs148 ,0.0000021
Cs149 ,0.0000000681405
Cs150 ,0.000000002
Cs151 ,7.15706E-12
Cs152 ,4.08369E-13
Cs153 ,  
Ba129 ,0
Ba131 ,0
Ba132 ,0
Ba133 ,1.49E-14
Ba134 ,5.35E-12
Ba135 ,3.525E-10
Ba135m ,3.525E-10
Ba136 ,0.0000000251
Ba136m ,0.0000000251
Ba137 ,0.000000457
Ba137m ,0.0000013
Ba138 ,0.00002714
Ba139 ,0.00024156
Ba140 ,0.0014284
Ba141 ,0.00511954
Ba142 ,0.0138656
Ba143 ,0.0235218
Ba144 ,0.0290388
Ba145 ,0.019758
Ba146 ,0.0107532
Ba147 ,0.00313995
Ba148 ,0.0006678
Ba149 ,0.0000761719
Ba150 ,0.0000069
Ba151 ,0.000000166544
Ba152 ,0.0000000111996
Ba153 ,5.62417E-11
Ba154 ,2.21E-12
Ba155 ,1.22565E-13
La133 ,0
La135 ,0
La137 ,1.55E-10
La138 ,0.00000000717
La139 ,0.000000239
La140 ,0.00000359
La141 ,0.00004581
La142 ,0.00033071
La143 ,0.00299554
La144 ,0.00575369
La145 ,0.0113824
La146 ,0.00747222
La146m ,0.00747222
La147 ,0.0135788
La148 ,0.00730831
La149 ,0.00280219
La150 ,0.0006985
La151 ,0.000114933
La152 ,0.00001167
La153 ,0.000000807944
La154 ,0.0000000254
La155 ,0.00000000176071
La156 ,4.22954E-12
La157 ,1.56849E-13
La158 ,2.85129E-15
Ce135 ,0
Ce137 ,0
Ce138 ,1.55E-13
Ce139 ,3.97E-12
Ce139m ,1.13E-11
Ce140 ,7.29E-10
Ce141 ,0.0000000296
Ce142 ,0.000000776
Ce143 ,0.00001134
Ce144 ,0.00012742
Ce145 ,0.00070384
Ce146 ,0.00306813
Ce147 ,0.00675451
Ce148 ,0.0111979
Ce149 ,0.0104393
Ce150 ,0.00793419
Ce151 ,0.00336043
Ce152 ,0.00113805
Ce153 ,0.00021461
Ce154 ,0.00002484
Ce155 ,0.00000196824
Ce156 ,0.000000115996
Ce157 ,0.00000000364984
Ce158 ,7.81972E-11
Ce159 ,5.94436E-13
Ce160 ,0
Pr139 ,0
Pr140 ,0
Pr141 ,6.54E-13
Pr142 ,2.52E-11
Pr142m ,2.52E-11
Pr143 ,0.00000000309
Pr144 ,0.00000000837
Pr144m ,0.0000000846
Pr145 ,0.00000186
Pr146 ,0.00002362
Pr147 ,0.00018056
Pr148 ,0.000399795
Pr148m ,0.000399795
Pr149 ,0.0023936
Pr150 ,0.00424923
Pr151 ,0.00538683
Pr152 ,0.00428835
Pr153 ,0.00251471
Pr154 ,0.00076501
Pr155 ,0.00020692
Pr156 ,0.00003256
Pr157 ,0.00000359
Pr158 ,0.000000215
Pr159 ,0.00000000853941
Pr160 ,2.21E-10
Pr161 ,1.02704E-12
Pr162 ,3.03725E-14
Pr163 ,5.02775E-16
Nd140 ,0
Nd141 ,0
Nd142 ,0
Nd143 ,4.76E-14
Nd144 ,5.57E-12
Nd145 ,3.36E-10
Nd146 ,0.0000000167
Nd147 ,0.000000375
Nd148 ,0.00000626
Nd149 ,0.00004977
Nd150 ,0.00031301
Nd151 ,0.00100822
Nd152 ,0.00240876
Nd153 ,0.00325287
Nd154 ,0.00298802
Nd155 ,0.00192547
Nd156 ,0.00093694
Nd157 ,0.00026162
Nd158 ,0.00005248
Nd159 ,0.00000565
Nd160 ,0.000000501
Nd161 ,0.000000023899
Nd162 ,8.3297E-10
Nd163 ,1.16995E-11
Nd164 ,6.84E-14
Nd165 ,1.08586E-15
Nd166 ,6.84465E-17
Pm141 ,0
Pm143 ,0
Pm144 ,0
Pm145 ,0
Pm146 ,3.18E-13
Pm147 ,2.75E-11
Pm148 ,3.83E-10
Pm148m ,0.00000000104
Pm149 ,0.0000000443
Pm150 ,0.000000778
Pm151 ,0.00000902
Pm152 ,0.0000190067
Pm152m ,0.0000190067
Pm152n ,0.0000190067
Pm153 ,0.00024859
Pm154 ,0.00028293
Pm154m ,0.00028293
Pm155 ,0.00108201
Pm156 ,0.00118035
Pm157 ,0.00095631
Pm158 ,0.00045251
Pm159 ,0.00015325
Pm160 ,0.00003393
Pm161 ,0.0000055
Pm162 ,0.000000506
Pm163 ,0.0000000252
Pm164 ,4.14E-10
Pm165 ,1.55989E-11
Pm166 ,8.34292E-13
Pm167 ,1.2419E-15
Pm168 ,1.84131E-17
Sm143 ,0
Sm143m ,0
Sm144 ,0
Sm145 ,0
Sm146 ,0
Sm147 ,0
Sm148 ,2.63E-14
Sm149 ,2.5E-12
Sm150 ,1.69E-10
Sm151 ,0.00000000583
Sm152 ,0.000000134
Sm153 ,0.00000163
Sm154 ,0.00001312
Sm155 ,0.0000651
Sm156 ,0.00021862
Sm157 ,0.00040999
